period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	17	17	0	1.0000000000	0.0000000000	38.0152463499773	0.0
2005	125	125	0	1.0000000000	0.0000000000	37.871374270370104	0.0
2006	152	146	6	0.9605263158	0.0394736842	34.99427508040893	1.4381208937154357
2007	178	178	0	1.0000000000	0.0000000000	32.16664781243303	0.0
2008	257	249	8	0.9688715953	0.0311284047	32.364688954542565	1.0398293640013674
2009	279	272	7	0.9749103943	0.0250896057	30.69636163473925	0.789979895011672
2010	295	277	18	0.9389830508	0.0610169492	28.055371783304768	1.8230927512616815
2011	264	253	11	0.9583333333	0.0416666667	27.125363351211057	1.1793636239656982
2012	244	230	14	0.9426229508	0.0573770492	24.102483760951564	1.4671077071883563
2013	319	303	16	0.9498432602	0.0501567398	21.708223705609548	1.1463088425404382
2014	394	376	18	0.9543147208	0.0456852792	23.38963745750908	1.1197166867956476
2015	417	399	18	0.9568345324	0.0431654676	20.781130941437315	0.9374946289370217
2016	507	490	17	0.9664694280	0.0335305720	22.557870028826656	0.7826199805919453
2017	493	476	17	0.9655172414	0.0344827586	22.485471244223632	0.8030525444365583
2018	360	337	23	0.9361111111	0.0638888889	17.928234500881675	1.2235887048079481
2019	369	345	24	0.9349593496	0.0650406504	18.90259323854788	1.314963007898983
2020	438	417	21	0.9520547945	0.0479452055	26.0639449199465	1.3125727657527013
2021	390	378	12	0.9692307692	0.0307692308	25.267849228749036	0.8021539437698106
2022	298	281	17	0.9429530201	0.0570469799	20.076563869658376	1.214596390691076
2023	160	154	6	0.9625000000	0.0375000000	20.529222014471237	0.7998398187456326
