period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1994	557	525	32	0.9425493716	0.0574506284	24.6112419934356	1.500113797695122
1995	0	0	0	NaN	NaN	0.0	0.0
1996	0	0	0	NaN	NaN	0.0	0.0
1997	0	0	0	NaN	NaN	0.0	0.0
1998	0	0	0	NaN	NaN	0.0	0.0
1999	0	0	0	NaN	NaN	0.0	0.0
2000	0	0	0	NaN	NaN	0.0	0.0
2001	468	405	63	0.8653846154	0.1346153846	23.260713195291434	3.618333163712001
2002	565	509	56	0.9008849558	0.0991150442	24.164127692555578	2.658528783463875
2003	493	440	53	0.8924949290	0.1075050710	23.080074798326045	2.7800999188892734
2004	555	482	73	0.8684684685	0.1315315315	21.565778420575185	3.266186358302881
2005	555	480	75	0.8648648649	0.1351351351	20.730881926700526	3.239200301046957
2006	616	547	69	0.8879870130	0.1120129870	24.344161827170424	3.0708357697893223
2007	582	522	60	0.8969072165	0.1030927835	28.057363009925105	3.22498425401438
2008	523	452	71	0.8642447419	0.1357552581	26.615964432121014	4.1808262714172395
2009	571	494	77	0.8651488616	0.1348511384	28.464340749734603	4.436749469088187
2010	598	527	71	0.8812709030	0.1187290970	30.619836715508306	4.125253143835085
2011	694	633	61	0.9121037464	0.0878962536	31.747797502817555	3.0594244039050094
2012	628	554	74	0.8821656051	0.1178343949	32.28054661803297	4.311841967029675
2013	596	526	70	0.8825503356	0.1174496644	31.175833300092943	4.148875154004764
