period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	0	0	0	NaN	NaN	0.0	0.0
2004	2	0	2	0.0000000000	1.0000000000	0.0	0.02073360512463395
2005	2	0	2	0.0000000000	1.0000000000	0.0	0.00860651091070841
2006	0	0	0	NaN	NaN	0.0	0.0
2007	2	1	1	0.5000000000	0.5000000000	0.0015749372598543542	0.0015749372598543542
2008	2	1	1	0.5000000000	0.5000000000	0.0016057925459042578	0.0016057925459042578
2009	0	0	0	NaN	NaN	0.0	0.0
2010	4	0	4	0.0000000000	1.0000000000	0.0	0.009706959205166808
2011	1	0	1	0.0000000000	1.0000000000	0.0	0.002772434411028955
2012	2	0	2	0.0000000000	1.0000000000	0.0	0.006886734660132551
2013	0	0	0	NaN	NaN	0.0	0.0
2014	0	0	0	NaN	NaN	0.0	0.0
2015	1	1	0	1.0000000000	0.0000000000	0.011259822971036481	0.0
2016	0	0	0	NaN	NaN	0.0	0.0
2017	0	0	0	NaN	NaN	0.0	0.0
2018	0	0	0	NaN	NaN	0.0	0.0
2019	0	0	0	NaN	NaN	0.0	0.0
2020	0	0	0	NaN	NaN	0.0	0.0
2021	0	0	0	NaN	NaN	0.0	0.0
2022	0	0	0	NaN	NaN	0.0	0.0
