period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	1296	80	1216	0.0617283951	0.9382716049	13.09774849703336	199.08577715490708
2001	1127	45	1082	0.0399290151	0.9600709849	7.7441098300632545	186.20281858063203
2002	2414	128	2286	0.0530240265	0.9469759735	11.170916240295485	199.50558222902717
2003	2584	125	2459	0.0483746130	0.9516253870	9.962209752015095	195.97659024164096
2004	9547	363	9184	0.0380224154	0.9619775846	7.663200683329505	193.8810883628049
2005	16510	521	15989	0.0315566323	0.9684433677	6.481898390532188	198.9233653862172
2006	25845	693	25152	0.0268136970	0.9731863030	5.774468123365271	209.58069587140446
2007	36979	1069	35910	0.0289082993	0.9710917007	6.284222891733309	211.10050892623306
2008	53343	1726	51616	0.0323566354	0.9676246180	7.218571395119366	215.87125210340741
2009	66416	1960	64456	0.0295109612	0.9704890388	6.614721082017176	217.5298275829077
2010	83923	2434	81488	0.0290027764	0.9709853080	6.82086390624212	228.35602218235738
2011	89337	2761	86576	0.0309054479	0.9690945521	7.458797679958947	233.8836899457174
2012	87035	2685	84349	0.0308496582	0.9691388522	7.515511911620334	236.09903695838494
2013	76867	2297	74570	0.0298827845	0.9701172155	7.122082909794969	231.21189489917754
2014	66924	1941	64983	0.0290030482	0.9709969518	6.9934796953216525	234.13564711029724
2015	58051	1731	56320	0.0298186078	0.9701813922	7.196425584053752	234.14366776077833
2016	50572	1584	48988	0.0313216800	0.9686783200	7.120446135868065	220.21238339892977
2017	46811	1483	45328	0.0316805879	0.9683194121	7.909862513681982	241.76550776815705
2018	46394	1434	44960	0.0309091693	0.9690908307	7.54139361304229	236.4442516334598
2019	45399	1351	44048	0.0297583647	0.9702416353	7.210910924860974	235.1045184443199
2020	51977	1513	50464	0.0291090290	0.9708909710	6.826374287656789	227.68417187859365
2021	53037	1400	51636	0.0263966665	0.9735844788	6.50882202948381	240.06395308173288
2022	53307	1397	51910	0.0262066896	0.9737933104	6.619151174457267	245.95571758487955
2023	48175	1204	46971	0.0249922159	0.9750077841	6.302427203955914	245.87317956562563
2024	46030	1371	44658	0.0297849229	0.9701933522	7.874175748685073	256.48792165191685
