period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1870	8	8	0	1.0000000000	0.0000000000	5.514586771333524	0.0
1871	8	8	0	1.0000000000	0.0000000000	5.440470709525789	0.0
1872	7	6	1	0.8571428571	0.1428571429	4.252502243194933	0.7087503738658222
1873	12	12	0	1.0000000000	0.0000000000	8.721285168582442	0.0
1874	7	7	0	1.0000000000	0.0000000000	5.095263224937674	0.0
1875	19	19	0	1.0000000000	0.0000000000	12.388568090178344	0.0
1876	10	10	0	1.0000000000	0.0000000000	5.38176346396129	0.0
1877	23	23	0	1.0000000000	0.0000000000	11.731042889712896	0.0
1878	18	18	0	1.0000000000	0.0000000000	9.197859760232236	0.0
1879	24	24	0	1.0000000000	0.0000000000	12.913487168836312	0.0
