period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	7	6	1	0.8571428571	0.1428571429	2.047446152166198	0.341241025361033
2001	11	11	0	1.0000000000	0.0000000000	4.364902690446656	0.0
2002	27	26	1	0.9629629630	0.0370370370	4.7886907332756365	0.1841804128182937
2003	35	34	1	0.9714285714	0.0285714286	6.247554955055273	0.1837516163251551
2004	124	120	4	0.9677419355	0.0322580645	4.984648321637756	0.16615494405459186
2005	240	226	14	0.9416666667	0.0583333333	5.896150885736223	0.3652482849571111
2006	374	338	36	0.9037433155	0.0962566845	5.384896210506746	0.573539241355748
2007	552	510	42	0.9239130435	0.0760869565	6.230026123965427	0.5130609749147998
2008	747	688	59	0.9210174029	0.0789825971	5.998162818525549	0.5143773347282085
2009	947	877	70	0.9260823654	0.0739176346	6.121122923839167	0.4885730954033542
2010	1295	1218	77	0.9405405405	0.0594594595	6.618191582953517	0.4183914219108545
2011	1255	1167	88	0.9298804781	0.0701195219	6.41634296986125	0.48383734477102824
2012	1212	1136	76	0.9372937294	0.0627062706	6.487134162751507	0.4339984122967557
2013	1050	979	71	0.9323809524	0.0676190476	6.124190271322773	0.444144544702673
2014	1034	939	95	0.9081237911	0.0918762089	6.441701106042824	0.651716299333406
2015	892	810	82	0.9080717489	0.0919282511	6.4271173187824875	0.6506464446174864
2016	681	629	52	0.9236417034	0.0763582966	5.883535205470494	0.48639718709771973
2017	583	509	74	0.8730703259	0.1269296741	5.729668757267829	0.8329970295438494
2018	669	570	99	0.8520179372	0.1479820628	5.8668813876636055	1.0189846620678895
2019	565	501	64	0.8867256637	0.1132743363	5.49795722905326	0.7023338576036101
2020	804	707	97	0.8793532338	0.1206467662	6.13499014049813	0.8417171762776783
2021	787	686	101	0.8716645489	0.1283354511	6.478011974803442	0.9537597805468624
2022	1049	896	153	0.8541468065	0.1458531935	7.824049423402486	1.3360262966301122
2023	720	627	93	0.8708333333	0.1291666667	6.97572278250701	1.0346765849651547
2024	703	617	86	0.8776671408	0.1223328592	7.387581071518227	1.0297114621565113
