period	v1ipm	v1abs
2006	0	0
2007	328.36548137320324	31
2008	341.7722600545126	160
2009	949.6104346708933	12743
2010	1185.5490431491287	27244
2011	1216.6356761419627	41939
2012	1480.6119139567359	113314
2013	1477.5655555834296	129341
2014	1342.1207217798858	72191
2015	11233.92457160272	628420
2016	44038.61816522928	1297812
2017	28797.165863181	1014603
