period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	8	7	1	0.8750000000	0.1250000000	15.653336732343595	2.236190961763371
2005	107	96	11	0.8971962617	0.1028037383	29.08521543964424	3.332680935792569
2006	116	101	15	0.8706896552	0.1293103448	24.208368377543167	3.595302234288589
2007	204	188	16	0.9215686275	0.0784313725	33.973762858075325	2.8913840730276874
2008	262	237	25	0.9045801527	0.0954198473	30.80494490854051	3.249466762504273
2009	336	291	45	0.8660714286	0.1339285714	32.84059277834236	5.078442182217891
2010	304	280	24	0.9210526316	0.0789473684	28.359220575181713	2.4307903350155753
2011	291	267	24	0.9175257732	0.0824742268	28.62637159989467	2.5731569977433413
2012	280	259	21	0.9250000000	0.0750000000	27.14149258298459	2.2006615607825344
2013	364	330	34	0.9065934066	0.0934065934	23.642619877396537	2.435906290398431
2014	376	334	42	0.8882978723	0.1117021277	20.77696518831924	2.6126722691898445
2015	441	408	33	0.9251700680	0.0748299320	21.249878255905827	1.7187401530512065
2016	449	407	42	0.9064587973	0.0935412027	18.7368430647601	1.9335317167565702
2017	417	373	44	0.8944844125	0.1055155875	17.619917592637428	2.07848893854168
2018	380	333	47	0.8763157895	0.1236842105	17.7154364652629	2.5003769185205895
2019	392	345	47	0.8801020408	0.1198979592	18.90259323854788	2.5751358904688413
2020	451	401	50	0.8891352550	0.1108647450	25.063889479373014	3.1251732517921464
2021	384	345	39	0.8984375000	0.1015625000	23.061925883382056	2.6070003172518845
2022	327	289	38	0.8837920489	0.1162079511	20.648138641748293	2.7149801674271115
2023	187	160	27	0.8556149733	0.1443850267	21.329061833216866	3.599279184355346
