period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	6	2	4	0.3333333333	0.6666666667	14.580660212294413	29.161320424588826
2001	11	3	8	0.2727272727	0.7272727273	16.178350131853552	43.142267018276144
2002	35	13	22	0.3714285714	0.6285714286	11.626867006528933	19.676236472587426
2003	16	14	2	0.8750000000	0.1250000000	8.07718092539108	1.153882989341583
2004	20	19	1	0.9500000000	0.0500000000	3.2246693313749972	0.1697194384934209
2005	20	16	4	0.8000000000	0.2000000000	1.4442308888311397	0.3610577222077849
2006	18	15	3	0.8333333333	0.1666666667	1.1174204810063102	0.22348409620126203
2007	25	21	4	0.8400000000	0.1600000000	1.0305844586783972	0.19630180165302802
2008	47	30	17	0.6382978723	0.3617021277	1.0948328524158382	0.6204052830356416
2009	33	28	5	0.8484848485	0.1515151515	0.8209367486413057	0.14659584797166172
2010	50	48	2	0.9600000000	0.0400000000	1.346765712680498	0.056115238028354074
2011	70	59	11	0.8428571429	0.1571428571	1.6607765864505006	0.30963631272805947
2012	64	60	4	0.9375000000	0.0625000000	1.6147118332784198	0.10764745555189464
2013	55	44	11	0.8000000000	0.2000000000	1.484235262623286	0.3710588156558215
2014	54	49	5	0.9074074074	0.0925925926	2.017487083965342	0.2058660289760553
2015	27	26	1	0.9629629630	0.0370370370	1.209239163926461	0.04650919861255619
2016	24	22	2	0.9166666667	0.0833333333	0.7012554991579674	0.0637504999234516
2017	30	29	1	0.9666666667	0.0333333333	1.5412595991906581	0.053146882730712344
2018	46	42	4	0.9130434783	0.0869565217	2.3289471495350424	0.22180449043190878
2019	23	22	1	0.9565217391	0.0434782609	1.1079739221214195	0.05036245100551907
2020	40	39	1	0.9750000000	0.0250000000	1.7779811261376857	0.04558925964455605
2021	30	26	4	0.8666666667	0.1333333333	1.0314514132034824	0.15868483280053577
