period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	35	29	6	0.8285714286	0.1714285714	4.654655835550046	0.9630322418379406
2001	41	37	4	0.9024390244	0.0975609756	6.284602469169354	0.6794164831534437
2002	104	90	14	0.8653846154	0.1346153846	7.795926888065216	1.212699738143478
2003	125	118	7	0.9440000000	0.0560000000	9.211031443495084	0.5464171195293693
2004	390	344	46	0.8820512821	0.1179487179	7.233115946659387	0.9672189928672434
2005	756	666	90	0.8809523810	0.1190476190	8.28326703693285	1.119360410396331
2006	1188	1021	167	0.8594276094	0.1405723906	8.504269709790337	1.391001999544551
2007	1633	1444	189	0.8842620943	0.1157379057	8.509696348163406	1.1138037464008892
2008	2163	1941	222	0.8973647712	0.1026352288	8.134837125661544	0.9304141380200222
2009	2623	2364	258	0.9012581014	0.0983606557	7.99750797110334	0.8728244740036639
2010	3335	2958	377	0.8869565217	0.1130434783	8.306851849740452	1.0587164122218222
2011	3731	3379	352	0.9056553203	0.0943446797	9.146347042106013	0.9528008756499903
2012	3938	3544	394	0.8999492128	0.1000507872	9.936298095716602	1.1046561652687192
2013	3876	3421	455	0.8826109391	0.1173890609	10.626485822908927	1.4133443582062444
2014	3854	3335	519	0.8653347172	0.1346652828	12.042219276947746	1.8740365231591845
2015	3673	3097	576	0.8431799619	0.1568200381	12.906612792456157	2.4004549462236833
2016	3421	2899	522	0.8474130371	0.1525869629	13.056890864232184	2.351051062824836
2017	3063	2572	491	0.8396996409	0.1603003591	13.74809563218084	2.624539251711039
2018	3415	2787	628	0.8161054173	0.1838945827	14.700135434294062	3.3124094197117584
2019	3250	2651	599	0.8156923077	0.1843076923	14.198981060551729	3.208294852987735
2020	5020	4099	921	0.8165338645	0.1834661355	18.56077168181027	4.170400272980546
2021	4458	3656	802	0.8200986990	0.1799013010	17.07340393397565	3.7453145391270444
2022	4238	3406	832	0.8036809816	0.1963190184	16.20960243808411	3.959597542127417
