verb2	abs	ipm
_total_	3692	4.550891242374598
få	226	0.2785756827672424
vara	160	0.197221722313092
ta	157	0.19352381501972152
göra	146	0.17996482161069643
hålla	128	0.15777737785047358
hitta	101	0.12449621221013933
se	81	0.09984349692100283
ha	62	0.07642341739632315
komma	59	0.07272551010295267
undvika	51	0.06286442398729807
hjälpa	46	0.05670124516501395
lösa	42	0.05177070210718665
tänka	42	0.05177070210718665
skapa	41	0.05053806634272982
bli	40	0.049305430578273
leva	36	0.044374887520445695
lägga	34	0.04190961599153205
nå	32	0.039444344462618394
jobba	29	0.03574643716924792
sätta	29	0.03574643716924792
ge	28	0.03451380140479109
gå	28	0.03451380140479109
använda	27	0.03328116564033427
påverka	24	0.0295832583469638
bygga	21	0.025885351053593325
spela	21	0.025885351053593325
rädda	20	0.0246527152891365
stoppa	19	0.023420079524679675
utnyttja	19	0.023420079524679675
dra	18	0.022187443760222848
förstå	17	0.020954807995766024
lära	17	0.020954807995766024
bryta	17	0.020954807995766024
minska	17	0.020954807995766024
utveckla	16	0.019722172231309197
arbeta	16	0.019722172231309197
anpassa	16	0.019722172231309197
visa	15	0.018489536466852374
prata	15	0.018489536466852374
köra	15	0.018489536466852374
fokusera	15	0.018489536466852374
skriva	15	0.018489536466852374
sälja	14	0.017256900702395547
stjäla	13	0.016024264937938723
följa	13	0.016024264937938723
fly	13	0.016024264937938723
låta	13	0.016024264937938723
tona	13	0.016024264937938723
sprida	12	0.0147916291734819
förklara	12	0.0147916291734819
ringa	12	0.0147916291734819
skrämma	12	0.0147916291734819
koppla	12	0.0147916291734819
dölja	12	0.0147916291734819
äta	11	0.013558993409025076
ändra	11	0.013558993409025076
slå	11	0.013558993409025076
samla	10	0.01232635764456825
ligga	10	0.01232635764456825
variera	10	0.01232635764456825
sluta	10	0.01232635764456825
locka	10	0.01232635764456825
byta	10	0.01232635764456825
hantera	10	0.01232635764456825
förbereda	10	0.01232635764456825
hinna	10	0.01232635764456825
behålla	10	0.01232635764456825
ställa	10	0.01232635764456825
lugna	10	0.01232635764456825
vända	9	0.011093721880111424
informera	9	0.011093721880111424
köpa	9	0.011093721880111424
njuta	9	0.011093721880111424
identifiera	9	0.011093721880111424
åka	9	0.011093721880111424
glömma	9	0.011093721880111424
skydda	9	0.011093721880111424
rekrytera	9	0.011093721880111424
överleva	8	0.009861086115654599
stödja	8	0.009861086115654599
säga	8	0.009861086115654599
attackera	8	0.009861086115654599
skjuta	8	0.009861086115654599
minimera	8	0.009861086115654599
vinna	8	0.009861086115654599
lyfta	8	0.009861086115654599
balansera	8	0.009861086115654599
stänga	8	0.009861086115654599
stötta	8	0.009861086115654599
begränsa	8	0.009861086115654599
