period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	112	104	8	0.9285714286	0.0714285714	232.56386002339056	17.889527694106967
2005	1072	1012	60	0.9440298507	0.0559701493	306.6066460929164	18.178259649777647
2006	1390	1282	108	0.9223021583	0.0776978417	307.2784976238648	25.886176086877843
2007	2031	1844	187	0.9079271295	0.0920728705	333.232014416441	33.793051353511096
2008	2960	2699	261	0.9118243243	0.0881756757	350.8124316799613	33.92443300054461
2009	3882	3422	460	0.8815043792	0.1184956208	386.1873143899916	51.912964529338446
2010	4064	3579	485	0.8806594488	0.1193405512	362.4916087091977	49.12222135343975
2011	3786	3279	507	0.8660855784	0.1339144216	351.557574816684	54.357941577328084
2012	4182	3386	796	0.8096604495	0.1903395505	354.83047832426956	83.41555249442368
2013	6433	5101	1332	0.7929426395	0.2070573605	365.45758786242345	95.43021114149148
2014	7868	6168	1700	0.7839349263	0.2160650737	383.6895846753086	105.75102041958895
2015	10172	7699	2473	0.7568816359	0.2431183641	400.9872860103406	128.8013454089586
2016	12202	9081	3121	0.7442222586	0.2557777414	418.0571790444385	143.67982114279184
2017	11818	8260	3558	0.6989338298	0.3010661702	390.1890598262336	168.07417371207495
2018	10575	7140	3435	0.6751773050	0.3248226950	379.84449357951087	182.74031308762184
2019	10092	6450	3642	0.6391200951	0.3608799049	353.39630837285165	199.54563644867065
2020	10549	6821	3728	0.6466015736	0.3533984264	426.33613500948456	233.01291765362242
2021	8903	5482	3421	0.6157475008	0.3842524992	366.4506599788419	228.68072013637686
2022	8381	4965	3416	0.5924114068	0.4075885932	354.7335929283054	244.06242768239505
2023	4127	2333	1794	0.5653016719	0.4346983281	311.00438285559346	239.15210580494414
