verb2	abs	ipm
_total_	63603	78.39933252674743
vara	4609	5.681218238381506
göra	3600	4.43748875204457
få	3021	3.7237926444240683
ha	2916	3.5943658891561014
ta	2751	3.3909809880207256
bli	2513	3.0976136760800013
gå	1278	1.5753085069758224
komma	1208	1.4890240034638444
veta	1109	1.3669930627826188
se	1076	1.3263160825555438
betala	891	1.098278466131031
jobba	769	0.9478969028672983
öka	598	0.7371161871451813
tänka	573	0.7063002930337607
kunna	557	0.6865781208024515
bygga	550	0.6779496704512538
prata	543	0.669321220100056
lära	522	0.6434358690464627
vila	508	0.626178968344067
hitta	503	0.6200157895217829
oroa	480	0.591665166939276
känna	473	0.5830367165880782
spara	441	0.5435923721254599
använda	419	0.5164743853074096
titta	399	0.4918216700182732
lägga	379	0.46716895472913667
åka	374	0.46100577590685254
förbättra	357	0.4400509679110865
arbeta	356	0.4388183321466297
höja	325	0.40060662344846815
låna	324	0.39937398768401133
hålla	313	0.3858149942749862
stå	312	0.3845823585105294
utveckla	305	0.3759539081593316
sätta	301	0.3710233651015043
minska	300	0.36979072933704754
träna	299	0.3685580935725907
visa	298	0.36732545780813386
byta	294	0.36239491475030655
vinna	294	0.36239491475030655
ändra	292	0.35992964322139287
anställa	291	0.35869700745693606
fundera	281	0.3463706498123678
stärka	263	0.32418320605214496
söka	263	0.32418320605214496
betyda	262	0.32295057028768814
flytta	258	0.31802002722986084
ge	255	0.31432211993649034
köpa	253	0.3118568484075767
ställa	251	0.30939157687866303
satsa	251	0.30939157687866303
vänta	234	0.28843676888289704
följa	226	0.2785756827672424
fortsätta	221	0.27241250394495836
dra	217	0.26748196088713105
spela	213	0.26255141782930375
skapa	205	0.25269033171364913
rekrytera	200	0.24652715289136498
lämna	199	0.24529451712690817
vidta	198	0.24406188136245136
sitta	194	0.23913133830462405
fylla	191	0.23543343101125355
förstärka	186	0.22927025218896946
höra	182	0.22433970913114215
bry	182	0.22433970913114215
ske	177	0.218176530308858
ligga	174	0.21447862301548756
säga	169	0.20831544419320341
förändra	164	0.2021522653709193
diskutera	162	0.19968699384200567
äta	162	0.19968699384200567
börja	159	0.19598908654863517
läsa	158	0.19475645078417836
