period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1880	39	39	0	1.0000000000	0.0000000000	12.82257404296746	0.0
1881	35	34	1	0.9714285714	0.0285714286	10.158924420889019	0.29879189473203
1882	52	52	0	1.0000000000	0.0000000000	15.176056851843745	0.0
1883	37	37	0	1.0000000000	0.0000000000	10.701714298936482	0.0
1884	31	31	0	1.0000000000	0.0000000000	8.580735308120365	0.0
1885	38	38	0	1.0000000000	0.0000000000	10.316801834870356	0.0
1886	74	74	0	1.0000000000	0.0000000000	20.455341428672916	0.0
1887	61	61	0	1.0000000000	0.0000000000	16.246893114619965	0.0
1888	49	49	0	1.0000000000	0.0000000000	12.82781279247086	0.0
1889	57	57	0	1.0000000000	0.0000000000	14.84815031121202	0.0
