period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	4	0	4	0.0000000000	1.0000000000	0.0	0.654887424851668
2001	2	2	0	1.0000000000	0.0000000000	0.3441826591139224	0.0
2002	13	1	12	0.0769230769	0.9230769231	0.08727278312730848	1.0472733975277015
2003	19	11	8	0.5789473684	0.4210526316	0.8766744581773285	0.6375814241289661
2004	68	6	62	0.0882352941	0.9117647059	0.12666447410461992	1.3088662324144058
2005	116	10	106	0.0862068966	0.9137931034	0.12441263705436062	1.3187739527762226
2006	170	22	148	0.1294117647	0.8705882353	0.18331644836080224	1.2332197435181242
2007	260	26	234	0.1000000000	0.9000000000	0.1528435876380412	1.3755922887423708
2008	285	33	252	0.1157894737	0.8842105263	0.13801440094955914	1.0539281527057245
2009	306	50	256	0.1633986928	0.8366013072	0.1687428847453361	0.8639635698961208
2010	353	41	312	0.1161473088	0.8838526912	0.11489540680194203	0.8743260224928272
2011	349	57	292	0.1633237822	0.8366762178	0.15398459534866352	0.788833365645785
2012	321	47	274	0.1464174455	0.8535825545	0.13155644687007662	0.7669460945191701
2013	354	53	301	0.1497175141	0.8502824859	0.1643319086718038	0.9332812171738293
2014	305	42	263	0.1377049180	0.8622950820	0.15132722679212232	0.9475966820554327
2015	272	37	235	0.1360294118	0.8639705882	0.15382307718659088	0.9769844091580773
2016	260	37	223	0.1423076923	0.8576923077	0.16632355241611008	1.002436545643042
2017	206	22	184	0.1067961165	0.8932038835	0.11734118361497209	0.981398990234312
2018	195	29	166	0.1487179487	0.8512820513	0.15251074949667112	0.8729925660843935
2019	206	27	179	0.1310679612	0.8689320388	0.14411146926073004	0.9554056665803955
2020	180	22	158	0.1222222222	0.8777777778	0.09925990372005906	0.7128665812622423
2021	154	16	138	0.1038961039	0.8961038961	0.07438653747981498	0.6415838857634042
2022	171	29	142	0.1695906433	0.8304093567	0.13740542881836848	0.6728127893864939
2023	128	21	107	0.1640625000	0.8359375000	0.10992605588295198	0.5600994275940888
2024	112	14	98	0.1250000000	0.8750000000	0.08040733806097085	0.5628513664267959
