period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	1	0	1	0.0000000000	1.0000000000	0.0	2.236190961763371
2005	32	6	26	0.1875000000	0.8125000000	1.817825964977765	7.877245848236982
2006	28	6	22	0.2142857143	0.7857142857	1.4381208937154357	5.273109943623265
2007	29	4	25	0.1379310345	0.8620689655	0.7228460182569219	4.517787614105762
2008	46	7	39	0.1521739130	0.8478260870	0.9098506935011964	5.069168149506665
2009	54	17	37	0.3148148148	0.6851851852	1.9185226021712032	4.175608016490266
2010	44	7	37	0.1590909091	0.8409090909	0.7089805143795428	3.747468433149012
2011	53	14	39	0.2641509434	0.7358490566	1.5010082486836156	4.181380121332929
2012	55	7	48	0.1272727273	0.8727272727	0.7335538535941781	5.030083567502936
2013	67	15	52	0.2238805970	0.7761194030	1.0746645398816608	3.725503738256424
2014	82	18	64	0.2195121951	0.7804878049	1.1197166867956476	3.981214886384525
2015	91	12	79	0.1318681319	0.8681318681	0.6249964192913477	4.114559760334706
2016	94	21	73	0.2234042553	0.7765957447	0.9667658583782851	3.360662269600706
2017	78	10	68	0.1282051282	0.8717948718	0.47238384966856367	3.212210177746233
2018	76	14	62	0.1842105263	0.8157894737	0.7447931246657076	3.2983695520909904
2019	78	15	63	0.1923076923	0.8076923077	0.8218518799368643	3.45177789573483
2020	71	14	57	0.1971830986	0.8028169014	0.875048510501801	3.5626975070430467
2021	68	9	59	0.1323529412	0.8676470588	0.601615457827358	3.943923556868236
2022	59	9	50	0.1525423729	0.8474576271	0.6430216186011579	3.5723423255619884
2023	35	8	27	0.2285714286	0.7714285714	1.0664530916608432	3.599279184355346
