period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	199	95	104	0.4773869347	0.5226130653	13.879832501103445	15.194764001207982
2004	2265	1052	1213	0.4644591611	0.5355408389	10.905876295557459	12.574931508090492
2005	5439	2400	3039	0.4412575841	0.5587424159	10.32781309285009	13.077593328821427
2006	11175	4790	6385	0.4286353468	0.5713646532	10.210181945570165	13.610023324105532
2007	15770	6440	9330	0.4083703234	0.5916296766	10.14259595346204	14.694164634441124
2008	16420	6489	9931	0.3951887942	0.6048112058	10.419987830372728	15.947125773375182
2009	16972	6603	10369	0.3890525572	0.6109474428	11.130809349012718	17.479230976815522
2010	13123	5083	8040	0.3873352130	0.6126647870	12.33511840996572	19.510988002385282
2011	12391	4488	7903	0.3621983698	0.6378016302	12.442685636697949	21.91054915036183
2012	10297	3620	6677	0.3515587064	0.6484412936	12.464989734839918	22.99136366285252
2013	7465	2657	4808	0.3559276624	0.6440723376	12.7886256105931	23.141780931777046
2014	5294	1976	3318	0.3732527389	0.6267472611	14.262401260750078	23.94870818986273
2015	3660	1290	2370	0.3524590164	0.6475409836	14.52517163263706	26.68578044135646
2016	2890	913	1977	0.3159169550	0.6840830450	14.274580514950568	30.9100171720233
2017	2851	950	1901	0.3332164153	0.6667835847	15.433131150651045	30.882507702513305
2018	2594	862	1732	0.3323053200	0.6676946800	15.243100215992255	30.62766771937191
2019	2068	673	1395	0.3254352031	0.6745647969	14.703076289915304	30.47665887731329
2020	2072	678	1394	0.3272200772	0.6727799228	16.256438166923072	33.42400413671204
2021	2059	653	1406	0.3171442448	0.6828557552	16.040143492716435	34.536664243122985
2022	1632	561	1071	0.3437500000	0.6562500000	16.99796591007943	32.45066219196981
