period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	2494	2134	360	0.8556535686	0.1443464314	122.34599067774003	20.639436103086418
2002	3151	2698	453	0.8562361155	0.1437638845	127.86772278391445	21.469265537847757
2003	2831	2506	325	0.8851995761	0.1148004239	131.23069570806499	17.019144495259827
2004	2928	2625	303	0.8965163934	0.1034836066	117.2467514833389	13.533625028362549
2005	3229	2937	292	0.9095695262	0.0904304738	126.64369458422061	12.591065311063131
2006	3050	2718	332	0.8911475410	0.1088524590	120.75472502842935	14.750025279410796
2007	2792	2548	244	0.9126074499	0.0873925501	136.73455347635797	13.09388973635453
2008	2248	2030	218	0.9030249110	0.0969750890	119.92543355554984	12.878691879364466
2009	2409	2157	252	0.8953922790	0.1046077210	124.07756498727845	14.495849038847552
2010	2588	2078	510	0.8029366306	0.1970633694	120.5595028446357	29.588713402677673
2011	2857	2193	664	0.7675883794	0.2324116206	110.00370591600232	33.307095635305764
2012	2510	1849	661	0.7366533865	0.2633466135	107.54999198755468	38.448104220537395
2013	2539	1853	686	0.7298148878	0.2701851122	109.83204232771618	40.66097195726567
