period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	1	1	0	1.0000000000	0.0000000000	1.62826405883895	0.0
2002	223	182	41	0.8161434978	0.1838565022	10.44406020759693	2.3527827940190886
2003	139	108	31	0.7769784173	0.2230215827	8.839932397435502	2.5373880029675977
2004	164	141	23	0.8597560976	0.1402439024	10.212711958136863	1.665903369057786
2005	366	293	73	0.8005464481	0.1994535519	9.930941655277154	2.4742619141134203
2006	240	202	38	0.8416666667	0.1583333333	8.952395944795095	1.6841140886248198
2007	253	206	47	0.8142292490	0.1857707510	8.36363357329789	1.9082076599271887
2008	263	230	33	0.8745247148	0.1254752852	8.344881924274624	1.1973091456567937
2009	297	265	32	0.8922558923	0.1077441077	10.23609495063479	1.2360567487558993
2010	301	261	40	0.8671096346	0.1328903654	10.964738618905889	1.6804197117097148
2011	244	212	32	0.8688524590	0.1311475410	8.070471048650742	1.2181843092303006
2012	257	214	43	0.8326848249	0.1673151751	8.515026694409737	1.7109633077552278
2013	207	176	31	0.8502415459	0.1497584541	7.770886708507594	1.3687357270666785
