period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	40	39	1	0.9750000000	0.0250000000	3288.9188733344577	84.33125316242199
2004	110	107	3	0.9727272727	0.0272727273	2937.13972001098	82.34971177600879
2005	1103	977	126	0.8857660925	0.1142339075	1920.7366821387216	247.7101555265905
2006	3149	2927	223	0.9295014290	0.0708161321	2184.3593304681185	166.42027013815866
2007	4855	4453	407	0.9171987642	0.0838311020	2023.112458338331	184.9105705240738
2008	8263	7649	619	0.9256928476	0.0749122595	2734.7978988285668	221.31519144657904
2009	5910	5401	513	0.9138747885	0.0868020305	2252.3950202928236	213.93790879655964
2010	3026	2783	245	0.9196959683	0.0809649703	2706.140205872801	238.23368682674672
2011	1955	1786	169	0.9135549872	0.0864450128	2362.418237974616	223.54349508270448
2012	1214	1145	69	0.9431630972	0.0568369028	2741.510296825355	165.20891745061093
2013	540	493	47	0.9129629630	0.0870370370	2910.4605375791816	277.46784029659545
2014	443	416	27	0.9390519187	0.0609480813	3325.339728217426	215.8273381294964
2015	122	121	1	0.9918032787	0.0081967213	3455.1684751570533	28.555111364934323
2016	73	65	9	0.8904109589	0.1232876712	2757.8599007170437	381.8575247146676
2017	107	100	7	0.9345794393	0.0654205607	3391.324990673856	237.39274934716994
2018	41	40	1	0.9756097561	0.0243902439	2831.2570781426953	70.78142695356739
2019	37	34	3	0.9189189189	0.0810810811	2910.958904109589	256.8493150684931
2020	4	2	2	0.5000000000	0.5000000000	709.7232079488999	709.7232079488999
2021	18	17	1	0.9444444444	0.0555555556	2785.0589777195282	163.826998689384
2022	27	24	3	0.8888888889	0.1111111111	2614.9487905861843	326.86859882327303
