period	v1ipm	v1abs
2001	7898.708949427747	4851
2002	8557.013636901229	149116
2003	8104.908388833921	99020
2004	8050.369385099856	111146
2005	8222.379068584778	242591
2006	8042.309555060602	181465
2007	7953.247125924613	195892
2008	7625.480538211505	210172
2009	7713.341753197399	199689
2010	7759.6320922691575	184707
2011	7611.367837109572	199940
2012	7393.27140203217	185808
2013	7416.472460728101	167973
