verb2	abs	ipm
_total_	545	0.6717864916289696
bygga	52	0.06409705975175489
lägga	20	0.0246527152891365
införa	19	0.023420079524679675
sälja	18	0.022187443760222848
göra	17	0.020954807995766024
ta	17	0.020954807995766024
flytta	10	0.01232635764456825
hålla	10	0.01232635764456825
stänga	10	0.01232635764456825
resa	9	0.011093721880111424
anställa	9	0.011093721880111424
starta	9	0.011093721880111424
stämma	8	0.009861086115654599
sända	7	0.008628450351197773
köpa	7	0.008628450351197773
gå	7	0.008628450351197773
öppna	7	0.008628450351197773
genomföra	7	0.008628450351197773
komma	7	0.008628450351197773
dra	6	0.00739581458674095
söka	6	0.00739581458674095
sätta	6	0.00739581458674095
minska	5	0.006163178822284125
Nasa	5	0.006163178822284125
släppa	5	0.006163178822284125
öka	5	0.006163178822284125
låta	5	0.006163178822284125
avgå	5	0.006163178822284125
lämna	5	0.006163178822284125
fortsätta	5	0.006163178822284125
skjuta	5	0.006163178822284125
anlägga	4	0.004930543057827299
delta	4	0.004930543057827299
kidnappa	4	0.004930543057827299
ge	4	0.004930543057827299
investera	4	0.004930543057827299
vidta	4	0.004930543057827299
stoppa	4	0.004930543057827299
säga	4	0.004930543057827299
köra	4	0.004930543057827299
vara	4	0.004930543057827299
sänka	3	0.003697907293370475
skära	3	0.003697907293370475
avveckla	3	0.003697907293370475
byta	3	0.003697907293370475
höja	3	0.003697907293370475
störta	3	0.003697907293370475
skaffa	3	0.003697907293370475
skrapa	3	0.003697907293370475
Terra	3	0.003697907293370475
öka	3	0.003697907293370475
skicka	3	0.003697907293370475
satsa	3	0.003697907293370475
uppföra	3	0.003697907293370475
ha	3	0.003697907293370475
föda	3	0.003697907293370475
åka	3	0.003697907293370475
ställa	3	0.003697907293370475
stanna	3	0.003697907293370475
utöka	2	0.0024652715289136496
straffa	2	0.0024652715289136496
slå	2	0.0024652715289136496
inleda	2	0.0024652715289136496
flyga	2	0.0024652715289136496
skapa	2	0.0024652715289136496
besöka	2	0.0024652715289136496
muta	2	0.0024652715289136496
förlänga	2	0.0024652715289136496
visa	2	0.0024652715289136496
besluta	2	0.0024652715289136496
friställa	2	0.0024652715289136496
inrätta	2	0.0024652715289136496
använda	2	0.0024652715289136496
sluta	2	0.0024652715289136496
avsluta	2	0.0024652715289136496
snara	1	0.0012326357644568248
läsa	1	0.0012326357644568248
riva	1	0.0012326357644568248
hämta	1	0.0012326357644568248
investera	1	0.0012326357644568248
tillgripa	1	0.0012326357644568248
Trygghansa	1	0.0012326357644568248
fira	1	0.0012326357644568248
ansöka	1	0.0012326357644568248
reservera	1	0.0012326357644568248
bo	1	0.0012326357644568248
artistskola	1	0.0012326357644568248
återvända	1	0.0012326357644568248
utföra	1	0.0012326357644568248
Paloma	1	0.0012326357644568248
introducera	1	0.0012326357644568248
upprusta	1	0.0012326357644568248
bekosta	1	0.0012326357644568248
utvidga	1	0.0012326357644568248
MPLA	1	0.0012326357644568248
uppgradera	1	0.0012326357644568248
Eka	1	0.0012326357644568248
Delta	1	0.0012326357644568248
anta	1	0.0012326357644568248
åtgärda	1	0.0012326357644568248
frige	1	0.0012326357644568248
varsla	1	0.0012326357644568248
Rädda	1	0.0012326357644568248
utveckla	1	0.0012326357644568248
mjölka	1	0.0012326357644568248
inspektera	1	0.0012326357644568248
nyanställa	1	0.0012326357644568248
genomdriva	1	0.0012326357644568248
tillvarata	1	0.0012326357644568248
bli	1	0.0012326357644568248
nyaställa	1	0.0012326357644568248
dyka	1	0.0012326357644568248
börja	1	0.0012326357644568248
bänka	1	0.0012326357644568248
köra	1	0.0012326357644568248
bidra	1	0.0012326357644568248
avsätta	1	0.0012326357644568248
ändra	1	0.0012326357644568248
träffa	1	0.0012326357644568248
rusta	1	0.0012326357644568248
kräva	1	0.0012326357644568248
utrymma	1	0.0012326357644568248
ratificera	1	0.0012326357644568248
plantera	1	0.0012326357644568248
förstöra	1	0.0012326357644568248
föra	1	0.0012326357644568248
föra	1	0.0012326357644568248
belägra	1	0.0012326357644568248
stänga	1	0.0012326357644568248
bilda	1	0.0012326357644568248
attackera	1	0.0012326357644568248
vidta	1	0.0012326357644568248
sätta	1	0.0012326357644568248
störa	1	0.0012326357644568248
stämma	1	0.0012326357644568248
passera	1	0.0012326357644568248
omstrukturera	1	0.0012326357644568248
lyfta	1	0.0012326357644568248
hjälpa	1	0.0012326357644568248
hissa	1	0.0012326357644568248
ha	1	0.0012326357644568248
förbjuda	1	0.0012326357644568248
erkänna	1	0.0012326357644568248
cykla	1	0.0012326357644568248
överklaga	1	0.0012326357644568248
tävla	1	0.0012326357644568248
blockera	1	0.0012326357644568248
begränsa	1	0.0012326357644568248
återuppta	1	0.0012326357644568248
spela	1	0.0012326357644568248
livesända	1	0.0012326357644568248
följa	1	0.0012326357644568248
uppdatera	1	0.0012326357644568248
stå	1	0.0012326357644568248
styra	1	0.0012326357644568248
sparka	1	0.0012326357644568248
samarbeta	1	0.0012326357644568248
hjälpa	1	0.0012326357644568248
bomba	1	0.0012326357644568248
ställa	1	0.0012326357644568248
sprida	1	0.0012326357644568248
råda	1	0.0012326357644568248
installera	1	0.0012326357644568248
göra	1	0.0012326357644568248
Fly	1	0.0012326357644568248
möta	1	0.0012326357644568248
tillbringa	1	0.0012326357644568248
lindra	1	0.0012326357644568248
lansera	1	0.0012326357644568248
anpassa	1	0.0012326357644568248
uttnyttja	1	0.0012326357644568248
kräva	1	0.0012326357644568248
bromsa	1	0.0012326357644568248
påtvinga	1	0.0012326357644568248
tillverka	1	0.0012326357644568248
bojkotta	1	0.0012326357644568248
gifta	1	0.0012326357644568248
hänga	1	0.0012326357644568248
angripa	1	0.0012326357644568248
erövra	1	0.0012326357644568248
dela	1	0.0012326357644568248
