period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	0	0	0	NaN	NaN	0.0	0.0
2005	3	2	1	0.6666666667	0.3333333333	0.6059419883259217	0.30297099416296086
2006	1	1	0	1.0000000000	0.0000000000	0.2396868156192393	0.0
2007	3	1	2	0.3333333333	0.6666666667	0.18071150456423046	0.3614230091284609
2008	8	7	1	0.8750000000	0.1250000000	0.9098506935011964	0.12997867050017092
2009	7	6	1	0.8571428571	0.1428571429	0.6771256242957189	0.11285427071595314
2010	4	3	1	0.7500000000	0.2500000000	0.3038487918769469	0.10128293062564897
2011	2	2	0	1.0000000000	0.0000000000	0.21442974981194513	0.0
2012	6	5	1	0.8333333333	0.1666666667	0.5239670382815558	0.10479340765631115
2013	14	8	6	0.5714285714	0.4285714286	0.5731544212702191	0.4298658159526643
2014	14	12	2	0.8571428571	0.1428571429	0.7464777911970985	0.1244129651995164
2015	11	10	1	0.9090909091	0.0909090909	0.5208303494094565	0.05208303494094565
2016	14	13	1	0.9285714286	0.0714285714	0.5984741028056051	0.046036469446585015
2017	14	10	4	0.7142857143	0.2857142857	0.47238384966856367	0.1889535398674255
2018	15	13	2	0.8666666667	0.1333333333	0.6915936157610142	0.1063990178093868
2019	7	5	2	0.7142857143	0.2857142857	0.2739506266456214	0.10958025065824856
2020	6	4	2	0.6666666667	0.3333333333	0.2500138601433717	0.12500693007168584
2021	4	3	1	0.7500000000	0.2500000000	0.20053848594245266	0.06684616198081755
2022	4	4	0	1.0000000000	0.0000000000	0.28578738604495907	0.0
2023	1	0	1	0.0000000000	1.0000000000	0.0	0.1333066364576054
