period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	4328	2780	1548	0.6423290203	0.3576709797	406.16773003229036	226.1682180179804
2004	49394	29094	20300	0.5890189092	0.4109810908	301.61175374805003	210.4460920150346
2005	122039	63505	58534	0.5203664402	0.4796335598	273.27823769226876	251.886754823703
2006	260760	125751	135009	0.4822480442	0.5177519558	268.0460521581198	287.78005308757463
2007	369093	161820	207273	0.4384260877	0.5615739123	254.85634738963157	326.4419706617915
2008	372521	154151	218370	0.4138048593	0.5861951407	247.53452674368722	350.6569182491127
2009	376769	147270	229499	0.3908761071	0.6091238929	248.25598861564487	386.871060849473
2010	285745	104166	181579	0.3645418118	0.6354581882	252.7837781413514	440.6449863787459
2011	252919	87798	165121	0.3471388073	0.6528611927	243.41419641952018	457.78714238351205
2012	207970	69196	138774	0.3327210655	0.6672789345	238.267245771266	477.84985786261734
2013	150240	50211	100029	0.3342052716	0.6657947284	241.6747009911517	481.4578213029797
2014	102612	35786	66826	0.3487506335	0.6512493665	258.296706233402	482.33766530915216
2015	67806	22296	45510	0.3288204584	0.6711795416	251.04901296222937	512.4345434118703
2016	49914	15380	34534	0.3081299836	0.6918700164	240.46336070091974	539.9324901460054
2017	45578	14400	31178	0.3159419018	0.6840580982	233.93377744144743	506.49911896315615
2018	41730	12302	29428	0.2947999041	0.7052000959	217.54132117997298	520.3874166545477
2019	32749	10558	22191	0.3223915234	0.6776084766	230.66133650657616	484.8082703558848
2020	33079	11275	21804	0.3408506908	0.6591493092	270.3412099292886	522.795542465473
2021	30596	9757	20839	0.3188978951	0.6811021049	239.6687290328243	511.8844567300426
2022	24282	7996	16286	0.3292974220	0.6707025780	242.27403817646186	493.4561012683664
