period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1870	33	33	0	1.0000000000	0.0000000000	17.345980831114275	0.0
1871	19	19	0	1.0000000000	0.0000000000	10.026395806222487	0.0
1872	37	36	1	0.9729729730	0.0270270270	17.87919031106811	0.49664417530744753
1873	17	17	0	1.0000000000	0.0000000000	8.428538635181612	0.0
1874	11	9	2	0.8181818182	0.1818181818	3.699641710253927	0.8221426022786504
1875	18	18	0	1.0000000000	0.0000000000	7.804005015373889	0.0
1876	26	24	2	0.9230769231	0.0769230769	10.543657331136737	0.8786381109280615
1877	10	10	0	1.0000000000	0.0000000000	4.280416963977295	0.0
1878	17	16	1	0.9411764706	0.0588235294	6.955947117412039	0.43474669483825246
1879	14	12	2	0.8571428571	0.1428571429	5.005036317794781	0.8341727196324635
