period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	5584	5571	13	0.9976719198	0.0023280802	9071.059071791791	21.16743276490635
2002	164460	163541	919	0.9944120151	0.0055879849	9384.79148577258	52.73676555374493
2003	109211	108806	405	0.9962915823	0.0037084177	8905.904485512661	33.14974649038314
2004	123248	122745	503	0.9959187979	0.0040812021	8890.491697173824	36.43258237548115
2005	268653	267666	987	0.9963261158	0.0036738842	9072.271089083326	33.45337683876638
2006	201220	200235	985	0.9951048604	0.0048951396	8874.173277257652	43.65400992882757
2007	217635	216633	1002	0.9953959611	0.0046040389	8795.335106234184	40.68136330312857
2008	233365	232521	844	0.9963833480	0.0036166520	8436.349086583738	30.622088452555577
2009	220859	220232	627	0.9971610847	0.0028389153	8956.208754101131	25.498305826680085
2010	203954	203391	563	0.9972395736	0.0027604264	8912.11399177052	24.669332356725732
2011	222429	221660	769	0.9965427170	0.0034572830	8772.769633346434	30.435170297046866
2012	207124	206585	539	0.9973976941	0.0026023059	8509.365945656298	22.20174864926662
2013	187435	186997	438	0.9976631899	0.0023368101	9641.301730667203	22.582662599037608
