period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	88	69	19	0.7840909091	0.2159090909	23.54563074991128	6.4835794818596275
2001	68	43	25	0.6323529412	0.3676470588	17.062801426291475	9.920233387378765
2002	132	83	49	0.6287878788	0.3712121212	15.286974263918376	9.02484022809639
2003	161	97	64	0.6024844720	0.3975155280	17.823906783540046	11.760103444809927
2004	621	327	294	0.5265700483	0.4734299517	13.583166676462884	12.212388388012503
2005	1103	588	515	0.5330915684	0.4669084316	15.340427968198666	13.435919053779445
2006	1789	895	894	0.5002794857	0.4997205143	14.258822805927624	14.242891160334409
2007	2438	1178	1260	0.4831829368	0.5168170632	14.390138772610337	15.391829247443995
2008	3679	1724	1955	0.4686055993	0.5313944007	15.030280085956463	17.044198125316058
2009	5024	2233	2791	0.4444665605	0.5555334395	15.585481743367	19.480107275296596
2010	6790	2802	3988	0.4126656848	0.5873343152	15.225100833691094	21.669415462084256
2011	6814	2931	3882	0.4301438215	0.5697094218	16.115082471862316	21.343824686376497
2012	7017	2981	4036	0.4248254240	0.5751745760	17.02301667179775	23.047599895127707
2013	6732	2877	3855	0.4273618538	0.5726381462	17.99723739590972	24.11517211026485
2014	6582	2799	3783	0.4252506837	0.5747493163	19.201620229833722	25.952029056613423
2015	6025	2653	3372	0.4403319502	0.5596680498	21.050792897197457	26.75585135670932
2016	4871	2069	2802	0.4247587764	0.5752412236	19.352995771253504	26.209325350919435
2017	4176	1862	2314	0.4458812261	0.5541187739	20.960006337981724	26.048042248168482
2018	4819	2084	2735	0.4324548662	0.5675451338	21.450141775247285	28.150737886420984
2019	4727	2027	2700	0.4288132008	0.5711867992	22.244230146289336	29.629709617652303
2020	6373	2736	3637	0.4293111564	0.5706888436	23.74163086902812	31.560055362081606
2021	5963	2517	3446	0.4221029683	0.5778970317	23.768449184519334	32.54115053232166
2022	6792	2782	4010	0.4095995289	0.5904004711	24.292974883823344	35.016114048933005
2023	4934	2121	2813	0.4298743413	0.5701256587	23.597301470011754	31.296185306526667
2024	4794	2037	2757	0.4249061327	0.5750938673	24.389793586195506	33.01063373448258
