period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	3	3	0	1.0000000000	0.0000000000	0.4383105000348457	0.0
2004	65	56	9	0.8615384615	0.1384615385	0.5805409434897506	0.09330122306085278
2005	140	134	6	0.9571428571	0.0428571429	0.5766362310174634	0.025819532732125228
2006	309	287	22	0.9288025890	0.0711974110	0.611758291937085	0.04689436384186714
2007	421	380	41	0.9026128266	0.0973871734	0.5984761587446547	0.06457242765402851
2008	389	351	38	0.9023136247	0.0976863753	0.5636331836123945	0.061020116744361794
2009	372	326	46	0.8763440860	0.1236559140	0.5495447293318411	0.07754312131676284
2010	285	255	30	0.8947368421	0.1052631579	0.6188186493293839	0.07280219403875104
2011	268	233	35	0.8694029851	0.1305970149	0.6459772177697465	0.09703520438601342
2012	254	228	26	0.8976377953	0.1023622047	0.7850877512551108	0.08952755058172317
2013	165	147	18	0.8909090909	0.1090909091	0.7075378113500886	0.08663728302245982
2014	102	96	6	0.9411764706	0.0588235294	0.6929101827085057	0.043306886419281605
2015	62	55	7	0.8870967742	0.1129032258	0.6192902634070065	0.07881876079725536
2016	46	41	5	0.8913043478	0.1086956522	0.6410271644172764	0.07817404444113125
2017	51	47	4	0.9215686275	0.0784313725	0.7635338569269464	0.0649816048448465
2018	62	58	4	0.9354838710	0.0645161290	1.0256378335586436	0.07073364369369955
2019	52	48	4	0.9230769231	0.0769230769	1.048659230187124	0.08738826918226034
2020	50	47	3	0.9400000000	0.0600000000	1.1269212298604492	0.07193114233151802
2021	62	57	5	0.9193548387	0.0806451613	1.4001350368833643	0.12281886288450565
2022	46	45	1	0.9782608696	0.0217391304	1.3634732013432695	0.030299404474294876
