verb2	abs	ipm
_total_	1482	1.8267662029250147
vara	748	0.9220115518137051
ha	55	0.06779496704512537
göra	17	0.020954807995766024
vara	17	0.020954807995766024
se	16	0.019722172231309197
tro	15	0.018489536466852374
bry	15	0.018489536466852374
vilja	14	0.017256900702395547
bli	14	0.017256900702395547
sova	13	0.016024264937938723
höra	13	0.016024264937938723
ta	13	0.016024264937938723
komma	13	0.016024264937938723
gå	12	0.0147916291734819
spela	10	0.01232635764456825
läsa	10	0.01232635764456825
ge	10	0.01232635764456825
kunna	10	0.01232635764456825
stå	9	0.011093721880111424
sälja	9	0.011093721880111424
hålla	8	0.009861086115654599
tala	8	0.009861086115654599
försöka	8	0.009861086115654599
gilla	7	0.008628450351197773
veta	7	0.008628450351197773
tycka	7	0.008628450351197773
skjuta	7	0.008628450351197773
ringa	7	0.008628450351197773
förstå	6	0.00739581458674095
hjälpa	6	0.00739581458674095
flyga	6	0.00739581458674095
betala	6	0.00739581458674095
plocka	5	0.006163178822284125
handla	5	0.006163178822284125
leva	5	0.006163178822284125
be	5	0.006163178822284125
lyssna	5	0.006163178822284125
kämpa	5	0.006163178822284125
arbeta	4	0.004930543057827299
utföra	4	0.004930543057827299
kissa	4	0.004930543057827299
slå	4	0.004930543057827299
skriva	4	0.004930543057827299
njuta	4	0.004930543057827299
tillhöra	4	0.004930543057827299
få	4	0.004930543057827299
dricka	4	0.004930543057827299
visa	4	0.004930543057827299
söka	4	0.004930543057827299
leta	3	0.003697907293370475
känna	3	0.003697907293370475
gifta	3	0.003697907293370475
låta	3	0.003697907293370475
dra	3	0.003697907293370475
studera	3	0.003697907293370475
köra	3	0.003697907293370475
sparka	3	0.003697907293370475
dela	3	0.003697907293370475
spy	3	0.003697907293370475
lämna	3	0.003697907293370475
beskydda	3	0.003697907293370475
försvara	3	0.003697907293370475
köpa	3	0.003697907293370475
investera	3	0.003697907293370475
jobba	3	0.003697907293370475
hämta	3	0.003697907293370475
dö	3	0.003697907293370475
’	2	0.0024652715289136496
ändra	2	0.0024652715289136496
anknyta	2	0.0024652715289136496
värna	2	0.0024652715289136496
titta	2	0.0024652715289136496
falla	2	0.0024652715289136496
skapa	2	0.0024652715289136496
prata	2	0.0024652715289136496
lida	2	0.0024652715289136496
knyta	2	0.0024652715289136496
intressera	2	0.0024652715289136496
sitta	2	0.0024652715289136496
hugga	2	0.0024652715289136496
föreställa	2	0.0024652715289136496
stoppa	2	0.0024652715289136496
bo	2	0.0024652715289136496
hälsa	2	0.0024652715289136496
respektera	2	0.0024652715289136496
älska	2	0.0024652715289136496
tänka	2	0.0024652715289136496
skydda	2	0.0024652715289136496
offra	2	0.0024652715289136496
bränna	2	0.0024652715289136496
stjäla	2	0.0024652715289136496
häcka	2	0.0024652715289136496
genomföra	2	0.0024652715289136496
skildra	2	0.0024652715289136496
dränka	2	0.0024652715289136496
svimma	2	0.0024652715289136496
vifta	2	0.0024652715289136496
kolla	2	0.0024652715289136496
kontrollera	2	0.0024652715289136496
fylla	2	0.0024652715289136496
samla	2	0.0024652715289136496
smiska	2	0.0024652715289136496
skratta	2	0.0024652715289136496
bekämpa	2	0.0024652715289136496
ramla	2	0.0024652715289136496
uppträda	2	0.0024652715289136496
engagera	2	0.0024652715289136496
företräda	2	0.0024652715289136496
berätta	2	0.0024652715289136496
va	2	0.0024652715289136496
betrakta	2	0.0024652715289136496
hysa	2	0.0024652715289136496
bryta	2	0.0024652715289136496
föra	2	0.0024652715289136496
acceptera	2	0.0024652715289136496
tappa	2	0.0024652715289136496
tigga	1	0.0012326357644568248
stämpla	1	0.0012326357644568248
placera	1	0.0012326357644568248
kontrollräkna	1	0.0012326357644568248
intervjua	1	0.0012326357644568248
rikta	1	0.0012326357644568248
locka	1	0.0012326357644568248
heja	1	0.0012326357644568248
dementera	1	0.0012326357644568248
recensera	1	0.0012326357644568248
läsa	1	0.0012326357644568248
lova	1	0.0012326357644568248
hoppa	1	0.0012326357644568248
etablera	1	0.0012326357644568248
öppna	1	0.0012326357644568248
upptäcka	1	0.0012326357644568248
upprepa	1	0.0012326357644568248
syfta	1	0.0012326357644568248
stöta	1	0.0012326357644568248
snubbla	1	0.0012326357644568248
klappa	1	0.0012326357644568248
återkalla	1	0.0012326357644568248
krångla	1	0.0012326357644568248
avbryta	1	0.0012326357644568248
vänta	1	0.0012326357644568248
tro	1	0.0012326357644568248
styra	1	0.0012326357644568248
rätta	1	0.0012326357644568248
provocera	1	0.0012326357644568248
måna	1	0.0012326357644568248
kommentera	1	0.0012326357644568248
höja	1	0.0012326357644568248
förneka	1	0.0012326357644568248
verka	1	0.0012326357644568248
räkna	1	0.0012326357644568248
onanera	1	0.0012326357644568248
nysa	1	0.0012326357644568248
mörda	1	0.0012326357644568248
lägga	1	0.0012326357644568248
hänga	1	0.0012326357644568248
föda	1	0.0012326357644568248
frukta	1	0.0012326357644568248
döda	1	0.0012326357644568248
anstränga	1	0.0012326357644568248
slänga	1	0.0012326357644568248
grimasera	1	0.0012326357644568248
sopa	1	0.0012326357644568248
meka	1	0.0012326357644568248
gömma	1	0.0012326357644568248
få	1	0.0012326357644568248
framställa	1	0.0012326357644568248
blunda	1	0.0012326357644568248
knäa	1	0.0012326357644568248
knycka	1	0.0012326357644568248
upprätthålla	1	0.0012326357644568248
stämpla	1	0.0012326357644568248
sova	1	0.0012326357644568248
ramla	1	0.0012326357644568248
nöja	1	0.0012326357644568248
leda	1	0.0012326357644568248
känna	1	0.0012326357644568248
överväga	1	0.0012326357644568248
storstäda	1	0.0012326357644568248
provsmaka	1	0.0012326357644568248
köra	1	0.0012326357644568248
släppa	1	0.0012326357644568248
avvika	1	0.0012326357644568248
vända	1	0.0012326357644568248
retirera	1	0.0012326357644568248
resignera	1	0.0012326357644568248
iaktta	1	0.0012326357644568248
föredra	1	0.0012326357644568248
fråga	1	0.0012326357644568248
skriva	1	0.0012326357644568248
avbilda	1	0.0012326357644568248
föreslå	1	0.0012326357644568248
fiska	1	0.0012326357644568248
duga	1	0.0012326357644568248
spjärna	1	0.0012326357644568248
