period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	3	0	3	0.0000000000	1.0000000000	0.0	1.023723076083099
2001	0	0	0	NaN	NaN	0.0	0.0
2002	7	1	6	0.1428571429	0.8571428571	0.1841804128182937	1.105082476909762
2003	1	0	1	0.0000000000	1.0000000000	0.0	0.1837516163251551
2004	38	4	34	0.1052631579	0.8947368421	0.16615494405459186	1.4123170244640308
2005	50	1	49	0.0200000000	0.9800000000	0.026089163211222222	1.278368997349889
2006	86	1	85	0.0116279070	0.9883720930	0.01593164559321522	1.3541898754232937
2007	76	0	76	0.0000000000	1.0000000000	0.0	0.9283960498458282
2008	112	4	108	0.0357142857	0.9642857143	0.0348730396425904	0.9415720703499408
2009	160	8	152	0.0500000000	0.9500000000	0.05583692518895477	1.0609015785901406
2010	168	5	163	0.0297619048	0.9702380952	0.027168274150055488	0.8856857372918089
2011	162	7	155	0.0432098765	0.9567901235	0.03848706151587725	0.8522135049944247
2012	137	5	132	0.0364963504	0.9635036496	0.028552527124786557	0.7537867160943652
2013	118	5	113	0.0423728814	0.9576271186	0.03127778483821641	0.7068779373436908
2014	132	4	128	0.0303030303	0.9696969697	0.02744068628772236	0.8781019612071155
2015	104	4	100	0.0384615385	0.9615384615	0.03173885095695055	0.7934712739237639
2016	90	1	89	0.0111111111	0.9888888889	0.009353792059571533	0.8324874933018664
2017	67	4	63	0.0597014925	0.9402985075	0.04502686646182969	0.7091731467738177
2018	100	5	95	0.0500000000	0.9500000000	0.05146387182161057	0.9778135646106009
2019	106	2	104	0.0188679245	0.9811320755	0.021947933050112816	1.1412925186058664
2020	97	4	93	0.0412371134	0.9587628866	0.03470998665062591	0.8070071896270523
2021	109	2	107	0.0183486239	0.9816513761	0.01888633228805668	1.0104187774110325
2022	100	2	98	0.0200000000	0.9800000000	0.017464396034380547	0.8557554056846469
2023	94	4	90	0.0425531915	0.9574468085	0.04450221870817869	1.0012999209340208
2024	76	7	69	0.0921052632	0.9078947368	0.08381372366390208	0.8261638475441776
