period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	3459	3422	34	0.9893032668	0.0098294305	7652.245471154255	76.0304926999546
2005	25755	25197	544	0.9783343040	0.0211221122	7633.960139924124	164.81622082465069
2006	31307	30227	1064	0.9655029227	0.0339860095	7245.013375722745	255.02677181887057
2007	42752	40953	1784	0.9579200973	0.0417290419	7400.67824641893	322.38932414258716
2008	58936	56087	2823	0.9516594272	0.0478994163	7290.113692343087	366.92978682198253
2009	70876	68070	2775	0.9604097297	0.0391528867	7681.99020763493	313.1706012367699
2010	82130	79338	2758	0.9660051138	0.0335809083	8035.585149977738	279.33832266553986
2011	74866	72350	2494	0.9663932893	0.0333128523	7756.98455614931	267.39349665565146
2012	77829	74945	2850	0.9629444038	0.0366187411	7852.025491502011	298.59593903236686
2013	113364	109977	3348	0.9701227903	0.0295331851	7876.976576636198	239.7966627438282
2014	133950	131172	2732	0.9792609183	0.0203956700	8158.872223074359	169.92985479705388
2015	160727	157813	2850	0.9818698787	0.0177319305	8217.270049945222	148.39854538183727
2016	178263	175943	2266	0.9869855214	0.0127115554	8096.949305236162	104.28199545116965
2017	169477	167477	1945	0.9881989887	0.0114764835	7905.585565241083	91.81179460101332
2018	143024	141544	1433	0.9896520864	0.0100192975	7521.879207156605	76.15195913536013
2019	135385	134162	1182	0.9909665029	0.0087306570	7341.372278798355	64.67928350456654
2020	119498	118485	977	0.9915228707	0.0081758691	7393.406343259972	60.96432457581123
2021	107186	106513	644	0.9937211949	0.0060082473	7110.824190808528	42.99353861857888
2022	101185	100476	674	0.9929930326	0.0066610664	7180.091774201421	48.16455527500853
