period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	2	0	2	0.0000000000	1.0000000000	0.0	4.472381923526742
2005	25	1	24	0.0400000000	0.9600000000	0.30297099416296086	7.27130385991106
2006	46	6	40	0.1304347826	0.8695652174	1.4381208937154357	9.587472624769571
2007	79	12	67	0.1518987342	0.8481012658	2.1685380547707656	12.10767080580344
2008	69	5	64	0.0724637681	0.9275362319	0.6498933525008547	8.318634912010939
2009	89	4	85	0.0449438202	0.9550561798	0.45141708286381255	9.592613010856017
2010	105	3	102	0.0285714286	0.9714285714	0.3038487918769469	10.330858923816196
2011	94	7	87	0.0744680851	0.9255319149	0.7505041243418078	9.327694116819611
2012	74	5	69	0.0675675676	0.9324324324	0.5239670382815558	7.23074512828547
2013	160	9	151	0.0562500000	0.9437500000	0.6447987239289965	10.818289701475386
2014	171	13	158	0.0760233918	0.9239766082	0.8086842737968566	9.828624250761797
2015	172	7	165	0.0406976744	0.9593023256	0.36458124458661956	8.593700765256033
2016	191	14	177	0.0732984293	0.9267015707	0.6445105722521901	8.148455092045548
2017	196	8	188	0.0408163265	0.9591836735	0.377907079734851	8.880816373768997
2018	132	10	122	0.0757575758	0.9242424242	0.531995089046934	6.490340086372595
2019	126	8	118	0.0634920635	0.9365079365	0.4383210026329942	6.465234788836665
2020	111	5	106	0.0450450450	0.9549549550	0.31251732517921466	6.62536729379935
2021	107	3	104	0.0280373832	0.9719626168	0.20053848594245266	6.952000846005026
2022	104	5	99	0.0480769231	0.9519230769	0.3572342325561988	7.073237804612737
2023	57	2	55	0.0350877193	0.9649122807	0.2666132729152108	7.331865005168298
