period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	2	0	2	0.0000000000	1.0000000000	0.0	0.29220700002323047
2004	0	0	0	NaN	NaN	0.0	0.0
2005	1	0	1	0.0000000000	1.0000000000	0.0	0.004303255455354205
2006	4	0	4	0.0000000000	1.0000000000	0.0	0.008526247971248572
2007	9	0	9	0.0000000000	1.0000000000	0.0	0.014174435338689187
2008	6	0	6	0.0000000000	1.0000000000	0.0	0.009634755275425545
2009	13	0	13	0.0000000000	1.0000000000	0.0	0.02191436037212863
2010	4	0	4	0.0000000000	1.0000000000	0.0	0.009706959205166808
2011	11	0	11	0.0000000000	1.0000000000	0.0	0.030496778521318504
2012	3	0	3	0.0000000000	1.0000000000	0.0	0.010330101990198827
2013	6	0	6	0.0000000000	1.0000000000	0.0	0.028879094340819943
2014	4	0	4	0.0000000000	1.0000000000	0.0	0.028871257612854407
2015	1	0	1	0.0000000000	1.0000000000	0.0	0.011259822971036481
2016	3	0	3	0.0000000000	1.0000000000	0.0	0.046904426664678756
2017	5	0	5	0.0000000000	1.0000000000	0.0	0.08122700605605813
2018	1	0	1	0.0000000000	1.0000000000	0.0	0.01768341092342489
2019	1	0	1	0.0000000000	1.0000000000	0.0	0.021847067295565084
2020	1	0	1	0.0000000000	1.0000000000	0.0	0.02397704744383934
2021	4	0	4	0.0000000000	1.0000000000	0.0	0.09825509030760451
2022	1	0	1	0.0000000000	1.0000000000	0.0	0.030299404474294876
