year	total	v1abs	v2abs	v1rel	v2rel
1982	59.0	43.0	16.0	0.7288135593220338	0.2711864406779661
1983	42.0	31.0	11.0	0.7380952380952381	0.2619047619047619
1984	48.0	32.0	16.0	0.6666666666666666	0.3333333333333333
1985	72.0	56.0	16.0	0.7777777777777778	0.2222222222222222
1986	65.0	48.0	17.0	0.7384615384615385	0.26153846153846155
1987	86.0	54.0	32.0	0.627906976744186	0.37209302325581395
1988	95.0	55.0	40.0	0.5789473684210527	0.42105263157894735
1989	113.0	65.0	48.0	0.5752212389380531	0.4247787610619469
1990	169.0	97.0	72.0	0.5739644970414202	0.4260355029585799
1991	206.0	139.0	67.0	0.6747572815533981	0.32524271844660196
1992	261.0	146.0	115.0	0.5593869731800766	0.44061302681992337
1993	259.0	167.0	92.0	0.6447876447876448	0.3552123552123552
1994	383.0	236.0	147.0	0.6161879895561357	0.3838120104438642
1995	648.0	399.0	249.0	0.6157407407407407	0.38425925925925924
1996	784.0	465.0	319.0	0.5931122448979592	0.40688775510204084
1997	768.0	468.0	300.0	0.609375	0.390625
1998	802.0	487.0	315.0	0.6072319201995012	0.39276807980049877
1999	841.0	529.0	312.0	0.629013079667063	0.37098692033293695
2000	1055.0	671.0	384.0	0.6360189573459716	0.3639810426540284
2001	1291.0	811.0	480.0	0.6281951975213013	0.3718048024786987
2002	3478.0	1984.0	1494.0	0.5704427832087406	0.42955721679125936
2003	3128.0	2065.0	1063.0	0.6601662404092071	0.3398337595907928
2004	4293.0	2491.0	1802.0	0.5802469135802469	0.41975308641975306
2005	4696.0	2920.0	1776.0	0.6218057921635435	0.3781942078364566
2006	5286.0	3454.0	1832.0	0.653424139235717	0.34657586076428304
2007	5356.0	3404.0	1952.0	0.6355489171023152	0.36445108289768485
2008	5745.0	3640.0	2105.0	0.6335944299390774	0.36640557006092256
2009	5853.0	4226.0	1627.0	0.722022894242269	0.2779771057577311
2010	7523.0	5492.0	2031.0	0.7300279143958527	0.26997208560414726
2011	5377.0	3783.0	1594.0	0.7035521666356704	0.29644783336432956
2012	4700.0	3094.0	1606.0	0.6582978723404256	0.3417021276595745
2013	4139.0	2525.0	1614.0	0.6100507368929693	0.3899492631070307
2014	5224.0	3710.0	1514.0	0.7101837672281777	0.28981623277182234
2015	3709.0	2572.0	1137.0	0.6934483688325694	0.30655163116743056
2016	4806.0	3374.0	1432.0	0.7020391177694548	0.2979608822305452
2017	4793.0	3347.0	1446.0	0.6983100354683914	0.3016899645316086
2018	4105.0	3020.0	1085.0	0.7356881851400731	0.26431181485992694
2019	3858.0	2882.0	976.0	0.7470191809227579	0.25298081907724207
2020	3950.0	3170.0	780.0	0.8025316455696202	0.19746835443037974
2021	3173.0	2422.0	751.0	0.7633154743145288	0.23668452568547116
2022	3643.0	2789.0	854.0	0.7655778204776283	0.23442217952237168
2023	3344.0	2748.0	596.0	0.8217703349282297	0.17822966507177032
2024	2235.0	1724.0	511.0	0.7713646532438478	0.22863534675615213
2025	2882.0	2283.0	599.0	0.7921582234559333	0.20784177654406663
2026	1999.0	1663.0	336.0	0.8319159579789895	0.16808404202101052
