year	total	v1abs	v2abs	v1rel	v2rel
1982	161.0	150.0	11.0	0.9316770186335404	0.06832298136645963
1983	136.0	126.0	10.0	0.9264705882352942	0.07352941176470588
1984	149.0	138.0	11.0	0.9261744966442953	0.0738255033557047
1985	177.0	161.0	16.0	0.9096045197740112	0.0903954802259887
1986	155.0	141.0	14.0	0.9096774193548387	0.09032258064516129
1987	173.0	161.0	12.0	0.930635838150289	0.06936416184971098
1988	197.0	182.0	15.0	0.9238578680203046	0.07614213197969544
1989	259.0	239.0	20.0	0.9227799227799228	0.07722007722007722
1990	356.0	326.0	30.0	0.9157303370786517	0.08426966292134831
1991	478.0	440.0	38.0	0.9205020920502092	0.0794979079497908
1992	639.0	573.0	66.0	0.8967136150234741	0.10328638497652583
1993	714.0	642.0	72.0	0.8991596638655462	0.10084033613445378
1994	960.0	878.0	82.0	0.9145833333333333	0.08541666666666667
1995	1840.0	1610.0	230.0	0.875	0.125
1996	1949.0	1710.0	239.0	0.8773730118009235	0.12262698819907646
1997	2073.0	1809.0	264.0	0.8726483357452967	0.12735166425470332
1998	2149.0	1916.0	233.0	0.8915774778966962	0.10842252210330386
1999	2749.0	2439.0	310.0	0.8872317206256821	0.11276827937431794
2000	3536.0	3048.0	488.0	0.8619909502262444	0.13800904977375567
2001	4860.0	4247.0	613.0	0.8738683127572017	0.12613168724279836
2002	12237.0	9883.0	2354.0	0.8076325896870148	0.1923674103129852
2003	12142.0	10762.0	1380.0	0.8863449184648328	0.1136550815351672
2004	14155.0	12469.0	1686.0	0.8808901448251502	0.11910985517484987
2005	16248.0	14362.0	1886.0	0.8839241752831117	0.11607582471688824
2006	16917.0	15234.0	1683.0	0.9005142755807767	0.09948572441922326
2007	19419.0	17502.0	1917.0	0.9012822493434265	0.09871775065657346
2008	26697.0	23637.0	3060.0	0.885380379817957	0.11461962018204293
2009	30178.0	27109.0	3069.0	0.898303399827689	0.10169660017231096
2010	35490.0	31876.0	3614.0	0.8981684981684982	0.10183150183150183
2011	30200.0	27531.0	2669.0	0.9116225165562913	0.0883774834437086
2012	27334.0	24611.0	2723.0	0.900380478524914	0.09961952147508597
2013	27118.0	24680.0	2438.0	0.9100966147946014	0.08990338520539863
2014	31979.0	28922.0	3057.0	0.9044060164482942	0.09559398355170581
2015	32557.0	29483.0	3074.0	0.9055809810486224	0.09441901895137758
2016	35642.0	32323.0	3319.0	0.9068795241568935	0.09312047584310645
2017	37254.0	33643.0	3611.0	0.9030708111880603	0.09692918881193965
2018	37131.0	33893.0	3238.0	0.9127952384799763	0.0872047615200237
2019	40098.0	36502.0	3596.0	0.9103197166940995	0.08968028330590054
2020	50075.0	45033.0	5042.0	0.8993110334498252	0.10068896655017474
2021	42027.0	38440.0	3587.0	0.9146501058843125	0.08534989411568754
2022	39929.0	36304.0	3625.0	0.9092138545919006	0.09078614540809937
2023	40824.0	36172.0	4652.0	0.8860474230844602	0.11395257691553988
2024	31105.0	27814.0	3291.0	0.8941970744253336	0.10580292557466645
2025	36071.0	32918.0	3153.0	0.9125890604640847	0.08741093953591528
2026	22419.0	20861.0	1558.0	0.9305053749052143	0.06949462509478567
