period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	205	0	205	0.0000000000	1.0000000000	0.0	33.56298052364799
2001	226	0	226	0.0000000000	1.0000000000	0.0	38.89264047987323
2002	406	0	406	0.0000000000	1.0000000000	0.0	35.43274994968724
2003	740	0	740	0.0000000000	1.0000000000	0.0	38.160302147084245
2004	4253	1	4252	0.0002351281	0.9997648719	0.006952735871668738	29.56303292633547
2005	8849	6	8841	0.0006780427	0.9990959430	0.019184048264354086	28.267695117525747
2006	15968	17	15951	0.0010646293	0.9989353707	0.028854914870719506	27.074396888402756
2007	23044	35	23009	0.0015188335	0.9984811665	0.04347474702988727	28.580298697447887
2008	26191	30	26161	0.0011454316	0.9988545684	0.034808447056349126	30.354126114704982
2009	29061	19	29042	0.0006537972	0.9993462028	0.02135748817585101	32.64548271595079
2010	27755	15	27740	0.0005404432	0.9994595568	0.01950735179224126	36.07559591445151
2011	27419	16	27403	0.0005835370	0.9994164630	0.021891683134354648	37.49361205817003
2012	25650	15	25635	0.0005847953	0.9994152047	0.02315880087490059	39.57839069520511
2013	21342	14	21328	0.0006559835	0.9993440165	0.02640104748796013	40.22011005880098
2014	17190	11	17179	0.0006399069	0.9993600931	0.026436757371357453	41.287004989322696
2015	13782	12	13769	0.0008707009	0.9990567407	0.03643578905258237	41.80703162208389
2016	11196	12	11184	0.0010718114	0.9989281886	0.041896900317183974	39.04791109561546
2017	10369	14	10355	0.0013501784	0.9986498216	0.0562158818033459	41.579675433831916
2018	9887	12	9875	0.0012137150	0.9987862850	0.048643444391708195	40.02950111400987
2019	9527	19	9508	0.0019943319	0.9980056681	0.08149995083193756	40.78429118474012
2020	10392	27	10365	0.0025981524	0.9974018476	0.10252689494051988	39.35893577994402
2021	10238	18	10220	0.0017581559	0.9982418441	0.07036621443460389	39.952372862313986
2022	9850	10	9840	0.0010152284	0.9989847716	0.040973843867373294	40.31826236549532
2023	8704	14	8690	0.0016084559	0.9983915441	0.06494293489823788	40.31100744754908
2024	6816	11	6805	0.0016138498	0.9983861502	0.0631771941907628	39.0837096789219
