period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	20	20	0	1.0000000000	0.0000000000	3.27443712425834	0.0
2001	15	13	2	0.8666666667	0.1333333333	2.2371872842404956	0.3441826591139224
2002	16	15	1	0.9375000000	0.0625000000	1.3090917469096273	0.08727278312730848
2003	23	23	0	1.0000000000	0.0000000000	1.186063445112078	0.0
2004	123	113	10	0.9186991870	0.0813008130	0.7856591534985673	0.06952735871668737
2005	254	229	25	0.9015748031	0.0984251969	0.7321911754228476	0.0799335344348087
2006	477	451	26	0.9454926625	0.0545073375	0.7655039180408528	0.04413104627286513
2007	674	636	38	0.9436201780	0.0563798220	0.7899982603145228	0.04720115391816331
2008	775	746	29	0.9625806452	0.0374193548	0.8655700501345482	0.03364816548780416
2009	854	805	49	0.9426229508	0.0573770492	0.904883051661056	0.055079837927194716
2010	731	694	37	0.9493844049	0.0506155951	0.9025401429210291	0.048118134420861776
2011	727	677	50	0.9312242091	0.0687757909	0.9262918426223811	0.06841150979485829
2012	664	608	56	0.9156626506	0.0843373494	0.9387033954626373	0.08645952326629554
2013	609	573	36	0.9408866995	0.0591133005	1.0805571579000826	0.06788840782618319
2014	527	466	61	0.8842504744	0.1157495256	1.1199571759138702	0.14660383633207313
2015	442	382	60	0.8642533937	0.1357466063	1.1598726181738723	0.18217894526291187
2016	343	310	33	0.9037900875	0.0962099125	1.0823365915272527	0.11521647587225593
2017	323	294	29	0.9102167183	0.0897832817	1.180533517870264	0.11644718373550222
2018	332	304	28	0.9156626506	0.0843373494	1.2323005912566076	0.11350137024731913
2019	319	281	38	0.8808777429	0.1191222571	1.2053413780933921	0.16299990166387512
2020	391	358	33	0.9156010230	0.0843989770	1.3594306810631893	0.12531064937174652
2021	356	330	26	0.9269662921	0.0730337079	1.2900472646344046	0.10164008751665006
2022	425	384	41	0.9035294118	0.0964705882	1.5733956045071342	0.1679927598562305
2023	327	301	26	0.9204892966	0.0795107034	1.3962731003121145	0.12060830766815604
2024	264	245	19	0.9280303030	0.0719696970	1.4071284160669897	0.10912424451131757
