period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	29	28	1	0.9655172414	0.0344827586	4.584211973961676	0.163721856212917
2001	25	20	5	0.8000000000	0.2000000000	3.441826591139224	0.860456647784806
2002	58	55	3	0.9482758621	0.0517241379	4.8000030720019655	0.2618183493819254
2003	76	73	3	0.9605263158	0.0394736842	3.7644622388339863	0.1547039276233145
2004	405	380	25	0.9382716049	0.0617283951	2.64203963123412	0.17381839679171843
2005	866	827	39	0.9549653580	0.0450346420	2.644201319103472	0.12469631371830156
2006	1683	1588	95	0.9435531788	0.0564468212	2.6953885185119164	0.1612480536893149
2007	2225	2116	109	0.9510112360	0.0489887640	2.6283589918640415	0.13539278360736318
2008	2795	2644	151	0.9459749553	0.0540250447	3.067784467232903	0.17520251685029062
2009	3472	3291	181	0.9478686636	0.0521313364	3.6993417677224043	0.20345817683310702
2010	4061	3816	245	0.9396700320	0.0603299680	4.962670295946177	0.31862007927327396
2011	4355	4098	257	0.9409873708	0.0590126292	5.607007342786584	0.3516351603455716
2012	4224	3926	298	0.9294507576	0.0705492424	6.061430148990648	0.46008817738135843
2013	3764	3488	276	0.9266737513	0.0733262487	6.577632402714639	0.5204777933340712
2014	3384	3078	306	0.9095744681	0.0904255319	7.397485380821658	0.73542252323958
2015	2899	2675	224	0.9227319765	0.0772680235	8.122144642971486	0.6801347289815376
2016	2725	2503	222	0.9185321101	0.0814678899	8.738995124492623	0.7750926558679035
2017	2234	2024	210	0.9059982095	0.0940017905	8.127210340712292	0.8432382270501885
2018	2408	2149	259	0.8924418605	0.1075581395	8.711230166481743	1.049887674787702
2019	2210	1999	211	0.9045248869	0.0954751131	8.574652721739115	0.9050784013441486
2020	2446	2214	232	0.9051512674	0.0948487326	8.40720538512263	0.8809718380074301
2021	2559	2297	262	0.8976162564	0.1023837436	8.979510808682507	1.0242193434370122
2022	2250	2030	220	0.9022222222	0.0977777778	8.317690305076777	0.9014245650822124
2023	2014	1870	144	0.9285004965	0.0714995035	8.674520589978917	0.6679844732390182
2024	1783	1612	171	0.9040942232	0.0959057768	9.258330639591785	0.9821182006018581
