period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1994	291	30	261	0.1030927835	0.8969072165	1.406356685339177	12.235303162450839
1995	0	0	0	NaN	NaN	0.0	0.0
1996	0	0	0	NaN	NaN	0.0	0.0
1997	0	0	0	NaN	NaN	0.0	0.0
1998	0	0	0	NaN	NaN	0.0	0.0
1999	0	0	0	NaN	NaN	0.0	0.0
2000	0	0	0	NaN	NaN	0.0	0.0
2001	284	22	262	0.0774647887	0.9225352113	1.2635449143121273	15.047671252262608
2002	323	23	300	0.0712074303	0.9287925697	1.0918957503512343	14.242118482842189
2003	303	24	279	0.0792079208	0.9207920792	1.2589131708177843	14.634865610756743
2004	305	29	276	0.0950819672	0.9049180328	1.29752608754498	12.34886897111774
2005	300	25	275	0.0833333333	0.9166666667	1.079733433682319	11.877067770505509
2006	284	23	261	0.0809859155	0.9190140845	1.0236119232631076	11.615770085724828
2007	242	16	226	0.0661157025	0.9338842975	0.8599958010705012	12.14744069012083
2008	246	13	233	0.0528455285	0.9471544715	0.7655034018087903	13.720176355496012
2009	236	16	220	0.0677966102	0.9322033898	0.9219219676027401	12.676427054537676
2010	221	16	205	0.0723981900	0.9276018100	0.9296345112867798	11.910942175861866
2011	277	20	257	0.0722021661	0.9277978339	1.0030899684934456	12.889706095140776
2012	237	17	220	0.0717299578	0.9282700422	0.9905582897230335	12.818989631709846
2013	228	14	214	0.0614035088	0.9385964912	0.8297750308009528	12.683704042243136
