period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	37595	32048	5546	0.8524537837	0.1475196170	4682.324968372245	810.290011064418
2004	546258	435062	111179	0.7964405098	0.2035283694	4510.400392662004	1152.62147752681
2005	1449105	1152141	296905	0.7950707506	0.2048885346	4958.019684983004	1277.674203565257
2006	3200489	2505711	694651	0.7829150483	0.2170452703	5341.122267028615	1480.7038496912435
2007	4547546	3542981	1004395	0.7790973417	0.2208652755	5579.863342917489	1581.8280827104666
2008	4646683	3653951	992595	0.7863568485	0.2136136681	5867.523327567909	1593.9114447148493
2009	4566947	3659815	906976	0.8013701495	0.1985956920	6169.021079076671	1528.807893900824
2010	3213312	2598076	615133	0.8085352434	0.1914327025	6303.789000156595	1492.5154764654026
2011	2847184	2307363	539737	0.8104017865	0.1895687107	6396.859386101298	1496.3495966937826
2012	2247930	1844854	403008	0.8206901460	0.1792796039	6351.961942174372	1387.5848595020577
2013	1630561	1351815	278702	0.8290490206	0.1709239949	6506.613327725841	1341.4602942442918
2014	1076785	898498	178247	0.8344265568	0.1655362955	6486.573711873147	1286.8279110473843
2015	680778	566495	114263	0.8321288291	0.1678417928	6380.6669199507805	1286.9913137350482
2016	485513	407575	77928	0.8394728874	0.1605065158	6370.955937729371	1218.1214606277972
2017	483078	414053	69011	0.8571141720	0.1428568471	6726.970078952822	1121.19688087905
2018	444056	383164	60886	0.8628731511	0.1371133371	6778.753651861489	1077.165899842466
2019	354707	300370	54331	0.8468115938	0.1531714908	6565.268886087612	1187.5274622965878
2020	323216	278467	44743	0.8615507896	0.1384306470	6679.321543249558	1073.2075391684293
2021	307702	268405	39293	0.8722887729	0.1276982275	6595.164522332116	965.4954251075644
