period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	7	7	0	1.0000000000	0.0000000000	2.2525378056291565	0.0
2004	160	149	11	0.9312500000	0.0687500000	4.521108555184484	0.33377311481227734
2005	464	397	67	0.8556034483	0.1443965517	4.91508905101392	0.8294986559645658
2006	1067	960	107	0.8997188379	0.1002811621	5.154458088384492	0.5745073077678547
2007	1631	1464	167	0.8976088289	0.1023911711	5.511787669493965	0.6287353420802543
2008	1728	1570	158	0.9085648148	0.0914351852	6.108020640705766	0.6146925230773955
2009	2357	2129	228	0.9032668647	0.0967331353	7.764931417857147	0.8315661640542177
2010	1784	1612	172	0.9035874439	0.0964125561	8.531705317417623	0.9103308403199946
2011	2100	1887	213	0.8985714286	0.1014285714	9.667520050305942	1.0912463013858853
2012	2068	1845	223	0.8921663443	0.1078336557	10.116275317048181	1.2227259597299427
2013	1782	1615	167	0.9062850730	0.0937149270	11.340834678691051	1.1727055054745543
2014	1309	1174	135	0.8968678380	0.1031321620	11.92103353045551	1.370817313979126
2015	919	821	98	0.8933623504	0.1066376496	12.81931672729558	1.5301985862058063
2016	705	617	88	0.8751773050	0.1248226950	13.020940225421809	1.8571195135123488
2017	866	752	114	0.8683602771	0.1316397229	15.513452577046468	2.3517733959884275
2018	741	658	83	0.8879892038	0.1120107962	14.277829860996212	1.8010028548065131
2019	646	572	74	0.8854489164	0.1145510836	14.967295543406637	1.9363284444267326
2020	697	588	109	0.8436154950	0.1563845050	16.31741297740505	3.024826555335289
2021	735	641	94	0.8721088435	0.1278911565	18.032312891967205	2.6443641370435524
2022	557	480	77	0.8617594255	0.1382405745	16.24416331137269	2.605834531199369
2023	438	378	60	0.8630136986	0.1369863014	18.01167242142777	2.8589956224488526
