period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	114	106	8	0.9298245614	0.0701754386	237.0362419469173	17.889527694106967
2005	1086	1027	59	0.9456721915	0.0543278085	311.1512110053608	17.87528865561469
2006	1410	1305	105	0.9255319149	0.0744680851	312.7912943831073	25.167115640020125
2007	2058	1877	181	0.9120505345	0.0879494655	339.19549406706057	32.708782326125714
2008	3028	2771	257	0.9151254954	0.0848745046	360.1708959559736	33.40451831854393
2009	3951	3494	457	0.8843330802	0.1156669198	394.3128218815403	51.57440171719058
2010	4169	3691	478	0.8853442072	0.1146557928	373.83529693927034	48.41324083906021
2011	3853	3360	493	0.8720477550	0.1279522450	360.24197968406776	52.856933328644466
2012	4258	3487	771	0.8189290747	0.1810709253	365.414612497557	80.79571730301589
2013	6550	5252	1298	0.8018320611	0.1981679389	376.27587756389886	92.99430485109305
2014	8003	6336	1667	0.7917031113	0.2082968887	394.14027375206797	103.69820649379692
2015	10408	8003	2405	0.7689277479	0.2310722521	416.82052863238806	125.25969903297428
2016	12433	9398	3035	0.7558915789	0.2441084211	432.65073985900597	139.72068477038553
2017	12048	8552	3496	0.7098273572	0.2901726428	403.98266823655564	165.14539384412987
2018	10832	7462	3370	0.6888847858	0.3111152142	396.97473544682214	179.28234500881675
2019	10259	6688	3571	0.6519153914	0.3480846086	366.4363582011832	195.6555375503028
2020	10777	7125	3652	0.6611301847	0.3388698153	445.33718838038084	228.26265431089837
2021	9071	5705	3366	0.6289273509	0.3710726491	381.3573541005642	225.0041812274319
2022	8497	5147	3350	0.6057432035	0.3942567965	367.7369189933511	239.34693581265324
2023	4186	2419	1767	0.5778786431	0.4221213569	322.46875359094753	235.55282662058877
