period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	354	338	16	0.9548022599	0.0451977401	755.8325450760193	35.77905538821393
2005	2948	2802	146	0.9504748982	0.0495251018	848.9247256446163	44.23376514779228
2006	3846	3567	279	0.9274570983	0.0725429017	854.9628713138266	66.87262155776776
2007	5509	5042	467	0.9152296243	0.0847703757	911.1474060128501	84.39227263149563
2008	8107	7419	688	0.9151350685	0.0848649315	964.311756440768	89.42532530411759
2009	10116	9031	1085	0.8927441677	0.1072558323	1019.1869188357728	122.44688372680916
2010	10369	9221	1148	0.8892853699	0.1107146301	933.9299032991091	116.27280435824503
2011	9721	8551	1170	0.8796420121	0.1203579879	916.7930192070871	125.44121535168891
2012	10400	8641	1759	0.8308653846	0.1691346154	905.3219330451516	184.29131816067837
2013	15914	12886	3028	0.8097272842	0.1902727158	922.9449809190472	216.8770295066642
2014	19244	15414	3830	0.8009769279	0.1990230721	958.7477239538024	238.22523567815387
2015	24376	18949	5427	0.7773629800	0.2226370200	986.6680829615558	282.5820722060459
2016	28832	21968	6864	0.7619311876	0.2380688124	1010.9739082397596	315.88332602684403
2017	28464	20421	8043	0.7174325464	0.2825674536	963.9530372993794	379.6618323783805
2018	25559	17693	7866	0.6922414805	0.3077585195	940.2349008945756	418.01207994329576
2019	24095	15957	8138	0.6622535796	0.3377464204	873.1703273116483	445.31303651451987
2020	24350	16352	7998	0.6715400411	0.3284599589	1020.3568428491967	499.0713080423114
2021	20131	12888	7243	0.6402066465	0.3597933535	860.4048535966532	483.54378915274356
