period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	17	16	1	0.9411764706	0.0588235294	35.77905538821393	2.236190961763371
2005	167	144	23	0.8622754491	0.1377245509	43.62782315946636	6.968332865748098
2006	208	171	37	0.8221153846	0.1778846154	40.98644547088992	8.868412177911853
2007	362	294	68	0.8121546961	0.1878453039	53.129182341883755	12.288382310367673
2008	396	312	84	0.7878787879	0.2121212121	40.55334519605332	10.918208322014358
2009	470	372	98	0.7914893617	0.2085106383	41.98178870633457	11.059718530163408
2010	528	404	124	0.7651515152	0.2348484848	40.91830397276219	12.559083397580473
2011	428	347	81	0.8107476636	0.1892523364	37.20356159237247	8.684404867383776
2012	414	316	98	0.7632850242	0.2367149758	33.114716819394324	10.269753950318494
2013	555	401	154	0.7225225225	0.2774774775	28.72936536616973	11.033222609451718
2014	730	547	183	0.7493150685	0.2506849315	34.02694598206774	11.383786315755751
2015	812	620	192	0.7635467980	0.2364532020	32.29148166338631	9.999942708661564
2016	798	550	248	0.6892230576	0.3107769424	25.32005819562176	11.417044422753083
2017	720	487	233	0.6763888889	0.3236111111	23.00509347885905	11.006543697277534
2018	769	514	255	0.6684005202	0.3315994798	27.344547577012406	13.565874770696817
2019	693	448	245	0.6464646465	0.3535353535	24.54597614744768	13.423580705635448
2020	871	575	296	0.6601607348	0.3398392652	35.93949239560968	18.501025650609506
2021	762	491	271	0.6443569554	0.3556430446	32.82146553258142	18.11530989680156
2022	645	396	249	0.6139534884	0.3860465116	28.29295121845095	17.7902647812987
2023	292	184	108	0.6301369863	0.3698630137	24.528421108199396	14.397116737421385
