period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	2	0	2	0.0000000000	1.0000000000	0.0	4.472381923526742
2005	4	0	4	0.0000000000	1.0000000000	0.0	1.2118839766518434
2006	4	0	4	0.0000000000	1.0000000000	0.0	0.9587472624769572
2007	4	0	4	0.0000000000	1.0000000000	0.0	0.7228460182569219
2008	7	2	5	0.2857142857	0.7142857143	0.25995734100034185	0.6498933525008547
2009	4	0	4	0.0000000000	1.0000000000	0.0	0.45141708286381255
2010	7	1	6	0.1428571429	0.8571428571	0.10128293062564897	0.6076975837538938
2011	19	0	19	0.0000000000	1.0000000000	0.0	2.037082623213479
2012	16	3	13	0.1875000000	0.8125000000	0.3143802229689335	1.362314299532045
2013	16	0	16	0.0000000000	1.0000000000	0.0	1.1463088425404382
2014	25	1	24	0.0400000000	0.9600000000	0.0622064825997582	1.492955582394197
2015	18	0	18	0.0000000000	1.0000000000	0.0	0.9374946289370217
2016	23	0	23	0.0000000000	1.0000000000	0.0	1.0588387972714555
2017	25	0	25	0.0000000000	1.0000000000	0.0	1.1809596241714093
2018	28	0	28	0.0000000000	1.0000000000	0.0	1.4895862493314151
2019	26	1	25	0.0384615385	0.9615384615	0.05479012532912428	1.3697531332281072
2020	24	0	24	0.0000000000	1.0000000000	0.0	1.50008316086023
2021	22	1	21	0.0454545455	0.9545454545	0.06684616198081755	1.4037694015971687
2022	16	0	16	0.0000000000	1.0000000000	0.0	1.1431495441798363
2023	17	0	17	0.0000000000	1.0000000000	0.0	2.2662128197792923
