variablevariable	cohort1	cohort2	cohort3	cohort4	cohort5	cohort6	cohort7	cohort8	cohort9	cohort10	cohort11	cohort12	cohort13	cohort14	cohort15	cohort16	mean
fortsätta	0.07034165749411614	0.06934243508240961	0.07425486251942515	0.13416773207558597	0.07248037387618161	0.07929139212653624	0.04183858425540243	0.025110575484380115	0.007948881793755191	0.050990949524501006	0.033694308906358605	0.04345364147485842	0.056917026297784834	0.06992865731555664	0.05654877115545898	0.12362165010891446	0.06312071871820159
försöka	0.014840236283947705	0.10782366619605344	0.06313081732794912	0.001443569357736818	0.03519316635813419	0.016177377802238935	0.01957276968406807	0.007703011370681856	0.01696965768528591	0.0055916241079098095	0.009274570410667815	0.011161918103142487	0.0012175178228404082	0.012725457044466704	0.025683217107455136	0.05453290174751557	0.025190092400630873
glömma	0.014565533661195618	0.18317858600290915	0.08876830745672926	0.003925686361203273	0.07239344342024712	0.013727095069037132	0.012819756466165066	0.006851159806227969	0.04591399969071297	0.002341274128304094	0.010700150252961671	0.011236223021029557	0.035777712625677416	0.014703569997918775	0.04973253853625326	0.03471801275444697	0.037584565578188706
komma	0.03969324630395793	0.04678773239313877	0.026851030437728296	0.055545754252569135	0.05275082682236387	0.005993212496691103	0.0013429956020805656	0.047120688626963614	0.026242662447877096	0.0267942483669672	0.0013699854859466898	0.01732873921188738	0.025790587394680986	0.05786638212588702	0.048306708015308564	0.09067950897452337	0.035654019309910724
slippa	0.04199483850222563	0.006219975783573584	0.013692042539232396	0.006805593159516898	0.026535184486989327	0.007313782898318744	0.0013912800284220372	0.0061825857468206236	0.004129699290603472	0.006527370817431488	0.013955854557335945	0.01768184382804705	0.00793150410887522	0.0020037294325006005	0.014299592391607052	0.057095540624916175	0.014610026137276015
sluta	0.009286202026907442	0.017681466698796222	0.03037662907327321	0.009876053267406815	0.048641215106048796	0.0003011052196824071	0.004361422786208546	0.00290252210169073	0.005676102872405608	0.023336872768652372	0.0056868110833008245	0.006396335817264842	0.006835648537161565	0.013404608075773816	0.0139348423135629	0.008366553340555138	0.012941524443043202
vägra	0.09753821465694734	0.2073528703427101	0.08022537359405302	0.0010684131923331952	0.1054798335422028	0.07478588998734725	0.07833254569044978	0.02223867349733122	0.02444230473731135	0.00177788743901508	7.2239572538213e-05	0.04416627244173632	0.04158634205826961	0.07318517859158669	0.07072363420972338	0.01187828370496391	0.058428372328657455
mean	0.04117998984704254	0.09119810464279869	0.05389986613548435	0.030404685952336013	0.05906772051602396	0.02822712222855026	0.022808479216113786	0.016872745233442305	0.018760472645421657	0.01676574673611158	0.010679131467015681	0.021632139128280863	0.025150905549327147	0.03483108322624146	0.03988990053276704	0.05441320732226223	0.035361331273701224
