period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	inga76	32		47.0	42.0	5.0	0.8936170212765957	0.10638297872340426
2009	Sally	35		77.0	72.0	5.0	0.935064935064935	0.06493506493506493
2009	noorah	21		67.0	66.0	1.0	0.9850746268656716	0.014925373134328358
2009	Mara	35		101.0	97.0	4.0	0.9603960396039604	0.039603960396039604
2009	Camarogirl	38		106.0	94.0	12.0	0.8867924528301887	0.11320754716981132
2009	Emeli	55		220.0	202.0	18.0	0.9181818181818182	0.08181818181818182
2009	Gothica	34		70.0	63.0	7.0	0.9	0.1
2009	Fröken Vit i Madickenhuset	37		15.0	15.0	0.0	1.0	0.0
2009	Smulan1973	35		53.0	46.0	7.0	0.8679245283018868	0.1320754716981132
2009	Linnis	22		17.0	16.0	1.0	0.9411764705882353	0.058823529411764705
2009	Jennie med ie	33		771.0	716.0	55.0	0.9286640726329443	0.07133592736705577
2009	Helle68	40		39.0	38.0	1.0	0.9743589743589743	0.02564102564102564
2009	P A K	36		48.0	45.0	3.0	0.9375	0.0625
2009	Jola	32		34.0	29.0	5.0	0.8529411764705882	0.14705882352941177
2009	Grönögat	20		155.0	128.0	27.0	0.8258064516129032	0.17419354838709677
2009	JAG är BÄST	36		1041.0	971.0	70.0	0.9327569644572526	0.06724303554274735
2009	Vildrosen	38		27.0	25.0	2.0	0.9259259259259259	0.07407407407407407
2009	Ninnie	29		19.0	19.0	0.0	1.0	0.0
2009	Mopsan	22		869.0	792.0	77.0	0.9113924050632911	0.08860759493670886
2009	Dilong	46		441.0	398.0	43.0	0.9024943310657596	0.09750566893424037
2009	Paprikan	29		10.0	8.0	2.0	0.8	0.2
2009	BounceT	29		60.0	55.0	5.0	0.9166666666666666	0.08333333333333333
2009	BTD	33		108.0	104.0	4.0	0.9629629629629629	0.037037037037037035
2009	UmeåElin	27		86.0	82.0	4.0	0.9534883720930233	0.046511627906976744
2009	annajo	31		75.0	71.0	4.0	0.9466666666666667	0.05333333333333334
2009	Diwa	35		184.0	168.0	16.0	0.9130434782608695	0.08695652173913043
2009	Kajsala	48		145.0	143.0	2.0	0.9862068965517241	0.013793103448275862
2009	Vitsippa75	33		14.0	14.0	0.0	1.0	0.0
2009	tjejmamma79	29		41.0	40.0	1.0	0.975609756097561	0.024390243902439025
2009	Mika86	22		17.0	17.0	0.0	1.0	0.0
2009	Pebble	27		14.0	11.0	3.0	0.7857142857142857	0.21428571428571427
2009	Nagoyam W	25		34.0	32.0	2.0	0.9411764705882353	0.058823529411764705
2009	Ennna	29		22.0	21.0	1.0	0.9545454545454546	0.045454545454545456
2009	Multignutten	29		62.0	60.0	2.0	0.967741935483871	0.03225806451612903
2009	marlene83	25		10.0	9.0	1.0	0.9	0.1
2009	Midwinter	25		49.0	47.0	2.0	0.9591836734693877	0.04081632653061224
2009	Iorlover	40		37.0	37.0	0.0	1.0	0.0
2009	mononoke hime	34		73.0	63.0	10.0	0.863013698630137	0.136986301369863
2009	tessise	28		28.0	24.0	4.0	0.8571428571428571	0.14285714285714285
2009	Lavish	23		1062.0	960.0	102.0	0.903954802259887	0.096045197740113
2009	pluvdo	22		162.0	148.0	14.0	0.9135802469135802	0.08641975308641975
2009	mariahammarberg	28		167.0	158.0	9.0	0.9461077844311377	0.05389221556886228
2009	junimagi	27		45.0	42.0	3.0	0.9333333333333333	0.06666666666666667
2009	StilaM	33		201.0	183.0	18.0	0.9104477611940298	0.08955223880597014
2009	Ablan	23		358.0	320.0	38.0	0.8938547486033519	0.10614525139664804
2009	bripoint	41		25.0	25.0	0.0	1.0	0.0
2009	Minisen	33		46.0	41.0	5.0	0.8913043478260869	0.10869565217391304
2009	MammaBecca	27		49.0	47.0	2.0	0.9591836734693877	0.04081632653061224
2009	Thesso	18		135.0	128.0	7.0	0.9481481481481482	0.05185185185185185
2009	regnbågspappan	20		209.0	194.0	15.0	0.9282296650717703	0.07177033492822966
2009	moans	37		56.0	56.0	0.0	1.0	0.0
2009	Solkattan	33		109.0	101.0	8.0	0.926605504587156	0.07339449541284404
2009	hymafr	44		252.0	247.0	5.0	0.9801587301587301	0.01984126984126984
2009	Linaek	45		169.0	158.0	11.0	0.9349112426035503	0.0650887573964497
2009	Emmel	36		308.0	259.0	49.0	0.8409090909090909	0.1590909090909091
2009	ajkw	19		40.0	38.0	2.0	0.95	0.05
2009	basil	32		72.0	64.0	8.0	0.8888888888888888	0.1111111111111111
2009	JosefinsMamma	34		41.0	39.0	2.0	0.9512195121951219	0.04878048780487805
2009	Nickos	21		16.0	16.0	0.0	1.0	0.0
2009	Pochahontas	35		139.0	136.0	3.0	0.9784172661870504	0.02158273381294964
2009	yodi	29		265.0	239.0	26.0	0.9018867924528302	0.09811320754716982
2009	morotsland	28		449.0	412.0	37.0	0.9175946547884187	0.08240534521158129
2009	Myzan	33		116.0	107.0	9.0	0.9224137931034483	0.07758620689655173
2009	sockerbomben	36		30.0	29.0	1.0	0.9666666666666667	0.03333333333333333
2009	Caroline08	20		47.0	47.0	0.0	1.0	0.0
2009	idiblon	27		1424.0	1286.0	138.0	0.9030898876404494	0.09691011235955056
2009	Jamieolivia	26		125.0	118.0	7.0	0.944	0.056
2009	Stefanie	21		16.0	16.0	0.0	1.0	0.0
2009	Raggarmunk	28		10.0	10.0	0.0	1.0	0.0
2009	Git	31		14.0	14.0	0.0	1.0	0.0
2009	Miss Cee	28		322.0	298.0	24.0	0.9254658385093167	0.07453416149068323
2009	Eled	19		49.0	47.0	2.0	0.9591836734693877	0.04081632653061224
2009	Atamon	37		468.0	423.0	45.0	0.9038461538461539	0.09615384615384616
2009	puman0507	36		12.0	11.0	1.0	0.9166666666666666	0.08333333333333333
2009	Corpset	27		73.0	72.0	1.0	0.9863013698630136	0.0136986301369863
2009	mika85	23		58.0	57.0	1.0	0.9827586206896551	0.017241379310344827
2009	malin neli	28		74.0	68.0	6.0	0.918918918918919	0.08108108108108109
2009	83an	25		169.0	164.0	5.0	0.9704142011834319	0.029585798816568046
2009	Rosen123	24		17.0	15.0	2.0	0.8823529411764706	0.11764705882352941
2009	Butterscotch	34		686.0	650.0	36.0	0.9475218658892128	0.052478134110787174
2009	Astarte	29		421.0	393.0	28.0	0.9334916864608076	0.0665083135391924
2009	TigerLinn	23		238.0	225.0	13.0	0.9453781512605042	0.0546218487394958
2009	Pilu	26		52.0	49.0	3.0	0.9423076923076923	0.057692307692307696
2009	livet leker	19		329.0	319.0	10.0	0.9696048632218845	0.030395136778115502
2009	NadiaMi	34		2175.0	1941.0	234.0	0.8924137931034483	0.10758620689655173
2009	mamita64	44		438.0	412.0	26.0	0.9406392694063926	0.0593607305936073
2009	Winglur	20		264.0	252.0	12.0	0.9545454545454546	0.045454545454545456
2009	Anova	30		555.0	503.0	52.0	0.9063063063063063	0.0936936936936937
2009	sariat	23		34.0	33.0	1.0	0.9705882352941176	0.029411764705882353
2009	Zephir	23		64.0	57.0	7.0	0.890625	0.109375
2009	Lönnsirap	28		187.0	181.0	6.0	0.9679144385026738	0.03208556149732621
2009	qbtq	24		13.0	13.0	0.0	1.0	0.0
2009	Lena	29		431.0	392.0	39.0	0.9095127610208816	0.09048723897911833
2009	JBC	23		125.0	118.0	7.0	0.944	0.056
2009	Ripper500	25		73.0	73.0	0.0	1.0	0.0
2009	Anatha	30		497.0	460.0	37.0	0.9255533199195171	0.0744466800804829
2009	ModestyB	27		167.0	158.0	9.0	0.9461077844311377	0.05389221556886228
2009	Petrellie	35		105.0	94.0	11.0	0.8952380952380953	0.10476190476190476
2009	mazquE	19		43.0	43.0	0.0	1.0	0.0
2009	jessica83	25		13.0	12.0	1.0	0.9230769230769231	0.07692307692307693
2009	Pallas	35		701.0	655.0	46.0	0.9343794579172611	0.06562054208273894
2009	madde1983	25		38.0	35.0	3.0	0.9210526315789473	0.07894736842105263
2009	Kary	27		56.0	54.0	2.0	0.9642857142857143	0.03571428571428571
2009	mirre67	41		29.0	27.0	2.0	0.9310344827586207	0.06896551724137931
2009	Jess87	21		109.0	106.0	3.0	0.9724770642201835	0.027522935779816515
2009	Agent 355	34		28.0	26.0	2.0	0.9285714285714286	0.07142857142857142
2009	Lorelei	31		407.0	377.0	30.0	0.9262899262899262	0.07371007371007371
2009	Hedi	43		413.0	390.0	23.0	0.9443099273607748	0.05569007263922518
2009	Fridapida	27		193.0	182.0	11.0	0.9430051813471503	0.05699481865284974
2009	Lilaa	27		128.0	120.0	8.0	0.9375	0.0625
2009	solskina	38		210.0	190.0	20.0	0.9047619047619048	0.09523809523809523
2009	Valente	36		37.0	34.0	3.0	0.918918918918919	0.08108108108108109
2009	mammastegeby	24		16.0	15.0	1.0	0.9375	0.0625
2009	LaFontaine	24		393.0	370.0	23.0	0.9414758269720102	0.058524173027989825
2009	Sadie	25		161.0	150.0	11.0	0.9316770186335404	0.06832298136645963
2009	tessum	24		91.0	84.0	7.0	0.9230769230769231	0.07692307692307693
2009	Makkinje	22		15.0	15.0	0.0	1.0	0.0
2009	hally	23		180.0	175.0	5.0	0.9722222222222222	0.027777777777777776
2009	Amme79	29		39.0	35.0	4.0	0.8974358974358975	0.10256410256410256
2009	Loppan75	33		15.0	14.0	1.0	0.9333333333333333	0.06666666666666667
2009	Tattyn	31		134.0	123.0	11.0	0.917910447761194	0.08208955223880597
2009	Kina79	29		178.0	168.0	10.0	0.9438202247191011	0.056179775280898875
2009	juzze	25		121.0	115.0	6.0	0.9504132231404959	0.049586776859504134
2009	hemljuvahem	23		54.0	51.0	3.0	0.9444444444444444	0.05555555555555555
2009	ooemilyoo	23		88.0	82.0	6.0	0.9318181818181818	0.06818181818181818
2009	Tittij	31		130.0	121.0	9.0	0.9307692307692308	0.06923076923076923
2009	Fraggelgirl	28		292.0	286.0	6.0	0.9794520547945206	0.02054794520547945
2009	Jojo 85	23		314.0	283.0	31.0	0.9012738853503185	0.09872611464968153
2009	ajmaj	34		96.0	86.0	10.0	0.8958333333333334	0.10416666666666667
2009	Martinis	25		47.0	42.0	5.0	0.8936170212765957	0.10638297872340426
2009	stormfågel	29		115.0	107.0	8.0	0.9304347826086956	0.06956521739130435
2009	zuzzan	25		16.0	15.0	1.0	0.9375	0.0625
2009	Chaplin	33		48.0	46.0	2.0	0.9583333333333334	0.041666666666666664
2009	annawall	33		62.0	60.0	2.0	0.967741935483871	0.03225806451612903
2009	Väntarochlängtar	38		166.0	159.0	7.0	0.9578313253012049	0.04216867469879518
2009	rockmamman	25		90.0	88.0	2.0	0.9777777777777777	0.022222222222222223
2009	bumse2	35		51.0	48.0	3.0	0.9411764705882353	0.058823529411764705
2009	lingonben	57		99.0	91.0	8.0	0.9191919191919192	0.08080808080808081
2009	Michanna	31		33.0	32.0	1.0	0.9696969696969697	0.030303030303030304
2009	hundpuss	21		971.0	887.0	84.0	0.913491246138002	0.08650875386199794
2009	Karolina75	34		49.0	46.0	3.0	0.9387755102040817	0.061224489795918366
2009	lillälva	31		61.0	58.0	3.0	0.9508196721311475	0.04918032786885246
2009	RiNan	25		442.0	408.0	34.0	0.9230769230769231	0.07692307692307693
2009	Dompans mamma	26		104.0	95.0	9.0	0.9134615384615384	0.08653846153846154
2009	lokisse	48		812.0	769.0	43.0	0.9470443349753694	0.05295566502463054
