period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	Sally	35		48.0	48.0	0.0	1.0	0.0
2009	noorah	21		23.0	23.0	0.0	1.0	0.0
2009	Camarogirl	38		78.0	78.0	0.0	1.0	0.0
2009	Smulan1973	35		49.0	49.0	0.0	1.0	0.0
2009	Helle68	40		24.0	24.0	0.0	1.0	0.0
2009	Emeli	55		226.0	225.0	1.0	0.995575221238938	0.004424778761061947
2009	JAG är BÄST	36		1750.0	1734.0	16.0	0.9908571428571429	0.009142857142857144
2009	Mara	35		49.0	49.0	0.0	1.0	0.0
2009	Lilli77	31		66.0	66.0	0.0	1.0	0.0
2009	Vildrosen	38		13.0	13.0	0.0	1.0	0.0
2009	inga76	32		42.0	42.0	0.0	1.0	0.0
2009	Linnis	22		12.0	12.0	0.0	1.0	0.0
2009	Jola	32		14.0	14.0	0.0	1.0	0.0
2009	Jennie med ie	33		583.0	578.0	5.0	0.9914236706689536	0.008576329331046312
2009	Kina79	29		66.0	64.0	2.0	0.9696969696969697	0.030303030303030304
2009	UmeåElin	27		49.0	48.0	1.0	0.9795918367346939	0.02040816326530612
2009	Dilong	46		435.0	435.0	0.0	1.0	0.0
2009	annajo	31		79.0	79.0	0.0	1.0	0.0
2009	Diwa	35		98.0	97.0	1.0	0.9897959183673469	0.01020408163265306
2009	Kajsala	48		73.0	73.0	0.0	1.0	0.0
2009	Llimen	22		29.0	29.0	0.0	1.0	0.0
2009	Ennna	29		10.0	10.0	0.0	1.0	0.0
2009	BTD	33		23.0	23.0	0.0	1.0	0.0
2009	P A K	36		23.0	23.0	0.0	1.0	0.0
2009	Iorlover	40		33.0	33.0	0.0	1.0	0.0
2009	tessise	28		15.0	15.0	0.0	1.0	0.0
2009	Engelvinge	31		36.0	35.0	1.0	0.9722222222222222	0.027777777777777776
2009	Lavish	23		865.0	865.0	0.0	1.0	0.0
2009	Kyanita	35		171.0	171.0	0.0	1.0	0.0
2009	Solkattan	33		60.0	60.0	0.0	1.0	0.0
2009	junimagi	27		51.0	51.0	0.0	1.0	0.0
2009	solstickan41	42		31.0	31.0	0.0	1.0	0.0
2009	regnbågspappan	20		272.0	270.0	2.0	0.9926470588235294	0.007352941176470588
2009	NorrVimpel	36		81.0	81.0	0.0	1.0	0.0
2009	hymafr	44		122.0	122.0	0.0	1.0	0.0
2009	Linaek	45		202.0	200.0	2.0	0.9900990099009901	0.009900990099009901
2009	Nekogirl	23		17.0	17.0	0.0	1.0	0.0
2009	Maskot	38		50.0	50.0	0.0	1.0	0.0
2009	morotsland	28		311.0	311.0	0.0	1.0	0.0
2009	idiblon	27		1195.0	1191.0	4.0	0.9966527196652719	0.0033472803347280333
2009	Anatha	30		378.0	377.0	1.0	0.9973544973544973	0.0026455026455026454
2009	Mopsan	22		763.0	758.0	5.0	0.9934469200524246	0.00655307994757536
2009	FridaochSamuel	18		41.0	40.0	1.0	0.975609756097561	0.024390243902439025
2009	MissSindra	27		11.0	11.0	0.0	1.0	0.0
2009	ModestyB	27		171.0	171.0	0.0	1.0	0.0
2009	Atamon	37		272.0	270.0	2.0	0.9926470588235294	0.007352941176470588
2009	elinville	28		68.0	68.0	0.0	1.0	0.0
2009	Butterscotch	34		316.0	312.0	4.0	0.9873417721518988	0.012658227848101266
2009	malin neli	28		48.0	48.0	0.0	1.0	0.0
