period	username	total	v1abs	v2abs	v1rel	v2rel
2019	Hank.leach	1.0	0.0	1.0	0.0	1.0
2019	Azneee	1.0	0.0	1.0	0.0	1.0
2019	DeeSchool	2.0	0.0	2.0	0.0	1.0
2019	kraftfoder	1.0	0.0	1.0	0.0	1.0
2019	Gynekologstol	1.0	0.0	1.0	0.0	1.0
2019	Belavia	1.0	0.0	1.0	0.0	1.0
2019	AutDisceAutDiscede	1.0	0.0	1.0	0.0	1.0
2019	bern77	2.0	0.0	2.0	0.0	1.0
2019	X-front	2.0	0.0	2.0	0.0	1.0
2019	Zitt	2.0	0.0	2.0	0.0	1.0
2019	Itoy	1.0	0.0	1.0	0.0	1.0
2019	Hapoel	1.0	0.0	1.0	0.0	1.0
2010	wally.lamb	1.0	1.0	0.0	1.0	0.0
2017	Antex	2.0	0.0	2.0	0.0	1.0
2017	Gameovereem1	1.0	0.0	1.0	0.0	1.0
2017	lemonzhello	1.0	0.0	1.0	0.0	1.0
2017	jugbandblues	1.0	0.0	1.0	0.0	1.0
2017	ThinkTank111	1.0	0.0	1.0	0.0	1.0
2017	aves8888	1.0	0.0	1.0	0.0	1.0
2020	Soltorkadetomater	1.0	0.0	1.0	0.0	1.0
2020	A.Ericsson	1.0	0.0	1.0	0.0	1.0
2020	Inishal47	1.0	0.0	1.0	0.0	1.0
2020	XX-Ambar	1.0	0.0	1.0	0.0	1.0
2020	sibbann	1.0	0.0	1.0	0.0	1.0
2020	Drozd	1.0	0.0	1.0	0.0	1.0
2011	Flashcash	1.0	1.0	0.0	1.0	0.0
2011	Avsiktaren	1.0	1.0	0.0	1.0	0.0
2014	plishaggmi	1.0	1.0	0.0	1.0	0.0
2014	Ayezan	1.0	0.0	1.0	0.0	1.0
2021	trevliggrabb	1.0	0.0	1.0	0.0	1.0
2021	orgonit	1.0	0.0	1.0	0.0	1.0
2021	Hddv1	1.0	0.0	1.0	0.0	1.0
2021	SoberZealot	1.0	0.0	1.0	0.0	1.0
2021	Hapoel	1.0	0.0	1.0	0.0	1.0
2021	olikafarger	1.0	0.0	1.0	0.0	1.0
2021	cirkuspolis	1.0	1.0	0.0	1.0	0.0
2021	Virre217	1.0	1.0	0.0	1.0	0.0
2005	Reverent Mishap	1.0	1.0	0.0	1.0	0.0
2022	rtyuio	1.0	0.0	1.0	0.0	1.0
2022	kraftfoder	1.0	0.0	1.0	0.0	1.0
2022	godboy	1.0	0.0	1.0	0.0	1.0
2022	ReijoHervonen	1.0	0.0	1.0	0.0	1.0
2022	RazorKevlar	1.0	0.0	1.0	0.0	1.0
2022	RamsesXX	1.0	0.0	1.0	0.0	1.0
2022	Prontilopter	1.0	0.0	1.0	0.0	1.0
2022	akademikerfyllo	1.0	0.0	1.0	0.0	1.0
2022	Harrywinston	1.0	0.0	1.0	0.0	1.0
2013	Starke Adolf	1.0	1.0	0.0	1.0	0.0
2013	BisexualStoner	2.0	2.0	0.0	1.0	0.0
2013	travellern	1.0	0.0	1.0	0.0	1.0
2013	Jersi	1.0	0.0	1.0	0.0	1.0
2015	AnikkiStrom	1.0	0.0	1.0	0.0	1.0
2015	Storakuken	1.0	0.0	1.0	0.0	1.0
2018	Harrywinston	1.0	0.0	1.0	0.0	1.0
2018	GillJung	1.0	0.0	1.0	0.0	1.0
2018	ForzaLeon	1.0	0.0	1.0	0.0	1.0
2018	HenAnnan	1.0	0.0	1.0	0.0	1.0
2008	Tacoritz	1.0	1.0	0.0	1.0	0.0
2008	pang olufsen	1.0	1.0	0.0	1.0	0.0
2016	miscusi	1.0	0.0	1.0	0.0	1.0
2009	Hunk V Helvete	1.0	1.0	0.0	1.0	0.0
2012	KaptenFantastisk	1.0	1.0	0.0	1.0	0.0
