variable	community	freq	trend	sclass	cohort	value	test1	test2	test3	test4	value2	speaker	indvalue	yob
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	hejsvej	0.9529411764705882	1983
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Miss Cee	0.8901098901098901	1981
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Gladabarnensmamma	1.0	1983
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	sara1981	1.0	1982
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	MrsCharlotte	1.0	1981
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Fridapida	0.9545454545454546	1982
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Akilla	0.9411764705882353	1983
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Lilla Morran	0.972972972972973	1984
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	StaffenAssar	1.0	1983
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Acelise	1.0	1984
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	ceropegia	0.9285714285714286	1983
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	Kyssen	1.0	1984
försöka	0.9511025877666667	30164.0	up	initiative	6	0.9476070595522802	0	0	1	0	0.062057465076005194	PurJo	0.8518518518518519	1983
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	LaFontaine	1.0	1985
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Lavish	0.9745762711864406	1986
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	hundpuss	1.0	1988
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	CuteElliz	0.926829268292683	1988
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Ablan	0.75	1986
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Rastafairy	0.9782608695652174	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	pluvdo	1.0	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Mopsan	0.9357798165137615	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	så mycket bättre	0.7857142857142857	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	felicityporter	0.8888888888888888	1986
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Llimen	0.8846153846153846	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	swiitii	0.9736842105263158	1988
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	mirrebusan	0.9375	1985
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	BeccaStina	0.9629629629629629	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	castillo	0.9215686274509803	1988
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	AAEV	0.8636363636363636	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	emme 86	1.0	1987
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Uliise	1.0	1988
försöka	0.9511025877666667	30164.0	up	initiative	7	0.9360008920712256	0	0	0	1	0.055892052784995386	Dohgon	1.0	1988
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	fruganL	0.9880952380952381	1990
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	janniahlholm	1.0	1991
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	saltflingan	0.9568965517241379	1990
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	mandelblomma	0.9795918367346939	1990
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	Fossa	0.8636363636363636	1989
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	s89	0.6666666666666666	1990
försöka	0.9511025877666667	30164.0	up	initiative	8	0.9221266652653001	0	0	0	1	0.08970008577930563	multivitaminjuice	1.0	1989
glömma	0.8589009020666666	4026.0	unclear	initiative	1	0.5625	1	0	0	0	0.4375	lokisse	0.125	1961
glömma	0.8589009020666666	4026.0	unclear	initiative	1	0.5625	1	0	0	0	0.4375	anzita	1.0	1960
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.706959706959707	1	0	0	0	0.34310134310134305	hymafr	0.8571428571428571	1965
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.706959706959707	1	0	0	0	0.34310134310134305	mamita64	1.0	1965
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.706959706959707	1	0	0	0	0.34310134310134305	Piri	1.0	1967
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.706959706959707	1	0	0	0	0.34310134310134305	Cattis40	1.0	1967
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.706959706959707	1	0	0	0	0.34310134310134305	Hedi	0.38461538461538464	1966
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.706959706959707	1	0	0	0	0.34310134310134305	Hillbillie	0.0	1964
glömma	0.8589009020666666	4026.0	unclear	initiative	3	0.6857142857142857	0	1	0	0	0.3771428571428571	Väntarochlängtar	0.0	1971
glömma	0.8589009020666666	4026.0	unclear	initiative	3	0.6857142857142857	0	1	0	0	0.3771428571428571	Helene70	1.0	1971
glömma	0.8589009020666666	4026.0	unclear	initiative	3	0.6857142857142857	0	1	0	0	0.3771428571428571	Jordgubbssmak	1.0	1968
glömma	0.8589009020666666	4026.0	unclear	initiative	3	0.6857142857142857	0	1	0	0	0.3771428571428571	Gladhannapanna	1.0	1972
glömma	0.8589009020666666	4026.0	unclear	initiative	3	0.6857142857142857	0	1	0	0	0.3771428571428571	guldplutt	0.42857142857142855	1971
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	JAG är BÄST	0.9545454545454546	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Butterscotch	1.0	1975
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	allakantralla	1.0	1976
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	TessaS	0.3333333333333333	1974
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Pallas	1.0	1974
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	CeeJay	0.08333333333333333	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Dorian Ertymexx	0.631578947368421	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Emmel	1.0	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Tyrell	0.3333333333333333	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Madame Mom	1.0	1974
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Jennie med ie	1.0	1976
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Livshlädje	1.0	1974
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Livsglädjen	0.8	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Vitros	1.0	1976
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Gojtan	0.6	1976
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	NadiaMi	0.75	1975
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Fama123	0.0	1974
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Myra	0.9090909090909091	1973
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Ninnis75	1.0	1976
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	Solkattan	0.0	1976
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.7331054910002278	0	1	0	0	0.30001518948887373	IsaN	1.0	1974
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Pyris	1.0	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Anova	0.0	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Mikah	1.0	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Lorelei	0.8571428571428571	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Daimis	1.0	1977
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Tigra79	0.8	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Lilla JJ	0.75	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	hannis	0.5	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Skruttis1979	1.0	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Flisan79	0.5	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	giftgrodan	0.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	modestyclara	0.8461538461538461	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Snoffsan	1.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	AW76	0.6666666666666666	1977
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Kina79	0.75	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	yodi	1.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	WhiteAngels	1.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Anatha	1.0	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Zezana	1.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Mary Wollstonecraft	0.0	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Tida77	1.0	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Tokfia 7	1.0	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Chaktio	1.0	1977
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Bullan1978	1.0	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Mama Me	1.0	1977
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Mania x2	0.0	1978
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	BrödernaBus	1.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Scilia	1.0	1980
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	högbergarna	0.9	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	Stella 78	1.0	1979
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	zoi	1.0	1977
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.7990613553113552	0	0	1	0	0.25155534569597066	miljarden	1.0	1977
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Miss Cee	0.2727272727272727	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	FreeForAll	1.0	1984
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	sara1981	0.5	1982
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	ModestyB	0.8	1982
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	RiNan	1.0	1984
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Snooze	0.5	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	idiblon	1.0	1982
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Fridapida	1.0	1982
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Beckah82	0.7	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	bambigirl	0.5	1982
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	morotsland	0.0	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	elinville	1.0	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	skorpiona	0.8888888888888888	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	StaffenAssar	0.75	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Acelise	0.0	1984
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	hejsvej	1.0	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Gladabarnensmamma	0.5714285714285714	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Jamieolivia	0.0	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	ceropegia	0.75	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	PurJo	1.0	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Kyssen	1.0	1984
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	mariaheterjag	0.6666666666666666	1982
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	IsaCMoJs	1.0	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Akilla	1.0	1983
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Alisa	1.0	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	MrsCharlotte	1.0	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Lilla Morran	1.0	1984
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.7464182642754071	0	0	1	0	0.2680971522808257	Fraggelgirl	1.0	1981
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	LaFontaine	0.3333333333333333	1985
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	hundpuss	0.6666666666666666	1988
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Rastafairy	0.6666666666666666	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	AAEV	1.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	CuteElliz	1.0	1988
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	mirrebusan	1.0	1985
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	BeccaStina	1.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Ablan	0.0	1986
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	castillo	1.0	1988
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Lavish	0.5	1986
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Llimen	1.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	felicityporter	1.0	1986
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Mopsan	1.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	så mycket bättre	1.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Dohgon	1.0	1988
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	emme 86	1.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	Uliise	1.0	1988
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	swiitii	1.0	1988
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7982456140350876	0	0	0	1	0.27608494921514315	pluvdo	0.0	1987
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	fruganL	1.0	1990
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	janniahlholm	1.0	1991
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	mandelblomma	0.75	1990
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	saltflingan	1.0	1990
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	Fossa	0.75	1989
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	s89	1.0	1990
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.9285714285714286	0	0	0	1	0.1020408163265306	multivitaminjuice	1.0	1989
komma	0.6056467489333334	86311.0	up	other	1	0.12959989294794594	1	0	0	0	0.10444266024354343	lokisse	0.23404255319148937	1961
komma	0.6056467489333334	86311.0	up	other	1	0.12959989294794594	1	0	0	0	0.10444266024354343	anzita	0.025157232704402517	1960
komma	0.6056467489333334	86311.0	up	other	2	0.222802546008836	1	0	0	0	0.15318553317487218	hymafr	0.2108843537414966	1965
komma	0.6056467489333334	86311.0	up	other	2	0.222802546008836	1	0	0	0	0.15318553317487218	mamita64	0.19	1965
komma	0.6056467489333334	86311.0	up	other	2	0.222802546008836	1	0	0	0	0.15318553317487218	Hedi	0.46766169154228854	1966
komma	0.6056467489333334	86311.0	up	other	2	0.222802546008836	1	0	0	0	0.15318553317487218	Piri	0.0	1967
komma	0.6056467489333334	86311.0	up	other	2	0.222802546008836	1	0	0	0	0.15318553317487218	Hillbillie	0.03076923076923077	1964
komma	0.6056467489333334	86311.0	up	other	2	0.222802546008836	1	0	0	0	0.15318553317487218	Cattis40	0.4375	1967
komma	0.6056467489333334	86311.0	up	other	3	0.3112023238091585	0	1	0	0	0.3131884769426715	Gladhannapanna	0.012295081967213115	1972
komma	0.6056467489333334	86311.0	up	other	3	0.3112023238091585	0	1	0	0	0.3131884769426715	Väntarochlängtar	0.11428571428571428	1971
komma	0.6056467489333334	86311.0	up	other	3	0.3112023238091585	0	1	0	0	0.3131884769426715	Helene70	0.4177215189873418	1971
komma	0.6056467489333334	86311.0	up	other	3	0.3112023238091585	0	1	0	0	0.3131884769426715	Jordgubbssmak	0.9876543209876543	1968
komma	0.6056467489333334	86311.0	up	other	3	0.3112023238091585	0	1	0	0	0.3131884769426715	guldplutt	0.024054982817869417	1971
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Solkattan	0.9411764705882353	1976
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Jennie med ie	0.05042016806722689	1976
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	JAG är BÄST	0.20521172638436483	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Emmel	0.7127659574468085	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Pallas	0.8796680497925311	1974
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	CeeJay	0.7093596059113301	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Myra	0.02564102564102564	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Butterscotch	0.0935672514619883	1975
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Dorian Ertymexx	0.6921373200442967	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	allakantralla	0.7876712328767124	1976
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Livshlädje	0.9761904761904762	1974
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Madame Mom	0.9333333333333333	1974
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	TessaS	0.6165413533834586	1974
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Fama123	0.041666666666666664	1974
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Gojtan	0.9907407407407407	1976
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Tyrell	0.4816753926701571	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	NadiaMi	0.013285024154589372	1975
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Livsglädjen	0.05714285714285714	1973
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Vitros	0.9782608695652174	1976
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	Ninnis75	0.9487179487179487	1976
komma	0.6056467489333334	86311.0	up	other	4	0.5695320700371411	0	1	0	0	0.341680614105548	IsaN	0.825	1974
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	yodi	0.39473684210526316	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	modestyclara	0.7345679012345679	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Tigra79	0.773109243697479	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	giftgrodan	0.15555555555555556	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Daimis	0.8333333333333334	1977
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Anova	0.5546875	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Mama Me	0.0	1977
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	hannis	0.5	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Zezana	0.8679245283018868	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Anatha	0.6511627906976745	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Stella 78	0.9906542056074766	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Lorelei	0.4578313253012048	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Flisan79	0.9473684210526315	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	högbergarna	0.9657534246575342	1979
