period	username	total	v1abs	v2abs	v1rel	v2rel
2014	Stubbstock	1.0	0.0	1.0	0.0	1.0
2014	Jafan89	1.0	0.0	1.0	0.0	1.0
2014	Mikael861	8.0	0.0	8.0	0.0	1.0
2014	memoryloss75	1.0	0.0	1.0	0.0	1.0
2014	NocturnalVoodoo	3.0	0.0	3.0	0.0	1.0
2014	basiclogic	1.0	0.0	1.0	0.0	1.0
2014	NeutronStar	1.0	0.0	1.0	0.0	1.0
2014	Desert Island	1.0	1.0	0.0	1.0	0.0
2014	RikardMaken	1.0	0.0	1.0	0.0	1.0
2014	PsychoRastaSkinhed	1.0	0.0	1.0	0.0	1.0
2014	studentroland	1.0	0.0	1.0	0.0	1.0
2014	Isnatt	1.0	0.0	1.0	0.0	1.0
2014	endure	1.0	0.0	1.0	0.0	1.0
2014	nedboy	1.0	0.0	1.0	0.0	1.0
2014	SportquattroS1	1.0	0.0	1.0	0.0	1.0
2014	bax88	1.0	0.0	1.0	0.0	1.0
2020	A.Ericsson	1.0	0.0	1.0	0.0	1.0
2020	Soda--Pop	1.0	0.0	1.0	0.0	1.0
2020	triptyken	1.0	0.0	1.0	0.0	1.0
2020	Svampspor	1.0	0.0	1.0	0.0	1.0
2020	Veckans klubba	2.0	0.0	2.0	0.0	1.0
2020	innocentblue	2.0	0.0	2.0	0.0	1.0
2020	Grodriddare	1.0	0.0	1.0	0.0	1.0
2020	PatrickEkwall	1.0	0.0	1.0	0.0	1.0
2020	Urinterapeut	1.0	0.0	1.0	0.0	1.0
2020	grelin1999	1.0	0.0	1.0	0.0	1.0
2020	larsjohansson	1.0	0.0	1.0	0.0	1.0
2020	Pica-pikant	1.0	0.0	1.0	0.0	1.0
2020	OstermalmWeeknd	2.0	0.0	2.0	0.0	1.0
2020	rotebro-conny	1.0	0.0	1.0	0.0	1.0
2020	Hiitsme	1.0	0.0	1.0	0.0	1.0
2021	Oldmoneybeard	2.0	0.0	2.0	0.0	1.0
2021	SirDuke	1.0	0.0	1.0	0.0	1.0
2021	01maj2021	1.0	0.0	1.0	0.0	1.0
2021	OliverCromwell	1.0	0.0	1.0	0.0	1.0
2021	Einzelgaenger	1.0	0.0	1.0	0.0	1.0
2021	LepraHunk	1.0	0.0	1.0	0.0	1.0
2021	pe11e	1.0	0.0	1.0	0.0	1.0
2021	gertvillbada	1.0	0.0	1.0	0.0	1.0
2021	anwe8	1.0	0.0	1.0	0.0	1.0
2021	5ever	1.0	0.0	1.0	0.0	1.0
2021	SoberZealot	1.0	0.0	1.0	0.0	1.0
2008	Rentokiller	2.0	2.0	0.0	1.0	0.0
2008	Natsumi	1.0	1.0	0.0	1.0	0.0
2008	Mordum	1.0	1.0	0.0	1.0	0.0
2008	foshoo	1.0	1.0	0.0	1.0	0.0
2008	erik_ande_85	1.0	1.0	0.0	1.0	0.0
2008	Quid	1.0	1.0	0.0	1.0	0.0
2008	Schlomo ben Goy	1.0	1.0	0.0	1.0	0.0
2019	Knullkungen	1.0	0.0	1.0	0.0	1.0
2019	OstermalmWeeknd	1.0	0.0	1.0	0.0	1.0
2019	kadjinah	1.0	0.0	1.0	0.0	1.0
2019	VitSvenskMan	2.0	1.0	1.0	0.5	0.5
2019	Veckans klubba	5.0	0.0	5.0	0.0	1.0
2019	Lichtblick	4.0	0.0	4.0	0.0	1.0
2019	kraftfoder	1.0	0.0	1.0	0.0	1.0
2019	lemonzhello	1.0	0.0	1.0	0.0	1.0
2019	RZLA	1.0	0.0	1.0	0.0	1.0
2019	Kedox	1.0	0.0	1.0	0.0	1.0
2019	HejaFinland	1.0	0.0	1.0	0.0	1.0
2019	Slint	1.0	0.0	1.0	0.0	1.0
2019	grelin1999	2.0	0.0	2.0	0.0	1.0
2019	Gulblendkarringen	2.0	0.0	2.0	0.0	1.0
2019	TopDog	1.0	0.0	1.0	0.0	1.0
2019	Baalzamon	1.0	0.0	1.0	0.0	1.0
2019	autokrat	1.0	0.0	1.0	0.0	1.0
2019	jay.simpson	1.0	0.0	1.0	0.0	1.0
2019	Paris24	1.0	0.0	1.0	0.0	1.0
2019	1SHOT1KILL	1.0	0.0	1.0	0.0	1.0
2019	Kid-Stardust	2.0	0.0	2.0	0.0	1.0
2019	KuKluxKlan	1.0	0.0	1.0	0.0	1.0
2018	sanningenskrigare	1.0	1.0	0.0	1.0	0.0
2018	Tyranitar	1.0	0.0	1.0	0.0	1.0
2018	Breakinglegs	1.0	0.0	1.0	0.0	1.0
2018	AlwaysAllIn	1.0	0.0	1.0	0.0	1.0
2018	D123	1.0	0.0	1.0	0.0	1.0
2018	herr.konkel	1.0	0.0	1.0	0.0	1.0
2018	Tryckkokaren	1.0	0.0	1.0	0.0	1.0
2018	Genpolen	1.0	0.0	1.0	0.0	1.0
2018	yokisuci	1.0	1.0	0.0	1.0	0.0
2018	TobiasBeecher	1.0	0.0	1.0	0.0	1.0
2018	flaskborste	2.0	0.0	2.0	0.0	1.0
2018	Gabriel2017	1.0	0.0	1.0	0.0	1.0
2018	Bill-N	1.0	0.0	1.0	0.0	1.0
2018	iLikeGiraffes	1.0	0.0	1.0	0.0	1.0
2018	Regnpojken	2.0	0.0	2.0	0.0	1.0
2018	Redoxreaktion	1.0	0.0	1.0	0.0	1.0
2018	Isnatt	1.0	0.0	1.0	0.0	1.0
2018	Fegyverek	1.0	0.0	1.0	0.0	1.0
2018	Svea.Folk	1.0	0.0	1.0	0.0	1.0
2018	PaulPaljett	1.0	0.0	1.0	0.0	1.0
2018	babagurgur	1.0	0.0	1.0	0.0	1.0
2018	JPMorgandonator	1.0	0.0	1.0	0.0	1.0
2012	HimmelsBlau	2.0	0.0	2.0	0.0	1.0
2012	civ-ekonom	1.0	0.0	1.0	0.0	1.0
2012	HugoStieglitz	1.0	0.0	1.0	0.0	1.0
2012	Pörr	1.0	1.0	0.0	1.0	0.0
2012	Distraught	1.0	0.0	1.0	0.0	1.0
2012	Czaren	1.0	0.0	1.0	0.0	1.0
2012	EcstasyRising	1.0	1.0	0.0	1.0	0.0
2012	DistortedTruth	1.0	1.0	0.0	1.0	0.0
2017	Mr.J.Pilvikukka	1.0	0.0	1.0	0.0	1.0
2017	banansmakaren	1.0	0.0	1.0	0.0	1.0
2017	Pripps3.5	1.0	0.0	1.0	0.0	1.0
2017	lugna ner dig	1.0	0.0	1.0	0.0	1.0
2017	TobiasBeecher	1.0	0.0	1.0	0.0	1.0
2017	Arne.Anka	1.0	0.0	1.0	0.0	1.0
2017	Ramaskriet	1.0	0.0	1.0	0.0	1.0
2017	Mulla Krekar	1.0	0.0	1.0	0.0	1.0
2017	BigIvar	2.0	0.0	2.0	0.0	1.0
2017	Frawjon	1.0	0.0	1.0	0.0	1.0
2017	Prepper	6.0	0.0	6.0	0.0	1.0
2017	hasseochtage	1.0	0.0	1.0	0.0	1.0
2017	mahutma_homo	5.0	0.0	5.0	0.0	1.0
2017	BigFatCone	1.0	0.0	1.0	0.0	1.0
2017	Framtyr	1.0	0.0	1.0	0.0	1.0
2017	Frihetsministeriet	5.0	0.0	5.0	0.0	1.0
2017	LysandeUtsikt	8.0	0.0	8.0	0.0	1.0
2017	Gulblendkarringen	1.0	0.0	1.0	0.0	1.0
2017	failuretoexist	1.0	0.0	1.0	0.0	1.0
2017	W.Smith	1.0	0.0	1.0	0.0	1.0
2017	Winword	1.0	0.0	1.0	0.0	1.0
2017	biomatec	1.0	0.0	1.0	0.0	1.0
2009	Vidfamne	1.0	1.0	0.0	1.0	0.0
2009	Carl Serung	1.0	1.0	0.0	1.0	0.0
2009	Idiotpod	1.0	0.0	1.0	0.0	1.0
2009	Johnny Wadd	1.0	1.0	0.0	1.0	0.0
2013	JohnnyDungeon	1.0	0.0	1.0	0.0	1.0
2013	Bladderblad	2.0	0.0	2.0	0.0	1.0
2013	U.Yojimbo	1.0	0.0	1.0	0.0	1.0
2013	Noobgren	1.0	0.0	1.0	0.0	1.0
2013	JohanGroth	2.0	0.0	2.0	0.0	1.0
2013	Ludermassigneger	1.0	0.0	1.0	0.0	1.0
2013	NocturnalVoodoo	1.0	0.0	1.0	0.0	1.0
2013	Naethatare	1.0	1.0	0.0	1.0	0.0
2013	Vedklyven	1.0	1.0	0.0	1.0	0.0
2013	ecglsd	1.0	0.0	1.0	0.0	1.0
2013	debben	1.0	0.0	1.0	0.0	1.0
2013	Vasarely	1.0	1.0	0.0	1.0	0.0
2013	wmathyy	1.0	1.0	0.0	1.0	0.0
2013	Vintervers	1.0	1.0	0.0	1.0	0.0
2013	reptileking	1.0	1.0	0.0	1.0	0.0
2013	RosaRosaRosaRosa	1.0	0.0	1.0	0.0	1.0
2013	scoremax	1.0	1.0	0.0	1.0	0.0
2015	Bizmarck	1.0	0.0	1.0	0.0	1.0
2015	lirareflashback	1.0	0.0	1.0	0.0	1.0
2015	Vimes76	1.0	0.0	1.0	0.0	1.0
2015	Cineasten	1.0	0.0	1.0	0.0	1.0
2015	Bara-Robin	1.0	0.0	1.0	0.0	1.0
2015	Enoch.Thulin	1.0	0.0	1.0	0.0	1.0
2015	Almandragoran	1.0	0.0	1.0	0.0	1.0
2015	bitch-sandwich	1.0	1.0	0.0	1.0	0.0
2015	Operaio	1.0	0.0	1.0	0.0	1.0
2015	Landstrider	2.0	0.0	2.0	0.0	1.0
2015	LuktenUtavBajs	1.0	0.0	1.0	0.0	1.0
2015	Nurjenf	1.0	0.0	1.0	0.0	1.0
2015	Merwinna	1.0	0.0	1.0	0.0	1.0
2015	Gunnilas-bulle	1.0	0.0	1.0	0.0	1.0
2010	sfm	1.0	1.0	0.0	1.0	0.0
2010	Daftdesign	1.0	1.0	0.0	1.0	0.0
2010	egon02362	1.0	1.0	0.0	1.0	0.0
2010	bombacci	1.0	1.0	0.0	1.0	0.0
2010	Keyser--Soze	1.0	1.0	0.0	1.0	0.0
2010	DanteAlighieri	1.0	1.0	0.0	1.0	0.0
2007	Rakii	1.0	1.0	0.0	1.0	0.0
2007	No_Remorse	1.0	1.0	0.0	1.0	0.0
2016	Whaaam	2.0	0.0	2.0	0.0	1.0
2016	madamehussein	5.0	0.0	5.0	0.0	1.0
2016	kristofferG	1.0	0.0	1.0	0.0	1.0
2016	00sju	1.0	0.0	1.0	0.0	1.0
2016	HMBPTOLEMAJOW	1.0	1.0	0.0	1.0	0.0
2016	alisvensson	1.0	0.0	1.0	0.0	1.0
2016	Omegagruppen	1.0	0.0	1.0	0.0	1.0
2016	Kallekool	1.0	0.0	1.0	0.0	1.0
2016	bootboy	1.0	0.0	1.0	0.0	1.0
2016	JuristGross	3.0	0.0	3.0	0.0	1.0
2016	Pripps3.5	1.0	0.0	1.0	0.0	1.0
2016	DIde	1.0	0.0	1.0	0.0	1.0
2016	Savox	1.0	0.0	1.0	0.0	1.0
2016	radiopanna	1.0	0.0	1.0	0.0	1.0
2016	tingsryd2.8	6.0	0.0	6.0	0.0	1.0
2016	Grottmongo101	1.0	0.0	1.0	0.0	1.0
2022	Somalimonkey	1.0	0.0	1.0	0.0	1.0
2022	countolaf	1.0	0.0	1.0	0.0	1.0
2022	WatchItNow	2.0	0.0	2.0	0.0	1.0
2022	Carlbom	1.0	0.0	1.0	0.0	1.0
2022	dreadpirate420	1.0	0.0	1.0	0.0	1.0
2022	Roxic	1.0	0.0	1.0	0.0	1.0
2022	drysin	1.0	0.0	1.0	0.0	1.0
2022	BoulevardAlruna	1.0	0.0	1.0	0.0	1.0
2022	45Lokar	1.0	0.0	1.0	0.0	1.0
2022	Bemp	1.0	0.0	1.0	0.0	1.0
2022	Repigapiraten	2.0	0.0	2.0	0.0	1.0
2022	muck12	2.0	0.0	2.0	0.0	1.0
2022	eliizar	1.0	0.0	1.0	0.0	1.0
2022	WakeUpWakeUp	2.0	1.0	1.0	0.5	0.5
2022	Ganonito	3.0	0.0	3.0	0.0	1.0
2022	AnsvaravsnA	1.0	0.0	1.0	0.0	1.0
2022	DidierDrogba02	1.0	0.0	1.0	0.0	1.0
2022	IdunLo	1.0	0.0	1.0	0.0	1.0
2022	Horleif	1.0	1.0	0.0	1.0	0.0
2022	Carl Serung	2.0	0.0	2.0	0.0	1.0
2022	Onebiker	1.0	0.0	1.0	0.0	1.0
2022	Idumea	1.0	0.0	1.0	0.0	1.0
2022	kommenurjorden	1.0	0.0	1.0	0.0	1.0
2022	Krakenfranhavet	1.0	0.0	1.0	0.0	1.0
2022	SixtenSune	1.0	0.0	1.0	0.0	1.0
2022	Stockholmsjevel	1.0	0.0	1.0	0.0	1.0
2022	AlfredosO	1.0	0.0	1.0	0.0	1.0
2022	neuron-drone	3.0	3.0	0.0	1.0	0.0
2022	Rad-i-Kalle	1.0	0.0	1.0	0.0	1.0
2022	webbutvecklaren	3.0	0.0	3.0	0.0	1.0
2022	itsyourfault	11.0	0.0	11.0	0.0	1.0
2022	AuticaMinore	1.0	0.0	1.0	0.0	1.0
2022	Dafwid	2.0	0.0	2.0	0.0	1.0
2022	TjejenMedLilaSkor	1.0	0.0	1.0	0.0	1.0
2022	Emoist	1.0	0.0	1.0	0.0	1.0
2022	HansVonFreudhaus	1.0	0.0	1.0	0.0	1.0
2022	MusseMontanus	2.0	0.0	2.0	0.0	1.0
2022	rhode	2.0	0.0	2.0	0.0	1.0
2022	busy-signal	1.0	0.0	1.0	0.0	1.0
2022	Muppety	1.0	0.0	1.0	0.0	1.0
2022	StojanVlatkovich	1.0	0.0	1.0	0.0	1.0
2022	jugbandblues	1.0	0.0	1.0	0.0	1.0
2022	ugos	1.0	0.0	1.0	0.0	1.0
2022	aaerlig	1.0	0.0	1.0	0.0	1.0
2022	Enzyme	1.0	0.0	1.0	0.0	1.0
2022	Tompa81	1.0	0.0	1.0	0.0	1.0
2022	Systemkritik	1.0	0.0	1.0	0.0	1.0
2022	AusnahmeMensch	1.0	0.0	1.0	0.0	1.0
2022	raskelpoo	1.0	0.0	1.0	0.0	1.0
2022	enigmaticas	1.0	0.0	1.0	0.0	1.0
2022	Deloso	1.0	0.0	1.0	0.0	1.0
2022	Mimmirider	2.0	0.0	2.0	0.0	1.0
2006	0770	1.0	1.0	0.0	1.0	0.0
