variable	community	freq	trend	sclass	cohort	value	value2
försöka	0.9511025877666667	30164.0	up	initiative	21	0.9429786177445194	0.09186090456610659
försöka	0.9511025877666667	30164.0	up	initiative	22	0.9527877004184754	0.07883636848600299
försöka	0.9511025877666667	30164.0	up	initiative	23	0.9363454723840068	0.09597657898264211
försöka	0.9511025877666667	30164.0	up	initiative	24	0.9670347918326933	0.055175504027908745
försöka	0.9511025877666667	30164.0	up	initiative	25	0.9283670072204402	0.11103498450457569
försöka	0.9511025877666667	30164.0	up	initiative	26	0.956859170428883	0.0701587490142853
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641
försöka	0.9511025877666667	30164.0	up	initiative	30	0.9630657722859257	0.06100464695682203
försöka	0.9511025877666667	30164.0	up	initiative	31	0.8927598443223442	0.14861814617673996
försöka	0.9511025877666667	30164.0	up	initiative	32	1.0	0.0
glömma	0.8589009020666666	4026.0	unclear	initiative	1	0.8095238095238096	0.2698412698412697
glömma	0.8589009020666666	4026.0	unclear	initiative	2	0.5625	0.4375
glömma	0.8589009020666666	4026.0	unclear	initiative	3	1.0	0.0
glömma	0.8589009020666666	4026.0	unclear	initiative	4	0.5	0.5
glömma	0.8589009020666666	4026.0	unclear	initiative	5	0.6666666666666666	0.4444444444444445
glömma	0.8589009020666666	4026.0	unclear	initiative	6	0.9642857142857143	0.053571428571428575
glömma	0.8589009020666666	4026.0	unclear	initiative	7	0.7769230769230769	0.26769230769230773
glömma	0.8589009020666666	4026.0	unclear	initiative	8	0.7774621212121212	0.3053977272727273
glömma	0.8589009020666666	4026.0	unclear	initiative	9	0.9375	0.1171875
glömma	0.8589009020666666	4026.0	unclear	initiative	10	0.765625	0.29296875
glömma	0.8589009020666666	4026.0	unclear	initiative	11	0.7612351190476191	0.30087890624999997
glömma	0.8589009020666666	4026.0	unclear	initiative	12	0.8118279569892473	0.26708289975719746
glömma	0.8589009020666666	4026.0	unclear	initiative	13	0.8660113351560721	0.19982558669400768
glömma	0.8589009020666666	4026.0	unclear	initiative	14	0.7913580246913581	0.2939643347050753
glömma	0.8589009020666666	4026.0	unclear	initiative	15	0.8543583535108957	0.21732260844584894
glömma	0.8589009020666666	4026.0	unclear	initiative	16	0.8086526243242662	0.27145566989630265
glömma	0.8589009020666666	4026.0	unclear	initiative	17	0.8836981566820277	0.18008027352460212
glömma	0.8589009020666666	4026.0	unclear	initiative	18	0.8754771950974484	0.1986059926293864
glömma	0.8589009020666666	4026.0	unclear	initiative	19	0.84163430554408	0.23978431164252872
glömma	0.8589009020666666	4026.0	unclear	initiative	20	0.8575094300540729	0.21913713545170835
glömma	0.8589009020666666	4026.0	unclear	initiative	21	0.8736495684608891	0.1981570780787586
glömma	0.8589009020666666	4026.0	unclear	initiative	22	0.8267857142857143	0.25818756073858085
glömma	0.8589009020666666	4026.0	unclear	initiative	23	0.8776839826839826	0.19570562770562755
glömma	0.8589009020666666	4026.0	unclear	initiative	24	0.8891516695864523	0.18565852127288784
glömma	0.8589009020666666	4026.0	unclear	initiative	25	0.85493870815653	0.21964326559954422
glömma	0.8589009020666666	4026.0	unclear	initiative	26	0.8539569597069597	0.22963040293040313
glömma	0.8589009020666666	4026.0	unclear	initiative	27	0.8800674763832659	0.19027260458839404
glömma	0.8589009020666666	4026.0	unclear	initiative	28	0.8943824404761905	0.17492908296130932
glömma	0.8589009020666666	4026.0	unclear	initiative	29	0.8788690476190476	0.1990008503401361
glömma	0.8589009020666666	4026.0	unclear	initiative	30	0.8548387096774194	0.23413111342351714
glömma	0.8589009020666666	4026.0	unclear	initiative	31	0.9333333333333333	0.12444444444444443
glömma	0.8589009020666666	4026.0	unclear	initiative	32	1.0	0.0
komma	0.6056467489333334	86311.0	up	other	1	0.29228436657681944	0.3567898857656271
komma	0.6056467489333334	86311.0	up	other	2	0.32350174036959084	0.24593108947402997
komma	0.6056467489333334	86311.0	up	other	3	0.3666666666666667	0.4222222222222223
komma	0.6056467489333334	86311.0	up	other	4	0.32938530734632687	0.3137431284357821
komma	0.6056467489333334	86311.0	up	other	5	0.4497528887234769	0.33447106892485046
komma	0.6056467489333334	86311.0	up	other	6	0.3132465739919156	0.28537184922278086
komma	0.6056467489333334	86311.0	up	other	7	0.4184705926694513	0.34766167328399417
komma	0.6056467489333334	86311.0	up	other	8	0.25768773993027183	0.25927693538857105
komma	0.6056467489333334	86311.0	up	other	9	0.32317744009121824	0.327083588293051
komma	0.6056467489333334	86311.0	up	other	10	0.3901261770788991	0.3122427877860542
komma	0.6056467489333334	86311.0	up	other	11	0.4075924698914762	0.36502887245839377
komma	0.6056467489333334	86311.0	up	other	12	0.45143568493937	0.38411966980463697
komma	0.6056467489333334	86311.0	up	other	13	0.4755175038336626	0.3778343253152866
komma	0.6056467489333334	86311.0	up	other	14	0.4519262699273578	0.36413518705056175
komma	0.6056467489333334	86311.0	up	other	15	0.4655749968614877	0.3633409097246992
komma	0.6056467489333334	86311.0	up	other	16	0.4389716770446154	0.35314289373322566
komma	0.6056467489333334	86311.0	up	other	17	0.500938623638861	0.3527792268118621
komma	0.6056467489333334	86311.0	up	other	18	0.5007610793603602	0.3494358393610508
komma	0.6056467489333334	86311.0	up	other	19	0.5727743334255666	0.34207026793279977
komma	0.6056467489333334	86311.0	up	other	20	0.5876926556435238	0.3389189638155844
komma	0.6056467489333334	86311.0	up	other	21	0.547130977901252	0.33481597417529935
komma	0.6056467489333334	86311.0	up	other	22	0.6249340148742901	0.3294439761819684
komma	0.6056467489333334	86311.0	up	other	23	0.6133563293799817	0.3419400254535509
komma	0.6056467489333334	86311.0	up	other	24	0.6546794774083057	0.2931186363441999
komma	0.6056467489333334	86311.0	up	other	25	0.6474338659463619	0.319866372700862
komma	0.6056467489333334	86311.0	up	other	26	0.695471162369712	0.30021237165186265
komma	0.6056467489333334	86311.0	up	other	27	0.7189833547731953	0.25488022408312055
komma	0.6056467489333334	86311.0	up	other	28	0.741246433126589	0.26322724793874197
komma	0.6056467489333334	86311.0	up	other	29	0.7223950835634092	0.2602725053100106
komma	0.6056467489333334	86311.0	up	other	30	0.7956246725053003	0.23006323700596437
komma	0.6056467489333334	86311.0	up	other	31	0.6834664632669726	0.284987924135715
komma	0.6056467489333334	86311.0	up	other	32	0.6277777777777778	0.38425925925925924
planera	0.0661176389	1603.0	unclear	intensional	1	0.25	0.25
planera	0.0661176389	1603.0	unclear	intensional	2	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	NaN	NaN
planera	0.0661176389	1603.0	unclear	intensional	4	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	5	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	6	0.05555555555555555	0.07407407407407407
planera	0.0661176389	1603.0	unclear	intensional	7	0.25	0.375
planera	0.0661176389	1603.0	unclear	intensional	8	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	9	0.1111111111111111	0.14814814814814814
planera	0.0661176389	1603.0	unclear	intensional	10	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	11	0.1372549019607843	0.22606689734717414
planera	0.0661176389	1603.0	unclear	intensional	12	0.08333333333333333	0.14285714285714282
planera	0.0661176389	1603.0	unclear	intensional	13	0.10732323232323232	0.17561983471074377
planera	0.0661176389	1603.0	unclear	intensional	14	0.11180124223602485	0.18471509586821497
planera	0.0661176389	1603.0	unclear	intensional	15	0.013506493506493506	0.02546938775510202
planera	0.0661176389	1603.0	unclear	intensional	16	0.025287356321839084	0.04708680142687273
planera	0.0661176389	1603.0	unclear	intensional	17	0.0546875	0.09912109375
planera	0.0661176389	1603.0	unclear	intensional	18	0.175609756097561	0.2741225461035099
planera	0.0661176389	1603.0	unclear	intensional	19	0.07735849056603773	0.13428266286934856
planera	0.0661176389	1603.0	unclear	intensional	20	0.057407407407407414	0.10524691358024703
planera	0.0661176389	1603.0	unclear	intensional	21	0.05649717514124294	0.10533371636502929
planera	0.0661176389	1603.0	unclear	intensional	22	0.07727272727272727	0.14049586776859496
planera	0.0661176389	1603.0	unclear	intensional	23	0.04	0.07520000000000003
planera	0.0661176389	1603.0	unclear	intensional	24	0.0808080808080808	0.14447505356596269
planera	0.0661176389	1603.0	unclear	intensional	25	0.11021505376344086	0.18843218869233422
planera	0.0661176389	1603.0	unclear	intensional	26	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	27	0.14583333333333334	0.2430555555555556
planera	0.0661176389	1603.0	unclear	intensional	28	0.015151515151515152	0.02874902874902874
planera	0.0661176389	1603.0	unclear	intensional	29	0.02150537634408602	0.04162330905306971
planera	0.0661176389	1603.0	unclear	intensional	30	0.07246376811594202	0.13232514177693755
planera	0.0661176389	1603.0	unclear	intensional	31	0.0	0.0
planera	0.0661176389	1603.0	unclear	intensional	32	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.5	0.5
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	5	0.1111111111111111	0.14814814814814814
riskera	0.10120799803333334	1023.0	up	intensional	6	0.14375	0.14375000000000002
riskera	0.10120799803333334	1023.0	up	intensional	7	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	8	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	9	0.25	0.375
riskera	0.10120799803333334	1023.0	up	intensional	10	0.75	0.25
riskera	0.10120799803333334	1023.0	up	intensional	11	0.17948717948717946	0.2761341222879684
riskera	0.10120799803333334	1023.0	up	intensional	12	0.07692307692307693	0.1420118343195266
riskera	0.10120799803333334	1023.0	up	intensional	13	0.2526041666666667	0.37369791666666663
riskera	0.10120799803333334	1023.0	up	intensional	14	0.1784188034188034	0.23571047008547003
riskera	0.10120799803333334	1023.0	up	intensional	15	0.0625	0.1171875
riskera	0.10120799803333334	1023.0	up	intensional	16	0.030991735537190087	0.056348610067618286
riskera	0.10120799803333334	1023.0	up	intensional	17	0.17669172932330826	0.2789869410368026
riskera	0.10120799803333334	1023.0	up	intensional	18	0.10416666666666667	0.18229166666666666
riskera	0.10120799803333334	1023.0	up	intensional	19	0.15591397849462366	0.25147415886229624
riskera	0.10120799803333334	1023.0	up	intensional	20	0.06944444444444445	0.127314814814815
riskera	0.10120799803333334	1023.0	up	intensional	21	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	22	0.14285714285714285	0.21768707482993196
riskera	0.10120799803333334	1023.0	up	intensional	23	0.04	0.07680000000000003
riskera	0.10120799803333334	1023.0	up	intensional	24	0.06172839506172839	0.10973936899862823
riskera	0.10120799803333334	1023.0	up	intensional	25	0.1111111111111111	0.19753086419753088
riskera	0.10120799803333334	1023.0	up	intensional	26	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	27	0.06802721088435375	0.12309685779073537
riskera	0.10120799803333334	1023.0	up	intensional	28	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	29	0.03333333333333333	0.05555555555555555
riskera	0.10120799803333334	1023.0	up	intensional	30	0.08333333333333333	0.11666666666666667
riskera	0.10120799803333334	1023.0	up	intensional	31	0.0	0.0
riskera	0.10120799803333334	1023.0	up	intensional	32	NaN	NaN
slippa	0.9775664363000001	8760.0	unclear	other	1	0.9166666666666666	0.13888888888888892
slippa	0.9775664363000001	8760.0	unclear	other	2	0.979591836734694	0.03498542274052473
slippa	0.9775664363000001	8760.0	unclear	other	3	1.0	0.0
slippa	0.9775664363000001	8760.0	unclear	other	4	0.9583333333333334	0.06249999999999997
slippa	0.9775664363000001	8760.0	unclear	other	5	1.0	0.0
slippa	0.9775664363000001	8760.0	unclear	other	6	0.985608552631579	0.021587171052631568
slippa	0.9775664363000001	8760.0	unclear	other	7	0.9824561403508772	0.029239766081871305
slippa	0.9775664363000001	8760.0	unclear	other	8	0.9842436974789917	0.027805239742955967
slippa	0.9775664363000001	8760.0	unclear	other	9	1.0	0.0
slippa	0.9775664363000001	8760.0	unclear	other	10	1.0	0.0
slippa	0.9775664363000001	8760.0	unclear	other	11	0.9563492063492064	0.08002645502645495
slippa	0.9775664363000001	8760.0	unclear	other	12	0.9821428571428571	0.03443877551020413
slippa	0.9775664363000001	8760.0	unclear	other	13	0.9706222254983864	0.05235766591925165
slippa	0.9775664363000001	8760.0	unclear	other	14	0.9765625	0.044677734375
slippa	0.9775664363000001	8760.0	unclear	other	15	0.9606092436974789	0.07183020266930307
slippa	0.9775664363000001	8760.0	unclear	other	16	0.9692063492063492	0.05830264550264565
slippa	0.9775664363000001	8760.0	unclear	other	17	0.9761847801321486	0.04449685817414345
slippa	0.9775664363000001	8760.0	unclear	other	18	0.9575997626464917	0.07692006094661331
slippa	0.9775664363000001	8760.0	unclear	other	19	0.984375	0.02985491071428572
slippa	0.9775664363000001	8760.0	unclear	other	20	0.9649330181245074	0.06466251977041175
slippa	0.9775664363000001	8760.0	unclear	other	21	0.9735532407407407	0.049954989711934156
slippa	0.9775664363000001	8760.0	unclear	other	22	0.983225806451613	0.03224973985431828
slippa	0.9775664363000001	8760.0	unclear	other	23	0.9934787968441814	0.012457170130986763
slippa	0.9775664363000001	8760.0	unclear	other	24	0.965508806262231	0.06425756641556953
slippa	0.9775664363000001	8760.0	unclear	other	25	0.9650914853120734	0.06365670325445416
slippa	0.9775664363000001	8760.0	unclear	other	26	0.972960542241588	0.050190888911039185
slippa	0.9775664363000001	8760.0	unclear	other	27	0.9696581196581195	0.057060849598162974
slippa	0.9775664363000001	8760.0	unclear	other	28	0.9515118184955141	0.08643545398625749
slippa	0.9775664363000001	8760.0	unclear	other	29	0.9688988095238096	0.05775935374149664
slippa	0.9775664363000001	8760.0	unclear	other	30	0.9738751814223513	0.04994231699601792
slippa	0.9775664363000001	8760.0	unclear	other	31	0.9444444444444444	0.1049382716049383
slippa	0.9775664363000001	8760.0	unclear	other	32	0.8	0.31999999999999995
sluta	0.9347825901999999	6460.0	up	aspectual	1	0.875	0.1875
sluta	0.9347825901999999	6460.0	up	aspectual	2	0.9604166666666668	0.050833333333333244
sluta	0.9347825901999999	6460.0	up	aspectual	3	0.8333333333333334	0.2222222222222222
sluta	0.9347825901999999	6460.0	up	aspectual	4	0.9372294372294371	0.0627705627705628
sluta	0.9347825901999999	6460.0	up	aspectual	5	0.9285714285714286	0.12244897959183672
sluta	0.9347825901999999	6460.0	up	aspectual	6	0.9666666666666668	0.053333333333333253
sluta	0.9347825901999999	6460.0	up	aspectual	7	0.987012987012987	0.023612750885478165
sluta	0.9347825901999999	6460.0	up	aspectual	8	0.871050934880722	0.1955336732899596
sluta	0.9347825901999999	6460.0	up	aspectual	9	0.8833333333333332	0.18666666666666676
sluta	0.9347825901999999	6460.0	up	aspectual	10	0.8749999999999999	0.203125
sluta	0.9347825901999999	6460.0	up	aspectual	11	0.8973214285714286	0.17968749999999986
sluta	0.9347825901999999	6460.0	up	aspectual	12	0.9583333333333334	0.079861111111111
sluta	0.9347825901999999	6460.0	up	aspectual	13	0.9306588376091176	0.10979129306043423
sluta	0.9347825901999999	6460.0	up	aspectual	14	0.9285238095238095	0.11998666666666662
sluta	0.9347825901999999	6460.0	up	aspectual	15	0.9404216584449142	0.10555933085002848
sluta	0.9347825901999999	6460.0	up	aspectual	16	0.9130632623623656	0.14676757150359024
sluta	0.9347825901999999	6460.0	up	aspectual	17	0.9323358611737378	0.11399234012112736
sluta	0.9347825901999999	6460.0	up	aspectual	18	0.9354187334656086	0.10682517292217807
sluta	0.9347825901999999	6460.0	up	aspectual	19	0.9596198830409358	0.06800861803631887
sluta	0.9347825901999999	6460.0	up	aspectual	20	0.946967909971006	0.09414764982632014
sluta	0.9347825901999999	6460.0	up	aspectual	21	0.903565677478721	0.15932627199167862
sluta	0.9347825901999999	6460.0	up	aspectual	22	0.9509171075837743	0.0879856293683456
sluta	0.9347825901999999	6460.0	up	aspectual	23	0.9378229637353723	0.10990446083418542
sluta	0.9347825901999999	6460.0	up	aspectual	24	0.9185851318944843	0.1382295602367027
sluta	0.9347825901999999	6460.0	up	aspectual	25	0.9298965740142211	0.12210277776268892
sluta	0.9347825901999999	6460.0	up	aspectual	26	0.9521396679005374	0.08411815944754027
sluta	0.9347825901999999	6460.0	up	aspectual	27	0.9155128205128205	0.14427810650887607
sluta	0.9347825901999999	6460.0	up	aspectual	28	0.9421973608720599	0.09749842744471854
sluta	0.9347825901999999	6460.0	up	aspectual	29	0.9587064676616913	0.07519120813841261
sluta	0.9347825901999999	6460.0	up	aspectual	30	0.9372269203664552	0.10278283101430764
sluta	0.9347825901999999	6460.0	up	aspectual	31	0.9166666666666666	0.1444444444444445
sluta	0.9347825901999999	6460.0	up	aspectual	32	1.0	0.0
vägra	0.8474735531333334	6864.0	up	intensional	1	0.5952380952380952	0.2976190476190476
vägra	0.8474735531333334	6864.0	up	intensional	2	0.6536544850498339	0.3243948742287613
vägra	0.8474735531333334	6864.0	up	intensional	3	0.6666666666666666	0.4444444444444445
vägra	0.8474735531333334	6864.0	up	intensional	4	0.46428571428571425	0.2976190476190476
vägra	0.8474735531333334	6864.0	up	intensional	5	0.8	0.2
vägra	0.8474735531333334	6864.0	up	intensional	6	0.7994505494505495	0.18524332810047098
vägra	0.8474735531333334	6864.0	up	intensional	7	0.6770833333333333	0.32291666666666663
vägra	0.8474735531333334	6864.0	up	intensional	8	0.7983333333333333	0.2086666666666667
vägra	0.8474735531333334	6864.0	up	intensional	9	0.8377645502645503	0.19779541446208113
vägra	0.8474735531333334	6864.0	up	intensional	10	0.8658333333333333	0.14100000000000001
vägra	0.8474735531333334	6864.0	up	intensional	11	0.7713098729227761	0.2680493803802857
vägra	0.8474735531333334	6864.0	up	intensional	12	0.9030555555555556	0.14955555555555558
vägra	0.8474735531333334	6864.0	up	intensional	13	0.8541948632465873	0.18726313951409726
vägra	0.8474735531333334	6864.0	up	intensional	14	0.8507875457875458	0.19856776556776567
vägra	0.8474735531333334	6864.0	up	intensional	15	0.7671755737115074	0.29440084458834187
vägra	0.8474735531333334	6864.0	up	intensional	16	0.8535394047426133	0.21244839825904505
vägra	0.8474735531333334	6864.0	up	intensional	17	0.8315987933634992	0.24764883328897186
vägra	0.8474735531333334	6864.0	up	intensional	18	0.8220386135524712	0.2358867811825656
vägra	0.8474735531333334	6864.0	up	intensional	19	0.8136219336219336	0.24859676126342786
vägra	0.8474735531333334	6864.0	up	intensional	20	0.8192007797270955	0.2517332561423054
vägra	0.8474735531333334	6864.0	up	intensional	21	0.8110850070564356	0.25398594279371456
vägra	0.8474735531333334	6864.0	up	intensional	22	0.8438952351995831	0.22712654619009165
vägra	0.8474735531333334	6864.0	up	intensional	23	0.8803018815070403	0.17566221732286086
vägra	0.8474735531333334	6864.0	up	intensional	24	0.8773135847603933	0.18155689355327168
vägra	0.8474735531333334	6864.0	up	intensional	25	0.8655020347299758	0.20043512770651822
vägra	0.8474735531333334	6864.0	up	intensional	26	0.7650187059242787	0.3075532970249443
vägra	0.8474735531333334	6864.0	up	intensional	27	0.7880321852060982	0.2856788844425894
vägra	0.8474735531333334	6864.0	up	intensional	28	0.8212273641851107	0.23650069430668513
vägra	0.8474735531333334	6864.0	up	intensional	29	0.8079149697159566	0.2557594547893173
vägra	0.8474735531333334	6864.0	up	intensional	30	0.8342291541122377	0.22214806916555432
vägra	0.8474735531333334	6864.0	up	intensional	31	0.9	0.18000000000000002
vägra	0.8474735531333334	6864.0	up	intensional	32	0.875	0.125
