period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	4	0	4	0.0000000000	1.0000000000	0.0	0.654887424851668
2001	8	1	7	0.1250000000	0.8750000000	0.1720913295569612	1.2046393068987284
2002	25	2	23	0.0800000000	0.9200000000	0.17454556625461695	2.0072740119280947
2003	25	0	25	0.0000000000	1.0000000000	0.0	1.289199396860954
2004	124	6	118	0.0483870968	0.9516129032	0.041716415230012426	0.820422832856911
2005	265	5	260	0.0188679245	0.9811320755	0.01598670688696174	0.8313087581220104
2006	573	11	562	0.0191972077	0.9808027923	0.018670827269289095	0.9539095386673156
2007	754	13	741	0.0172413793	0.9827586207	0.016147763182529556	0.9204225014041847
2008	755	18	737	0.0238410596	0.9761589404	0.020885068233809475	0.8551275160176436
2009	932	31	901	0.0332618026	0.9667381974	0.03484642807638849	1.0127945708653558
2010	647	24	623	0.0370942813	0.9629057187	0.03121176286758602	0.8102053444377537
2011	596	22	574	0.0369127517	0.9630872483	0.030101064309737642	0.785364132444973
2012	548	16	532	0.0291970803	0.9708029197	0.0247027209332273	0.8213654710298076
2013	478	12	466	0.0251046025	0.9748953975	0.0226294692753944	0.8787777235278158
2014	422	17	405	0.0402843602	0.9597156398	0.040856806846643334	0.9733533395817972
2015	324	8	316	0.0246913580	0.9753086420	0.024290526035054914	0.9594757783846691
2016	255	6	249	0.0235294118	0.9764705882	0.020948450158591987	0.8693606815815675
2017	252	11	241	0.0436507937	0.9563492063	0.044169621416914634	0.9677162510433116
2018	288	10	278	0.0347222222	0.9652777778	0.04053620365975683	1.1269064617412399
2019	243	4	239	0.0164609053	0.9835390947	0.017157884385671066	1.0251835920438461
2020	222	7	215	0.0315315315	0.9684684685	0.026581046836431078	0.8164178671189546
2021	261	6	255	0.0229885057	0.9770114943	0.02345540481153463	0.9968547044902217
2022	231	8	223	0.0346320346	0.9653679654	0.03277907509389863	0.9137167182424243
2023	211	8	203	0.0379146919	0.9620853081	0.037110248513278786	0.9416725560244492
2024	169	11	158	0.0650887574	0.9349112426	0.0631771941907628	0.9074542438309566
