period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	397	2	395	0.0050377834	0.9949622166	0.327443712425834	64.67013320410221
2001	464	1	463	0.0021551724	0.9978448276	0.1720913295569612	79.67828558487302
2002	886	4	882	0.0045146727	0.9954853273	0.3490911325092339	76.97459471828607
2003	1119	0	1119	0.0000000000	1.0000000000	0.0	89.18170170003914
2004	4184	9	4175	0.0021510516	0.9978489484	0.18999671115692987	88.13736323113136
2005	7246	8	7238	0.0011040574	0.9988959426	0.0995301096434885	90.04986669994622
2006	12131	17	12114	0.0014013684	0.9985986316	0.14165361918789263	100.94070252012537
2007	17703	23	17680	0.0012992148	0.9987007852	0.13520778906442107	103.93363959386802
2008	26390	30	26360	0.0011367942	0.9988632058	0.12546763722687196	110.24423057667816
2009	33301	40	33261	0.0012011651	0.9987988349	0.1349943077962689	112.25114179029248
2010	42624	54	42570	0.0012668919	0.9987331081	0.15132565773914317	119.29506018435787
2011	45651	62	45588	0.0013581302	0.9986199645	0.16749201599328312	123.15525846938371
2012	45654	70	45584	0.0015332720	0.9984667280	0.19593513363628431	127.59295902394835
2013	43715	60	43655	0.0013725266	0.9986274734	0.18603612302468356	135.35678251070937
2014	37962	77	37884	0.0020283441	0.9979453137	0.2774332491188909	136.49715856649433
2015	32782	63	32719	0.0019217863	0.9980782137	0.26191496926365476	136.02533141805588
2016	29199	64	29135	0.0021918559	0.9978081441	0.28769479336840664	130.96855944982076
2017	26021	46	25975	0.0017678029	0.9982321971	0.245349747558578	138.54260201813182
2018	26825	35	26790	0.0013047530	0.9986952470	0.1840646976683962	140.8883785867524
2019	27391	41	27350	0.0014968420	0.9985031580	0.2188359348033308	145.9795808992951
2020	32317	56	32260	0.0017328341	0.9982362224	0.2526615731056049	145.55111336405025
2021	32918	62	32856	0.0018834680	0.9981165320	0.28824783273428306	152.75275471480006
2022	34362	53	34309	0.0015424015	0.9984575985	0.2511202664611562	162.56009852860012
2023	32333	51	32281	0.0015773358	0.9983917360	0.26696327857288343	168.97728618845585
2024	30789	48	30741	0.0015589983	0.9984410017	0.2756823019233286	176.55728423802174
