period	username	total	v1abs	v2abs	v1rel	v2rel
2012	skunkjobb	1.0	0.0	1.0	0.0	1.0
2012	calle555	1.0	1.0	0.0	1.0	0.0
2012	Hackebeilchen	1.0	1.0	0.0	1.0	0.0
2012	Azula	1.0	1.0	0.0	1.0	0.0
2012	John-Preston	1.0	1.0	0.0	1.0	0.0
2012	GurkPorr	1.0	0.0	1.0	0.0	1.0
2012	ceph	1.0	1.0	0.0	1.0	0.0
2012	Prime.Mover	1.0	1.0	0.0	1.0	0.0
2012	Fri	1.0	0.0	1.0	0.0	1.0
2012	ManJuice	1.0	1.0	0.0	1.0	0.0
2012	Heladageniskogen	2.0	2.0	0.0	1.0	0.0
2012	AfterEightz	1.0	0.0	1.0	0.0	1.0
2012	LarsWiderstrom	1.0	1.0	0.0	1.0	0.0
2012	Pust	1.0	1.0	0.0	1.0	0.0
2012	Nejsajag	1.0	0.0	1.0	0.0	1.0
2012	proconsul	5.0	4.0	1.0	0.8	0.2
2012	Larsgmb	5.0	5.0	0.0	1.0	0.0
2012	Xploit	2.0	1.0	1.0	0.5	0.5
2012	UrsusX	1.0	1.0	0.0	1.0	0.0
2012	Sun Ruler	3.0	3.0	0.0	1.0	0.0
2012	Handfast	6.0	0.0	6.0	0.0	1.0
2012	Dao	4.0	0.0	4.0	0.0	1.0
2012	senhackaren	2.0	2.0	0.0	1.0	0.0
2012	Varangian	4.0	0.0	4.0	0.0	1.0
2012	St.Moses	17.0	0.0	17.0	0.0	1.0
2012	ujhs	1.0	0.0	1.0	0.0	1.0
2012	Puffarn	1.0	1.0	0.0	1.0	0.0
2012	pbo	1.0	1.0	0.0	1.0	0.0
2012	Bonzo666	2.0	2.0	0.0	1.0	0.0
2012	nineteen74	2.0	2.0	0.0	1.0	0.0
2012	kattenmjauar	1.0	1.0	0.0	1.0	0.0
2012	Nicke--Nyfiken	1.0	1.0	0.0	1.0	0.0
2012	BlackJewel	2.0	2.0	0.0	1.0	0.0
2012	Hyfs	1.0	1.0	0.0	1.0	0.0
2012	slaesh	1.0	1.0	0.0	1.0	0.0
2012	IvarE	2.0	2.0	0.0	1.0	0.0
2012	LavenderSky	1.0	0.0	1.0	0.0	1.0
2012	ostamacka	1.0	1.0	0.0	1.0	0.0
2012	genomond	2.0	2.0	0.0	1.0	0.0
2012	jupple	1.0	0.0	1.0	0.0	1.0
2012	Snezhinka	1.0	1.0	0.0	1.0	0.0
2012	WhySoCheerios	1.0	0.0	1.0	0.0	1.0
2012	SnakePlisssken	1.0	0.0	1.0	0.0	1.0
2012	Vitgardisten	1.0	0.0	1.0	0.0	1.0
2012	gor3	1.0	0.0	1.0	0.0	1.0
2012	Seburo C-X	1.0	1.0	0.0	1.0	0.0
2012	WEYNEROONEY	1.0	0.0	1.0	0.0	1.0
2012	GrandOldParty	2.0	0.0	2.0	0.0	1.0
2012	DeadUnicorn	2.0	2.0	0.0	1.0	0.0
2012	Adversarius	3.0	3.0	0.0	1.0	0.0
2012	johannes	1.0	1.0	0.0	1.0	0.0
2012	fL0w86	1.0	1.0	0.0	1.0	0.0
2012	-HemligIdentitet-	2.0	0.0	2.0	0.0	1.0
2012	Per.GW.Leifsson	3.0	0.0	3.0	0.0	1.0
2012	SamsonZ	1.0	0.0	1.0	0.0	1.0
2012	egon2b	1.0	1.0	0.0	1.0	0.0
2012	Loveaffair	1.0	1.0	0.0	1.0	0.0
2012	CocaLog	1.0	1.0	0.0	1.0	0.0
2012	Hovslättsmannen	1.0	1.0	0.0	1.0	0.0
2012	Käg Malax	2.0	2.0	0.0	1.0	0.0
2012	ojski	1.0	1.0	0.0	1.0	0.0
2012	sydsidan	1.0	0.0	1.0	0.0	1.0
2012	Nublommarasfalten	1.0	0.0	1.0	0.0	1.0
2012	Dräng-Erik	2.0	2.0	0.0	1.0	0.0
2012	Starke Adolf	1.0	1.0	0.0	1.0	0.0
2012	HetHund	1.0	1.0	0.0	1.0	0.0
2012	kajakhyvlarn	1.0	1.0	0.0	1.0	0.0
2012	Oformad	1.0	1.0	0.0	1.0	0.0
2012	Drozd	1.0	0.0	1.0	0.0	1.0
2012	Ankdammsman	1.0	1.0	0.0	1.0	0.0
2012	Jarnebring	2.0	0.0	2.0	0.0	1.0
2008	Varnagel	5.0	5.0	0.0	1.0	0.0
2008	suetonius	1.0	1.0	0.0	1.0	0.0
2008	Lars365	1.0	1.0	0.0	1.0	0.0
2008	TWISTR	1.0	1.0	0.0	1.0	0.0
2008	Golonka	2.0	2.0	0.0	1.0	0.0
2008	LDS	1.0	1.0	0.0	1.0	0.0
2008	excelsis	3.0	3.0	0.0	1.0	0.0
2008	chillionaire	1.0	1.0	0.0	1.0	0.0
2008	Carro87	3.0	3.0	0.0	1.0	0.0
2008	Pillesnoppen	2.0	2.0	0.0	1.0	0.0
2008	Mr_Nygren	1.0	1.0	0.0	1.0	0.0
2008	Coxxe	1.0	1.0	0.0	1.0	0.0
