period	username	total	v1abs	v2abs	v1rel	v2rel
2010	Randyrhoads22	1.0	0.0	1.0	0.0	1.0
2010	Sonden	10.0	0.0	10.0	0.0	1.0
2010	BMMB	5.0	3.0	2.0	0.6	0.4
2010	DetBallarUr	1.0	0.0	1.0	0.0	1.0
2010	Fetheten	1.0	1.0	0.0	1.0	0.0
2010	fairyfeller	6.0	0.0	6.0	0.0	1.0
2010	svampdamp	18.0	4.0	14.0	0.2222222222222222	0.7777777777777778
2010	The Bear	1.0	0.0	1.0	0.0	1.0
2010	Cosmouse	2.0	0.0	2.0	0.0	1.0
2010	qwer456	1.0	0.0	1.0	0.0	1.0
2010	vattholma	22.0	13.0	9.0	0.5909090909090909	0.4090909090909091
2010	Lifelover	7.0	6.0	1.0	0.8571428571428571	0.14285714285714285
2010	Guitarsmoke	6.0	0.0	6.0	0.0	1.0
2010	Aquabot	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
2010	Stormfire	5.0	1.0	4.0	0.2	0.8
2010	Orangeman	4.0	0.0	4.0	0.0	1.0
2010	carllarsen	11.0	11.0	0.0	1.0	0.0
2010	Utopia.	21.0	4.0	17.0	0.19047619047619047	0.8095238095238095
2010	minimaggit	2.0	0.0	2.0	0.0	1.0
2010	Minimalt_Psykad	7.0	5.0	2.0	0.7142857142857143	0.2857142857142857
2010	tj.	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
2010	O.X.	6.0	6.0	0.0	1.0	0.0
2010	damparne	11.0	8.0	3.0	0.7272727272727273	0.2727272727272727
2010	KlokOchSnygg	162.0	2.0	160.0	0.012345679012345678	0.9876543209876543
2010	Jrgen	79.0	75.0	4.0	0.9493670886075949	0.05063291139240506
2010	korq	2.0	0.0	2.0	0.0	1.0
2010	KnutteKragballe	3.0	0.0	3.0	0.0	1.0
2010	StarOnEarth	29.0	2.0	27.0	0.06896551724137931	0.9310344827586207
2010	RealBad	2.0	2.0	0.0	1.0	0.0
2010	4570	16.0	14.0	2.0	0.875	0.125
2010	Hamstruts	1.0	0.0	1.0	0.0	1.0
2010	Stefansson	9.0	1.0	8.0	0.1111111111111111	0.8888888888888888
2010	Kundalini	3.0	3.0	0.0	1.0	0.0
2010	rosken	2.0	1.0	1.0	0.5	0.5
2010	Youngboys	11.0	4.0	7.0	0.36363636363636365	0.6363636363636364
2010	DanVoight	1.0	1.0	0.0	1.0	0.0
2010	elitasson	1.0	0.0	1.0	0.0	1.0
2010	Wildis	4.0	1.0	3.0	0.25	0.75
2010	Bubbelpop	5.0	5.0	0.0	1.0	0.0
2010	fejsplant	2.0	0.0	2.0	0.0	1.0
2010	MAD	1.0	0.0	1.0	0.0	1.0
2010	CrispyKreem	262.0	258.0	4.0	0.9847328244274809	0.015267175572519083
2010	Callas	1.0	1.0	0.0	1.0	0.0
2010	Watchman	98.0	5.0	93.0	0.05102040816326531	0.9489795918367347
2010	Haris82	6.0	0.0	6.0	0.0	1.0
2010	30rocks	4.0	3.0	1.0	0.75	0.25
2010	wraang	3.0	0.0	3.0	0.0	1.0
2010	tutf	10.0	2.0	8.0	0.2	0.8
2010	1SHOT1KILL	28.0	3.0	25.0	0.10714285714285714	0.8928571428571429
2010	Stickling	2.0	0.0	2.0	0.0	1.0
2010	MannyCalavera	11.0	11.0	0.0	1.0	0.0
2010	Truce-	4.0	0.0	4.0	0.0	1.0
2010	bornfree1985	7.0	0.0	7.0	0.0	1.0
2010	AshChark	1.0	0.0	1.0	0.0	1.0
