period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1998	205	195	10	0.9512195122	0.0487804878	6304.762520611724	323.32115490316534
1999	3328	3140	188	0.9435096154	0.0564903846	5216.882763020609	312.3483947286224
2000	1232	959	273	0.7784090909	0.2215909091	5165.884691420537	1470.5803136160655
2001	2240	1951	289	0.8709821429	0.1290178571	7163.0502625105555	1061.0566508793186
2002	1512	1358	154	0.8981481481	0.1018518519	7664.219158290393	869.1382550638591
2003	1703	1497	206	0.8790369935	0.1209630065	6974.5338663237635	959.7554952990617
2004	4827	3679	1148	0.7621711208	0.2378288792	6331.848042531294	1975.7981932117218
2005	32876	29288	3588	0.8908626354	0.1091373646	6438.601358507954	788.7770306721708
2006	58041	53209	4831	0.9167485054	0.0832342654	6780.633402835813	615.6334448890191
2007	126858	107968	18886	0.8510933485	0.1488751202	5897.297510761252	1031.568249742859
2008	278096	221022	57066	0.7947687130	0.2052025200	5332.64490351829	1376.8435452768265
2009	465503	367105	98365	0.7886200519	0.2113090571	5138.75600068624	1376.9186854101742
2010	611643	489163	122464	0.7997524700	0.2002213710	5329.580321875434	1334.282692145876
2011	597524	480900	116608	0.8048212289	0.1951519939	5153.106962384356	1249.5186040127155
2012	461641	372841	88789	0.8076427354	0.1923334366	5241.251263989495	1248.1606327586378
2013	353956	284755	69190	0.8044926488	0.1954762739	5518.76689868596	1340.954440554447
2014	230149	190048	40098	0.8257607028	0.1742262621	8883.041065508734	1874.2221998903922
2015	0	0	0	NaN	NaN	0.0	0.0
2016	0	0	0	NaN	NaN	0.0	0.0
2017	0	0	0	NaN	NaN	0.0	0.0
