period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1994	106	5	101	0.0471698113	0.9528301887	0.23439278088986282	4.734734173975228
1995	0	0	0	NaN	NaN	0.0	0.0
1996	0	0	0	NaN	NaN	0.0	0.0
1997	0	0	0	NaN	NaN	0.0	0.0
1998	0	0	0	NaN	NaN	0.0	0.0
1999	0	0	0	NaN	NaN	0.0	0.0
2000	0	0	0	NaN	NaN	0.0	0.0
2001	82	3	79	0.0365853659	0.9634146341	0.172301579224381	4.537274919575366
2002	98	1	97	0.0102040816	0.9897959184	0.047473728276140624	4.6049516427856405
2003	90	2	88	0.0222222222	0.9777777778	0.10490943090148201	4.616014959665209
2004	88	3	85	0.0340909091	0.9659090909	0.13422683664258414	3.803093704873217
2005	78	2	76	0.0256410256	0.9743589744	0.08637867469458552	3.2823896383942497
2006	111	2	109	0.0180180180	0.9819819820	0.08900973245766151	4.851030418942552
2007	73	3	70	0.0410958904	0.9589041096	0.16124921270071899	3.762481629683443
2008	65	1	64	0.0153846154	0.9846153846	0.05888487706221464	3.768632131981737
2009	77	4	73	0.0519480519	0.9480519481	0.23048049190068504	4.206268977187502
2010	47	1	46	0.0212765957	0.9787234043	0.058102156955423735	2.6726992199494917
2011	82	7	75	0.0853658537	0.9146341463	0.351081488972706	3.761587381850421
2012	64	2	62	0.0312500000	0.9687500000	0.11653626937918042	3.6126243507545928
2013	56	5	51	0.0892857143	0.9107142857	0.2963482252860546	3.022751897917757
