period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	2	0	2	0.0000000000	1.0000000000	0.0	0.682482050722066
2001	0	0	0	NaN	NaN	0.0	0.0
2002	9	0	9	0.0000000000	1.0000000000	0.0	1.6576237153646431
2003	7	5	2	0.7142857143	0.2857142857	0.9187580816257755	0.3675032326503102
2004	42	3	39	0.0714285714	0.9285714286	0.12461620804094391	1.6200107045322707
2005	65	4	61	0.0615384615	0.9384615385	0.10435665284488889	1.5914389558845556
2006	100	9	91	0.0900000000	0.9100000000	0.143384810338937	1.4497797489825852
2007	157	16	141	0.1019108280	0.8980891720	0.1954517999675428	1.7224189872139708
2008	140	20	120	0.1428571429	0.8571428571	0.17436519821295202	1.046191189277712
2009	162	25	137	0.1543209877	0.8456790123	0.17449039121548365	0.9562073438608505
2010	202	23	179	0.1138613861	0.8861386139	0.12497406109025523	0.9726242145719863
2011	181	25	156	0.1381215470	0.8618784530	0.13745379112813302	0.8577116566395501
2012	175	23	152	0.1314285714	0.8685714286	0.13134162477401817	0.8679968245935114
2013	191	30	161	0.1570680628	0.8429319372	0.18766670902929847	1.0071446717905683
2014	171	22	149	0.1286549708	0.8713450292	0.150923774582473	1.022165564217658
2015	166	20	146	0.1204819277	0.8795180723	0.1586942547847528	1.1584680599286952
2016	152	24	128	0.1578947368	0.8421052632	0.22449100942971678	1.1972853836251562
2017	97	10	87	0.1030927835	0.8969072165	0.11256716615457424	0.9793343455447958
2018	105	19	86	0.1809523810	0.8190476190	0.19556271292212019	0.8851785953317018
2019	85	12	73	0.1411764706	0.8588235294	0.1316875983006769	0.8010995563291178
2020	99	10	89	0.1010101010	0.8989898990	0.08677496662656477	0.7722972029764265
2021	82	7	75	0.0853658537	0.9146341463	0.06610216300819839	0.7082374608021256
2022	94	17	77	0.1808510638	0.8191489362	0.14844736629223465	0.6723792473236512
2023	64	10	54	0.1562500000	0.8437500000	0.11125554677044673	0.6007799525604124
2024	66	8	58	0.1212121212	0.8787878788	0.09578711275874524	0.694456567500903
