period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	53	13	40	0.2452830189	0.7547169811	4.436133329693429	13.64964101444132
2001	48	15	33	0.3125000000	0.6875000000	5.952140032427259	13.09470807133997
2002	122	27	95	0.2213114754	0.7786885246	4.972871146093929	17.4971392177379
2003	123	22	101	0.1788617886	0.8211382114	4.042535559153412	18.558913248840668
2004	539	60	479	0.1113172542	0.8886827458	2.492324160818878	19.897054550537376
2005	991	129	862	0.1301715439	0.8698284561	3.3655020542476666	22.488858688073556
2006	1585	220	1365	0.1388012618	0.8611987382	3.504962030507349	21.746696234738778
2007	2296	271	2025	0.1180313589	0.8819686411	3.310464861950256	24.736868433392136
2008	3508	339	3169	0.0966362600	0.9033637400	2.9554901097095367	27.628165656842246
2009	4281	388	3892	0.0906330297	0.9091333801	2.7080908716643064	27.164664104426496
2010	6177	571	5606	0.0924396956	0.9075603044	3.1026169079363366	30.46106897704221
2011	6315	622	5693	0.0984956453	0.9015043547	3.4198503232679496	31.30097731569845
2012	5925	547	5378	0.0923206751	0.9076793249	3.1236464674516498	30.71109817542042
2013	5622	523	5099	0.0930273924	0.9069726076	3.2716562940774363	31.897084978013094
2014	5093	519	4574	0.1019045749	0.8980954251	3.560429045831976	31.37842477001052
2015	4503	501	4002	0.1112591606	0.8887408394	3.975291082358057	31.75472038242903
2016	3830	448	3382	0.1169712794	0.8830287206	4.190498842688046	31.63452474547092
2017	3158	361	2797	0.1143128562	0.8856871438	4.06367469818013	31.485036373434415
2018	3359	361	2998	0.1074724620	0.8925275380	3.7156915455202837	30.857737544237697
2019	3585	352	3233	0.0981868898	0.9018131102	3.8628362168198556	35.47883377550736
2020	4233	443	3790	0.1046539098	0.8953460902	3.844131021556819	32.887712351468046
2021	3727	405	3322	0.1086664878	0.8913335122	3.8244822883314784	31.370197930462147
2022	4488	461	4027	0.1027183601	0.8972816399	4.025543285924717	35.164561415225236
2023	3529	357	3172	0.1011618022	0.8988381978	3.971823019704949	35.2902594355857
2024	3181	278	2903	0.0873939013	0.9126060987	3.328602168366397	34.75874854232968
