period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	64	4	60	0.0625000000	0.9375000000	1.364964101444132	20.47446152166198
2001	54	0	54	0.0000000000	1.0000000000	0.0	21.42770411673813
2002	124	12	112	0.0967741935	0.9032258065	2.210164953819524	20.628206235648893
2003	184	4	180	0.0217391304	0.9782608696	0.7350064653006204	33.07529093852792
2004	757	27	730	0.0356671070	0.9643328930	1.121545872368495	30.323277289963016
2005	1267	51	1216	0.0402525651	0.9597474349	1.3305473237723333	31.724422464846224
2006	1885	88	1797	0.0466843501	0.9533156499	1.4019848122029397	28.629167131007755
2007	2527	100	2427	0.0395726157	0.9604273843	1.2215737497971424	29.647594907576647
2008	3435	95	3340	0.0276564774	0.9723435226	0.8282346915115221	29.118988101562984
2009	4230	140	4090	0.0330969267	0.9669030733	0.9771461908067084	28.546628002853126
2010	5430	184	5246	0.0338858195	0.9661141805	0.9997924887220418	28.504953238238215
2011	5156	192	4964	0.0372381691	0.9627618309	1.0556451158640616	27.29282476640209
2012	4870	159	4711	0.0326488706	0.9673511294	0.9079703625682125	26.902191056973894
2013	4269	132	4137	0.0309205903	0.9690794097	0.8257335197289132	25.879239175140256
2014	3948	120	3828	0.0303951368	0.9696048632	0.8232205886316708	26.260736777350296
2015	3311	105	3206	0.0317124736	0.9682875264	0.8331448376199522	25.43868904199587
2016	2699	78	2621	0.0288995924	0.9711004076	0.7295957806465796	24.516288988136985
2017	2180	86	2094	0.0394495413	0.9605504587	0.9680776289293386	23.571564592767842
2018	2445	88	2357	0.0359918200	0.9640081800	0.9057641440603461	24.260069176707223
2019	2360	66	2294	0.0279661017	0.9720338983	0.7242817906537229	25.174279208479398
2020	2816	97	2719	0.0344460227	0.9655539773	0.8417171762776783	23.594113425762963
2021	2765	85	2680	0.0307414105	0.9692585895	0.8026691222424089	25.307685265995953
2022	3066	94	2972	0.0306588389	0.9693411611	0.8208266136158858	25.952092507089496
2023	2333	77	2256	0.0330047150	0.9669952850	0.8566677101324398	25.099251351412782
2024	2156	80	2076	0.0371057514	0.9628942486	0.9578711275874524	24.856755760894387
