period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	17	16	1	0.9411764706	0.0588235294	5.459856405776528	0.341241025361033
2001	11	7	4	0.6363636364	0.3636363636	2.777665348466054	1.5872373419806023
2002	31	28	3	0.9032258065	0.0967741935	5.157051558912223	0.552541238454881
2003	34	32	2	0.9411764706	0.0588235294	5.880051722404963	0.3675032326503102
2004	168	162	6	0.9642857143	0.0357142857	6.72927523421097	0.24923241608188781
2005	350	338	12	0.9657142857	0.0342857143	8.81813716539311	0.3130699585346667
2006	615	582	33	0.9463414634	0.0536585366	9.272217735251258	0.5257443045761023
2007	800	764	36	0.9550000000	0.0450000000	9.332823448450169	0.4397665499269713
2008	1162	1097	65	0.9440619621	0.0559380379	9.563931121980419	0.5666868941920941
2009	1439	1374	65	0.9548297429	0.0451702571	9.589991901202982	0.45367501716025754
2010	2107	2007	100	0.9525391552	0.0474608448	10.90534524383227	0.5433654830011098
2011	2149	2045	104	0.9516053979	0.0483946021	11.243720114281281	0.5718077710930334
2012	2046	1894	152	0.9257086999	0.0742913001	10.815697274869148	0.8679968245935114
2013	1986	1806	180	0.9093655589	0.0906344411	11.297535883563766	1.1260002541757907
2014	1794	1595	199	0.8890746934	0.1109253066	10.94197365722929	1.3651741428141875
2015	1609	1462	147	0.9086389062	0.0913610938	11.600550024765429	1.166402772667933
2016	1471	1347	124	0.9157036030	0.0842963970	12.599557904242856	1.15987021538687
2017	1116	996	120	0.8924731183	0.1075268817	11.211689748995594	1.3508059938548909
2018	1377	1206	171	0.8758169935	0.1241830065	12.41308588337247	1.7600644162990815
2019	1231	1098	133	0.8919577579	0.1080422421	12.049415244511936	1.4595375478325021
2020	1456	1308	148	0.8983516484	0.1016483516	11.350165634754672	1.2842695060731588
2021	1379	1231	148	0.8926758521	0.1073241479	11.624537523298887	1.3975885893161943
2022	1257	1134	123	0.9021479714	0.0978520286	9.902312551493772	1.0740603561144038
2023	1054	980	74	0.9297912713	0.0702087287	10.90304358350378	0.8232910461013058
2024	1055	944	111	0.8947867299	0.1052132701	11.302879305531938	1.3290461895275902
