period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	123	41	82	0.3333333333	0.6666666667	13.990882039802354	27.98176407960471
2001	108	37	71	0.3425925926	0.6574074074	14.681945413320573	28.17346282015569
2002	281	64	217	0.2277580071	0.7722419929	11.787546420370797	39.96714958156973
2003	211	54	157	0.2559241706	0.7440758294	9.922587281558375	28.849003763049353
2004	914	186	728	0.2035010941	0.7964989059	7.726204898538522	30.240199817935718
2005	1671	351	1320	0.2100538600	0.7899461400	9.157296287139001	34.437695438813336
2006	2712	563	2149	0.2075958702	0.7924041298	8.96951646898017	34.237106379819515
2007	3471	658	2813	0.1895707289	0.8104292711	8.037955273665197	34.36286958179362
2008	4815	920	3895	0.1910695742	0.8089304258	8.020799117795793	33.957622351972404
2009	5506	987	4519	0.1792589902	0.8207410098	6.888880645187295	31.540883116110823
2010	7758	1366	6392	0.1760763083	0.8239236917	7.422372497795159	34.73192167343093
2011	7398	1404	5994	0.1897810219	0.8102189781	7.7194049097559505	32.95592096088117
2012	6904	1401	5503	0.2029258401	0.7970741599	8.000418100365193	31.42491135354009
2013	6378	1310	5068	0.2053935403	0.7946064597	8.194779627612698	31.703162712016155
2014	6300	1185	5115	0.1880952381	0.8119047619	8.129303312737749	35.089777590424966
2015	6151	1254	4897	0.2038692895	0.7961307105	9.950129775004001	38.85628828404672
2016	5485	1080	4405	0.1969006381	0.8030993619	10.102095424337255	41.2034540224126
2017	4440	882	3558	0.1986486486	0.8013513514	9.928424054833448	40.051397717797514
2018	5207	983	4224	0.1887843288	0.8112156712	10.117797200128638	43.47667891489662
2019	4648	799	3849	0.1719018933	0.8280981067	8.76819925352007	42.23879715494211
2020	5701	1067	4634	0.1871601473	0.8128398527	9.258888939054462	40.21151953475012
2021	6053	1101	4952	0.1818932761	0.8181067239	10.396925924575203	46.76255874522835
2022	6361	1131	5230	0.1778022324	0.8221977676	9.8761159574422	45.66939562990514
2023	4693	817	3875	0.1740890688	0.8256978479	9.089578171145497	43.11152437354811
2024	4334	754	3580	0.1739732349	0.8260267651	9.027935377511739	42.86473295953849
