period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	313	0	313	0.0000000000	1.0000000000	0.0	106.80844093800333
2001	304	1	303	0.0032894737	0.9967105263	0.3968093354951506	120.23322865503063
2002	759	0	759	0.0000000000	1.0000000000	0.0	139.79293332908492
2003	1040	0	1040	0.0000000000	1.0000000000	0.0	191.1016809781613
2004	4758	4	4754	0.0008406894	0.9991593106	0.16615494405459186	197.47515100888245
2005	7709	1	7707	0.0001297185	0.9997405630	0.026089163211222222	201.06918086888967
2006	11837	3	11834	0.0002534426	0.9997465574	0.047794936779645664	188.53509395010894
2007	15899	10	15888	0.0006289704	0.9993081326	0.12215737497971424	194.08363736776997
2008	22744	9	22735	0.0003957088	0.9996042912	0.0784643391958284	198.2096390685732
2009	28675	21	28653	0.0007323452	0.9992327812	0.1465719286210063	199.98692717989013
2010	34739	13	34725	0.0003742192	0.9995969947	0.07063751279014426	188.68366397213535
2011	33696	22	33671	0.0006528965	0.9992580722	0.12095933619275706	185.12826404301467
2012	32357	28	32329	0.0008653460	0.9991346540	0.1598941518988047	184.61492988344492
2013	28579	21	28556	0.0007348053	0.9991952133	0.13136669632050893	178.63368476802157
2014	24781	19	24762	0.0007667164	0.9992332836	0.13034325986668122	169.87156846414527
2015	20068	18	20049	0.0008969504	0.9990532191	0.14282482930627752	159.08305570897542
2016	16893	16	16877	0.0009471379	0.9990528621	0.14966067295314453	157.86394858938877
2017	13403	12	13391	0.0008953219	0.9991046781	0.13508059938548908	150.73869219759035
2018	14324	12	14311	0.0008377548	0.9990924323	0.12351329237186538	147.2998939278138
2019	13854	14	13839	0.0010105385	0.9989172802	0.1536355313507897	151.86872274025563
2020	15705	19	15686	0.0012098058	0.9987901942	0.16487243659047307	136.1152126504295
2021	14569	10	14559	0.0006863889	0.9993136111	0.09443166144028341	137.48305589090862
2022	14878	7	14869	0.0004704933	0.9993950800	0.06112538612033192	129.8390523176022
2023	12275	8	12267	0.0006517312	0.9993482688	0.08900443741635738	136.47717922330702
2024	11696	7	11688	0.0005984952	0.9993160055	0.08381372366390208	139.9449717405268
